temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
0.0007965564727783203,1,"PAQUET,4,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-38,1.5848931924611107e-11,1.910469592159185e-07
0.6329281330108643,2,"PAQUET,5,TAILLE,15,Bonjour famille",-37,1.9952623149688828e-11,1.910469592159185e-07
1.424255609512329,3,"PAQUET,6,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-37,1.9952623149688828e-11,1.910469592159185e-07
2.2193126678466797,4,"PAQUET,7,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-38,1.5848931924611107e-11,1.910469592159185e-07
3.018069267272949,5,"PAQUET,8,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-38,1.5848931924611107e-11,1.910469592159185e-07
3.7676303386688232,6,"PAQUET,9,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-38,1.5848931924611107e-11,1.910469592159185e-07
4.470384120941162,7,"PAQUET,10,TAILLE,15,Bonjour famille",-39,1.2589254117941662e-11,1.910469592159185e-07
5.21474289894104,8,"PAQUET,11,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-37,1.9952623149688828e-11,1.910469592159185e-07
6.199272632598877,9,"PAQUET,12,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-35,3.1622776601683794e-11,1.910469592159185e-07
7.178080797195435,10,"PAQUET,13,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-35,3.1622776601683794e-11,1.910469592159185e-07
8.162457704544067,11,"PAQUET,14,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-35,3.1622776601683794e-11,1.910469592159185e-07
9.165981769561768,12,"PAQUET,15,TAILLE,15,Bonjour famille",-35,3.1622776601683794e-11,1.910469592159185e-07
10.184081792831421,13,"PAQUET,16,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-35,3.1622776601683794e-11,1.910469592159185e-07
11.162664413452148,14,"PAQUET,17,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-35,3.1622776601683794e-11,1.910469592159185e-07
12.17588210105896,15,"PAQUET,18,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-35,3.1622776601683794e-11,1.910469592159185e-07
13.17043399810791,16,"PAQUET,19,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-36,2.5118864315095823e-11,1.910469592159185e-07
14.201980352401733,17,"PAQUET,20,TAILLE,15,Bonjour famille",-36,2.5118864315095823e-11,1.910469592159185e-07
15.16833209991455,18,"PAQUET,21,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-36,2.5118864315095823e-11,1.910469592159185e-07
16.18304705619812,19,"PAQUET,22,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-36,2.5118864315095823e-11,1.910469592159185e-07
