index;uuid;major;minor;address;start_epoch;end_epoch;duration_ms;interval_ms;packet_count;channels;rssi_mean;tx_power
1;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656982.559307;1784656982.559307;0.0;;1;38;-58.0;-59
2;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656982.58225;1784656982.58225;0.0;22.94301986694336;1;39;-51.0;-59
3;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656982.604176;1784656982.604176;0.0;;1;37;-75.0;-56
4;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656982.844304;1784656982.844304;0.0;262.0539665222168;1;39;-51.0;-59
5;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656982.919435;1784656982.919435;0.0;315.2589797973633;1;38;-58.0;-56
6;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656982.947886;1784656982.947886;0.0;28.450965881347656;1;39;-51.0;-56
7;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656983.118063;1784656983.120266;2.2029876708984375;273.7588882446289;2;38,39;-54.5;-59
8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656983.153006;1784656983.15716;4.153966903686523;205.12008666992188;3;37,38,39;-61.333333333333336;-56
9;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656983.41219;1784656983.41219;0.0;294.1269874572754;1;38;-58.0;-59
10;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656983.453084;1784656983.453084;0.0;40.8940315246582;1;39;-51.0;-59
11;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656983.492117;1784656983.492117;0.0;339.1108512878418;1;37;-75.0;-56
12;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656983.522267;1784656983.524876;2.6090145111083984;30.150175094604492;2;38,39;-54.5;-56
13;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656983.706555;1784656983.709462;2.9070377349853516;253.47089767456055;2;38,39;-54.5;-59
14;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656983.735864;1784656983.735864;0.0;213.59682083129883;1;37;-69.0;-56
15;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656983.7622;1784656983.772252;10.051965713500977;26.336193084716797;2;38,39;-53.5;-56
16;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656984.034346;1784656984.037446;3.0999183654785156;327.7912139892578;2;38,39;-54.5;-59
17;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656984.072023;1784656984.090594;18.571138381958008;309.82279777526855;3;37,38,39;-61.0;-56
18;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656984.283696;1784656984.285526;1.8301010131835938;249.34983253479004;2;38,39;-54.5;-59
19;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656984.303516;1784656984.31852;15.004158020019531;231.4929962158203;3;37,38,39;-61.0;-56
20;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656984.572163;1784656984.588879;16.71600341796875;288.4671688079834;2;38,39;-54.5;-59
21;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656984.603503;1784656984.603503;0.0;299.9870777130127;1;37;-75.0;-56
22;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656984.643446;1784656984.643446;0.0;39.94297981262207;1;38;-58.0;-56
23;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656984.672292;1784656984.672292;0.0;28.846025466918945;1;39;-51.0;-56
24;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656984.865997;1784656984.873676;7.678985595703125;293.83397102355957;2;38,39;-54.5;-59
25;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;5f:a6:44:1e:dc:d9;1784656984.886148;1784656984.896686;10.538101196289062;213.85598182678223;2;38,39;-54.5;-56
26;00112233-4455-6677-8899-aabbccddeeff;1;1;5a:88:8f:b5:ea:8c;1784656985.136558;1784656985.140756;4.197835922241211;270.56097984313965;2;38,39;-54.5;-59
