numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_dbm;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
14;1784213565.470992088;1.728855;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213565.471360207;194.190;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
15;1784213565.515357018;1.773220;42:86:7d:02:78:90;36;0x00;-67;39;368.000;1784213565.515725136;44.365;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
16;1784213565.771281004;2.029144;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213565.771649122;255.924;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
17;1784213565.798207998;2.056071;42:86:7d:02:78:90;36;0x00;-67;39;368.000;1784213565.798576117;26.927;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
18;1784213566.079514980;2.337378;42:86:7d:02:78:90;36;0x00;-63;37;368.000;1784213566.079883099;281.307;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
19;1784213566.102540016;2.360403;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213566.102908134;23.025;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
20;1784213566.135016918;2.392880;42:86:7d:02:78:90;36;0x00;-67;39;368.000;1784213566.135385036;32.477;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
21;1784213566.317935944;2.575799;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213566.318304062;182.919;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
22;1784213566.344791889;2.602655;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213566.345160007;26.856;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
23;1784213566.618768930;2.876632;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213566.619137049;273.977;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
24;1784213566.645832062;2.903695;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213566.646200180;27.063;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
25;1784213566.912795067;3.170658;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213566.913163185;266.963;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
26;1784213566.934865952;3.192729;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213566.935234070;22.071;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
27;1784213567.176477909;3.434341;42:86:7d:02:78:90;36;0x00;-64;37;368.000;1784213567.176846027;241.612;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
28;1784213567.198909044;3.456772;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213567.199277163;22.431;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
29;1784213567.221268892;3.479132;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213567.221637011;22.360;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
30;1784213567.459836006;3.717699;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213567.460204124;238.567;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
31;1784213567.497313023;3.755176;42:86:7d:02:78:90;36;0x00;-67;39;368.000;1784213567.497681141;37.477;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
32;1784213567.765371084;4.023234;42:86:7d:02:78:90;36;0x00;-64;37;368.000;1784213567.765739202;268.058;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
33;1784213567.793342113;4.051205;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213567.793710232;27.971;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
34;1784213567.821434021;4.079297;42:86:7d:02:78:90;36;0x00;-67;39;368.000;1784213567.821802139;28.092;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
35;1784213568.065958023;4.323821;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213568.066326141;244.524;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
36;1784213568.351624966;4.609488;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213568.351993084;285.667;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
37;1784213568.373408079;4.631271;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213568.373776197;21.783;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
38;1784213568.665198088;4.923061;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213568.665566206;291.790;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
39;1784213569.214643955;5.472507;42:86:7d:02:78:90;36;0x00;-64;37;368.000;1784213569.215012074;549.446;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
40;1784213569.227264881;5.485128;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213569.227632999;12.621;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
41;1784213569.250030041;5.507893;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213569.250398159;22.765;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
42;1784213569.480154037;5.738017;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213569.480522156;230.124;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
43;1784213569.517857075;5.775720;42:86:7d:02:78:90;36;0x00;-67;39;368.000;1784213569.518225193;37.703;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
44;1784213569.776319981;6.034183;42:86:7d:02:78:90;36;0x00;-63;37;368.000;1784213569.776688099;258.463;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
45;1784213569.787697077;6.045560;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213569.788065195;11.377;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
46;1784213569.814352989;6.072216;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213569.814721107;26.656;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
47;1784213570.052206039;6.310069;42:86:7d:02:78:90;36;0x00;-64;37;368.000;1784213570.052574158;237.853;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
48;1784213570.089409113;6.347272;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213570.089777231;37.203;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
49;1784213570.122164011;6.380027;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213570.122532129;32.755;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
50;1784213570.614595890;6.872459;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213570.614964008;492.432;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
51;1784213570.642436028;6.900299;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213570.642804146;27.840;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
52;1784213570.918943882;7.176807;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213570.919312000;276.508;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
53;1784213570.945898056;7.203761;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213570.946266174;26.954;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
54;1784213571.184931993;7.442795;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213571.185300112;239.034;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
55;1784213571.223639965;7.481503;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213571.224008083;38.708;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
56;1784213571.474245071;7.732108;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213571.474613190;250.605;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
57;1784213571.502605915;7.760469;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213571.502974033;28.361;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
58;1784213571.788045883;8.045909;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213571.788414001;285.440;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
59;1784213572.082293034;8.340156;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213572.082661152;294.247;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
60;1784213572.115273952;8.373137;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213572.115642071;32.981;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
61;1784213572.389261007;8.647124;42:86:7d:02:78:90;36;0x00;-64;37;368.000;1784213572.389629126;273.987;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
62;1784213572.417983055;8.675846;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213572.418351173;28.722;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
63;1784213572.446912050;8.704775;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213572.447280169;28.929;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
64;1784213572.617516994;8.875380;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213572.617885113;170.605;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
65;1784213572.656038046;8.913901;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213572.656406164;38.521;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
66;1784213572.906945944;9.164809;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213572.907314062;250.908;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
67;1784213572.931607962;9.189471;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213572.931976080;24.662;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
68;1784213573.187024117;9.444887;42:86:7d:02:78:90;36;0x00;-64;37;368.000;1784213573.187392235;255.416;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
69;1784213573.210035086;9.467898;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213573.210403204;23.011;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
70;1784213573.252624035;9.510487;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213573.252992153;42.589;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
71;1784213573.473290920;9.731154;42:86:7d:02:78:90;36;0x00;-63;37;368.000;1784213573.473659039;220.667;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
72;1784213573.504436970;9.762300;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213573.504805088;31.146;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
73;1784213573.534216881;9.792080;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213573.534584999;29.780;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
74;1784213573.858872890;10.116736;42:86:7d:02:78:90;36;0x00;-64;37;368.000;1784213573.859241009;324.656;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
75;1784213573.885643959;10.143507;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213573.886012077;26.771;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
76;1784213573.912229061;10.170092;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213573.912597179;26.585;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
77;1784213574.059076071;10.316939;42:86:7d:02:78:90;36;0x00;-63;37;368.000;1784213574.059444189;146.847;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
78;1784213574.092500925;10.350364;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213574.092869043;33.425;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
79;1784213574.119725943;10.377589;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213574.120094061;27.225;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
80;1784213574.332990885;10.590854;42:86:7d:02:78:90;36;0x00;-65;39;368.000;1784213574.333359003;213.265;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
81;1784213574.618182898;10.876046;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213574.618551016;285.192;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
82;1784213574.650099039;10.907962;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213574.650467157;31.916;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
83;1784213574.905678988;11.163542;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213574.906047106;255.580;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
84;1784213574.933451891;11.191315;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213574.933820009;27.773;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
85;1784213575.193217993;11.451081;42:86:7d:02:78:90;36;0x00;-60;38;368.000;1784213575.193586111;259.766;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
86;1784213575.230798960;11.488662;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213575.231167078;37.581;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
87;1784213575.483406067;11.741269;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213575.483774185;252.607;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
88;1784213575.506263971;11.764127;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213575.506632090;22.858;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
89;1784213575.771332979;12.029196;42:86:7d:02:78:90;36;0x00;-61;38;368.000;1784213575.771701097;265.069;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
90;1784213575.805219889;12.063083;42:86:7d:02:78:90;36;0x00;-65;39;368.000;1784213575.805588007;33.887;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
91;1784213576.051009893;12.308873;42:86:7d:02:78:90;36;0x00;-65;37;368.000;1784213576.051378012;245.790;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
92;1784213576.083050013;12.340913;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213576.083418131;32.040;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
93;1784213576.105710983;12.363574;42:86:7d:02:78:90;36;0x00;-65;39;368.000;1784213576.106079102;22.661;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
94;1784213576.381223917;12.639087;42:86:7d:02:78:90;36;0x00;-65;37;368.000;1784213576.381592035;275.513;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
95;1784213576.408644915;12.666508;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213576.409013033;27.421;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
96;1784213576.431430101;12.689293;42:86:7d:02:78:90;36;0x00;-64;39;368.000;1784213576.431798220;22.785;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
97;1784213576.624017954;12.881881;42:86:7d:02:78:90;36;0x00;-66;37;368.000;1784213576.624386072;192.588;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
98;1784213576.652077913;12.909941;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213576.652446032;28.060;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
99;1784213576.680326939;12.938190;42:86:7d:02:78:90;36;0x00;-65;39;368.000;1784213576.680695057;28.249;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
100;1784213576.913525105;13.171388;42:86:7d:02:78:90;36;0x00;-63;38;368.000;1784213576.913893223;233.198;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
101;1784213576.941385031;13.199248;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213576.941753149;27.860;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
102;1784213577.213182926;13.471046;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213577.213551044;271.798;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
103;1784213577.235559940;13.493423;42:86:7d:02:78:90;36;0x00;-67;39;368.000;1784213577.235928059;22.377;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
104;1784213577.501796961;13.759660;42:86:7d:02:78:90;36;0x00;-63;38;368.000;1784213577.502165079;266.237;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
105;1784213577.526822090;13.784685;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213577.527190208;25.025;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
106;1784213577.773077965;14.030941;42:86:7d:02:78:90;36;0x00;-65;38;368.000;1784213577.773446083;246.256;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
107;1784213577.812032938;14.069896;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213577.812401056;38.955;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
108;1784213578.062258959;14.320122;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213578.062627077;250.226;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
109;1784213578.074027061;14.331890;42:86:7d:02:78:90;36;0x00;-66;39;368.000;1784213578.074395180;11.768;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
110;1784213578.611116886;14.868980;42:86:7d:02:78:90;36;0x00;-62;38;368.000;1784213578.611485004;537.090;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
