parametre;valeur
debut;2026-08-18T14:09:09.270341
motif_arret;condition d'arrêt atteinte
nombre_mesures;301
energie_totale_j;8.610571235330682e-05
simulation_activee;False
mcp3208_active;False
ble_actif;False
wifi_actif;True
lora_simulation_active;False
lora_reel_actif;False
