parametre;valeur
debut;2026-08-18T15:11:47.567471
motif_arret;condition d'arrêt atteinte
nombre_mesures;559
energie_totale_j;5.485575423359453e-05
simulation_activee;False
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;False
lora_reel_actif;False
