parametre;valeur
debut;2026-08-25T15:16:29.222360
motif_arret;condition d'arrêt atteinte
nombre_mesures;1141
energie_totale_j;6.049942506219777e-06
simulation_activee;False
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;False
lora_reel_actif;False
