timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-23T00:39:24.132713;Appareil_001;INITIAL;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:24.136816;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:39:24.342171;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:39:24.446902;Appareil_001;ORANGE;VERT;RSSI;-80.0;dBm
2026-07-23T00:39:24.691450;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:39:24.695806;Appareil_001;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T00:39:25.005919;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:25.116437;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:39:25.323073;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:39:25.327610;Appareil_001;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T00:39:25.533186;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:25.537972;Appareil_001;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T00:39:25.846126;Appareil_001;VERT;ORANGE;RSSI;-64.0;dBm
2026-07-23T00:39:25.851623;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:39:26.158770;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:39:26.264041;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:39:26.370370;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:26.475984;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:39:26.685374;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:26.790413;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:39:26.996591;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:27.104008;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:39:27.211683;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:27.317433;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:39:27.524634;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:27.530953;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:39:27.947079;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:39:27.954254;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:39:28.193158;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:28.198112;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:39:28.405392;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:39:28.410617;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:39:28.722668;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:39:28.729546;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
