parametre;valeur
duree_acquisition_s;120.69490030599991
temps_exposition_rf_s;0.289008
taux_occupation_percent;0.23945336486237023
puissance_moyenne_nw;0.12469415520662229
energie_totale_nj;0.036037761801360015
indice_tempo;20.685107760331114
niveau_tempo;ORANGE
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
