timestamp;address;pdu_type_code;pdu_type_name;length_bytes;rssi_dbm;channel;uuid;major;minor;tx_power_dbm;raw_hex;source_field;device_id;canonical_uuid;calibrated_rssi_dbm;received_power_w;received_power_nw;airtime_us;frame_energy_j;frame_energy_nj;alert_level;alert_metric_name;alert_metric_value
1784755462.810219;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-64.0;38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-64.0;3.9810717055349694e-10;0.3981071705534969;344.0;1.3694886667040295e-13;0.00013694886667040294;ORANGE;RSSI;-64.0
1784755462.836864;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-77.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-77.0;1.9952623149688828e-11;0.01995262314968883;344.0;6.8637023634929564e-15;6.8637023634929565e-06;VERT;RSSI;-77.0
1784755463.106715;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-63.0;38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-63.0;5.011872336272714e-10;0.5011872336272715;344.0;1.7240840836778137e-13;0.00017240840836778138;ORANGE;RSSI;-63.0
1784755463.138461;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-77.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-77.0;1.9952623149688828e-11;0.01995262314968883;344.0;6.8637023634929564e-15;6.8637023634929565e-06;VERT;RSSI;-77.0
1784755463.39218;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-63.0;38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-63.0;5.011872336272714e-10;0.5011872336272715;344.0;1.7240840836778137e-13;0.00017240840836778138;ORANGE;RSSI;-63.0
1784755463.4236;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-78.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-78.0;1.5848931924611107e-11;0.015848931924611107;344.0;5.452032582066221e-15;5.4520325820662205e-06;VERT;RSSI;-78.0
1784755464.245595;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-61.0;38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-61.0;7.943282347242822e-10;0.7943282347242822;344.0;2.7324891274515303e-13;0.00027324891274515303;ORANGE;RSSI;-61.0
1784755464.26668;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-82.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-82.0;6.309573444801943e-12;0.006309573444801942;344.0;2.170493265011868e-15;2.170493265011868e-06;VERT;RSSI;-82.0
1784755464.531446;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-61.0;38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-61.0;7.943282347242822e-10;0.7943282347242822;344.0;2.7324891274515303e-13;0.00027324891274515303;ORANGE;RSSI;-61.0
1784755464.557945;74:1a:0c:1a:f3:d0;0;ADV_IND;33;-84.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-84.0;3.9810717055349695e-12;0.003981071705534969;344.0;1.3694886667040294e-15;1.3694886667040294e-06;VERT;RSSI;-84.0
