timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-22T23:32:11.390018;Appareil_001;INITIAL;ROUGE;RSSI;-58.0;dBm
2026-07-22T23:32:11.393500;Appareil_001;ROUGE;ORANGE;RSSI;-70.0;dBm
2026-07-22T23:32:11.497186;Appareil_001;ORANGE;ROUGE;RSSI;-58.0;dBm
2026-07-22T23:32:11.500967;Appareil_001;ROUGE;ORANGE;RSSI;-70.0;dBm
2026-07-22T23:32:11.604755;Appareil_002;INITIAL;ROUGE;RSSI;-58.0;dBm
2026-07-22T23:32:11.613259;Appareil_002;ROUGE;ORANGE;RSSI;-70.0;dBm
2026-07-22T23:32:11.819422;Appareil_001;ORANGE;ROUGE;RSSI;-59.0;dBm
2026-07-22T23:32:11.823365;Appareil_001;ROUGE;ORANGE;RSSI;-68.0;dBm
2026-07-22T23:32:11.927796;Appareil_001;ORANGE;ROUGE;RSSI;-60.0;dBm
2026-07-22T23:32:11.931543;Appareil_001;ROUGE;ORANGE;RSSI;-68.0;dBm
2026-07-22T23:32:12.037570;Appareil_002;ORANGE;ROUGE;RSSI;-60.0;dBm
2026-07-22T23:32:12.041484;Appareil_002;ROUGE;ORANGE;RSSI;-68.0;dBm
2026-07-22T23:32:12.455100;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:32:12.458609;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-22T23:32:12.664318;Appareil_002;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:32:12.771425;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-22T23:32:12.976398;Appareil_001;VERT;ORANGE;RSSI;-63.0;dBm
2026-07-22T23:32:12.980270;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:32:12.984017;Appareil_002;VERT;ORANGE;RSSI;-62.0;dBm
2026-07-22T23:32:13.293259;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-22T23:32:13.298368;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-22T23:32:13.404922;Appareil_002;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:32:13.509274;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-22T23:32:13.513447;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-22T23:32:13.721936;Appareil_002;VERT;ORANGE;RSSI;-64.0;dBm
2026-07-22T23:32:13.726108;Appareil_002;ORANGE;VERT;RSSI;-88.0;dBm
2026-07-22T23:32:13.830830;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-22T23:32:13.836074;Appareil_003;INITIAL;VERT;RSSI;-94.0;dBm
2026-07-22T23:32:14.355527;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-22T23:32:14.460516;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-22T23:32:14.466282;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-22T23:32:14.570608;Appareil_002;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-22T23:32:14.576491;Appareil_002;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-22T23:32:14.681176;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-22T23:32:14.685681;Appareil_002;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-22T23:32:14.790328;Appareil_001;VERT;ORANGE;RSSI;-64.0;dBm
2026-07-22T23:32:15.103575;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:32:15.410883;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-22T23:32:15.415547;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-22T23:32:15.521941;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-22T23:32:15.742071;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:32:16.056296;Appareil_001;VERT;ORANGE;RSSI;-69.0;dBm
