index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755931.315572;1784755931.315572;0.0;;1;38;ADV_IND;36;-58.0;368.0;5.832406948256888e-13;0.0005832406948256888;5.832406948256888e-13;0.0005832406948256888
2;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755931.342405;1784755931.342405;0.0;26.833057403564453;1;39;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;6.200406948256888e-13;0.0006200406948256887
3;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;67:26:80:af:92:33;1784755931.436943;1784755931.436943;0.0;94.53797340393066;1;38;ADV_IND;36;-58.0;368.0;5.832406948256888e-13;0.0005832406948256888;1.2032813896513775e-12;0.0012032813896513774
4;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;67:26:80:af:92:33;1784755931.458789;1784755931.458789;0.0;21.84605598449707;1;39;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;1.2400813896513775e-12;0.0012400813896513774
5;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;68:46:2a:0e:56:c2;1784755931.542975;1784755931.542975;0.0;;1;38;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;5.452032582066221e-13;0.0005452032582066222
6;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;68:46:2a:0e:56:c2;1784755931.579512;1784755931.579512;0.0;36.53693199157715;1;39;ADV_IND;33;-70.0;344.0;3.4400000000000004e-14;3.44e-05;5.796032582066222e-13;0.0005796032582066221
7;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755931.696173;1784755931.696173;0.0;237.38384246826172;1;37;ADV_IND;36;-62.0;368.0;2.321923027687115e-13;0.0002321923027687115;1.4722736924200891e-12;0.0014722736924200892
8;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755931.726947;1784755931.738392;11.445045471191406;30.77411651611328;2;38,39;ADV_IND;36;-63.5;736.0;5.21608621022822e-13;0.0005216086210228219;1.993882313442911e-12;0.0019938823134429107
9;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;67:26:80:af:92:33;1784755931.906683;1784755931.922951;16.268014907836914;179.73589897155762;2;38,39;ADV_IND;36;-64.0;736.0;4.2632406948256887e-13;0.00042632406948256885;2.4202063829254798e-12;0.00242020638292548
10;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;68:46:2a:0e:56:c2;1784755931.967323;1784755931.967323;0.0;387.81118392944336;1;38;ADV_IND;33;-60.0;344.0;3.44e-13;0.000344;9.236032582066221e-13;0.0009236032582066222
11;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;68:46:2a:0e:56:c2;1784755931.994102;1784755931.994102;0.0;26.7789363861084;1;39;ADV_IND;33;-68.0;344.0;5.452032582066221e-14;5.452032582066221e-05;9.781235840272843e-13;0.0009781235840272842
12;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755932.047952;1784755932.047952;0.0;141.26896858215332;1;38;ADV_IND;36;-62.0;368.0;2.321923027687115e-13;0.0002321923027687115;2.652398685694191e-12;0.0026523986856941914
13;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755932.084923;1784755932.084923;0.0;36.971092224121094;1;39;ADV_IND;36;-68.0;368.0;5.832406948256888e-14;5.8324069482568874e-05;2.71072275517676e-12;0.00271072275517676
14;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;67:26:80:af:92:33;1784755932.237766;1784755932.237766;0.0;152.84299850463867;1;38;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;2.8270945730709563e-12;0.002827094573070956
15;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;67:26:80:af:92:33;1784755932.264204;1784755932.264204;0.0;26.437997817993164;1;39;ADV_IND;36;-69.0;368.0;4.6328455154025316e-14;4.632845515402532e-05;2.8734230282249815e-12;0.0028734230282249813
16;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;68:46:2a:0e:56:c2;1784755932.329153;1784755932.329153;0.0;335.0510597229004;1;38;ADV_IND;33;-66.0;344.0;8.640889324392961e-14;8.64088932439296e-05;1.064532477271214e-12;0.0010645324772712138
17;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;68:46:2a:0e:56:c2;1784755932.355504;1784755932.355504;0.0;26.350975036621094;1;39;ADV_IND;33;-69.0;344.0;4.3307034165719315e-14;4.3307034165719316e-05;1.1078395114369331e-12;0.0011078395114369332
18;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755932.410073;1784755932.410073;0.0;145.86901664733887;1;38;ADV_IND;36;-72.0;368.0;2.3219230276871145e-14;2.3219230276871145e-05;2.8966422585018526e-12;0.0028966422585018524
19;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755932.449904;1784755932.449904;0.0;39.830923080444336;1;39;ADV_IND;36;-68.0;368.0;5.832406948256888e-14;5.8324069482568874e-05;2.9549663279844214e-12;0.0029549663279844216
20;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;68:46:2a:0e:56:c2;1784755932.534248;1784755932.534248;0.0;178.74407768249512;1;38;ADV_IND;33;-69.0;344.0;4.3307034165719315e-14;4.3307034165719316e-05;1.1511465456026526e-12;0.0011511465456026525
21;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;68:46:2a:0e:56:c2;1784755932.565756;1784755932.565756;0.0;31.50796890258789;1;39;ADV_IND;33;-72.0;344.0;2.170493265011868e-14;2.1704932650118682e-05;1.1728514782527713e-12;0.0011728514782527713
22;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755932.683657;1784755932.683657;0.0;233.75296592712402;1;37;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;3.1014697667481084e-12;0.0031014697667481085
23;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755932.715108;1784755932.715108;0.0;31.450986862182617;1;38;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;3.193907187427661e-12;0.003193907187427661
24;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755932.741219;1784755932.741219;0.0;26.111125946044922;1;39;ADV_IND;36;-71.0;368.0;2.923127903785358e-14;2.9231279037853582e-05;3.2231384664655146e-12;0.0032231384664655146
25;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;67:26:80:af:92:33;1784755932.899485;1784755932.899485;0.0;158.2660675048828;1;38;ADV_IND;36;-63.0;368.0;1.8443690197483588e-13;0.00018443690197483587;3.4075753684403504e-12;0.00340757536844035
26;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;67:26:80:af:92:33;1784755932.920734;1784755932.920734;0.0;21.248817443847656;1;39;ADV_IND;36;-72.0;368.0;2.3219230276871145e-14;2.3219230276871145e-05;3.4307945987172214e-12;0.0034307945987172212
