parametre;valeur
duree_acquisition_s;121.76026809800078
temps_exposition_rf_s;0.8092239999999999
taux_occupation_percent;0.6646043185028818
puissance_moyenne_nw;0.14451307279947048
energie_totale_nj;0.11688119344564267
indice_tempo;47.68685363997352
niveau_tempo;ORANGE
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
