timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-23T00:43:38.928622;Appareil_001;INITIAL;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:39.033076;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:43:39.037667;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:39.142080;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:39.146770;Appareil_002;INITIAL;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:39.251622;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:39.357283;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:39.364898;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:39.470428;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:39.475721;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:39.785907;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:39.900363;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-23T00:43:39.906058;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:40.011421;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:40.117404;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:40.225395;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:43:40.232011;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:40.237175;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-23T00:43:40.342910;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:40.348068;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:40.453945;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:40.459560;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:40.565103;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:40.570366;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:40.777201;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:40.785341;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:40.890858;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:40.896128;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:41.102191;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:41.110105;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:43:41.216067;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:41.221686;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:41.331058;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:41.437264;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:41.442852;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:41.448469;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:41.554040;Appareil_002;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:41.562601;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:41.668806;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:41.774558;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:41.780147;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:41.886544;Appareil_002;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:41.894695;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:42.103873;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:43:42.109450;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:42.215114;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:42.220528;Appareil_002;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:42.228984;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:42.445009;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:42.450669;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:42.558120;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:42.566635;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:42.673841;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:42.679550;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:42.791307;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:42.897472;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:42.904465;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:42.909831;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-23T00:43:43.016895;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:43.022692;Appareil_002;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:43.134104;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:43.240240;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-23T00:43:43.246033;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:43.467316;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-23T00:43:43.574595;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:43.580981;Appareil_001;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T00:43:43.589505;Appareil_002;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:43:43.695677;Appareil_002;ORANGE;VERT;RSSI;-76.0;dBm
2026-07-23T00:43:43.704144;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:43.710400;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T00:43:43.716139;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:43.826931;Appareil_001;ORANGE;VERT;RSSI;-79.0;dBm
2026-07-23T00:43:43.832896;Appareil_002;VERT;ORANGE;RSSI;-69.0;dBm
2026-07-23T00:43:43.940090;Appareil_002;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T00:43:44.065905;Appareil_001;VERT;ORANGE;RSSI;-69.0;dBm
2026-07-23T00:43:44.076636;Appareil_001;ORANGE;VERT;RSSI;-80.0;dBm
2026-07-23T00:43:44.083628;Appareil_001;VERT;ORANGE;RSSI;-69.0;dBm
2026-07-23T00:43:44.195241;Appareil_001;ORANGE;VERT;RSSI;-83.0;dBm
2026-07-23T00:43:44.338043;Appareil_002;VERT;ORANGE;RSSI;-69.0;dBm
2026-07-23T00:43:44.350716;Appareil_002;ORANGE;VERT;RSSI;-89.0;dBm
2026-07-23T00:43:44.360166;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:44.367210;Appareil_001;ORANGE;VERT;RSSI;-88.0;dBm
2026-07-23T00:43:44.473886;Appareil_001;VERT;ORANGE;RSSI;-69.0;dBm
2026-07-23T00:43:44.485141;Appareil_001;ORANGE;VERT;RSSI;-85.0;dBm
2026-07-23T00:43:44.593415;Appareil_002;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:44.599816;Appareil_002;ORANGE;VERT;RSSI;-82.0;dBm
2026-07-23T00:43:44.608498;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:44.715026;Appareil_001;ORANGE;VERT;RSSI;-84.0;dBm
2026-07-23T00:43:44.721706;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:44.732117;Appareil_001;ORANGE;VERT;RSSI;-85.0;dBm
2026-07-23T00:43:44.860645;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:44.875491;Appareil_002;ORANGE;VERT;RSSI;-89.0;dBm
2026-07-23T00:43:44.997362;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:45.004139;Appareil_001;ORANGE;VERT;RSSI;-87.0;dBm
2026-07-23T00:43:45.010213;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:45.328351;Appareil_001;ORANGE;VERT;RSSI;-87.0;dBm
2026-07-23T00:43:45.334811;Appareil_001;VERT;ORANGE;RSSI;-69.0;dBm
2026-07-23T00:43:45.446430;Appareil_001;ORANGE;VERT;RSSI;-84.0;dBm
2026-07-23T00:43:45.454561;Appareil_002;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:45.462416;Appareil_002;ORANGE;VERT;RSSI;-84.0;dBm
2026-07-23T00:43:45.618829;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T00:43:45.796609;Appareil_001;ORANGE;VERT;RSSI;-81.0;dBm
2026-07-23T00:43:45.806059;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T00:43:45.818588;Appareil_001;ORANGE;VERT;RSSI;-84.0;dBm
2026-07-23T00:43:45.827086;Appareil_002;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:43:45.833776;Appareil_002;ORANGE;VERT;RSSI;-80.0;dBm
