numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_brut_dbm;rssi_calibre_dbm;offset_db;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
2846;1784286214.475666046;1151.379455;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;37;368.000;1784286214.476034164;221.091;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2847;1784286214.498064995;1151.401854;67:c7:99:58:2d:aa;36;0x00;-67;-67.00;0.00;38;368.000;1784286214.498433113;22.399;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2848;1784286214.524859905;1151.428649;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286214.525228024;26.795;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2849;1784286214.842147112;1151.745936;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286214.842515230;317.287;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2850;1784286214.863833904;1151.767623;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286214.864202023;21.687;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2851;1784286214.885318995;1151.789108;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286214.885687113;21.485;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2852;1784286215.092550993;1151.996340;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;37;368.000;1784286215.092919111;207.232;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2853;1784286215.119054079;1152.022843;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286215.119422197;26.503;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2854;1784286215.150835037;1152.054624;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286215.151203156;31.781;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2855;1784286215.336606979;1152.240396;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;37;368.000;1784286215.336975098;185.772;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2856;1784286215.368493080;1152.272282;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286215.368861198;31.886;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2857;1784286215.395103931;1152.298893;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286215.395472050;26.611;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2858;1784286215.654957056;1152.558746;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;37;368.000;1784286215.655325174;259.853;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2859;1784286215.677336931;1152.581126;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286215.677705050;22.380;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2860;1784286215.709110022;1152.612899;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286215.709478140;31.773;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2861;1784286215.914772034;1152.818561;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286215.915140152;205.662;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2862;1784286215.941560030;1152.845349;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286215.941928148;26.788;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2863;1784286216.265450001;1153.169239;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286216.265818119;323.890;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2864;1784286216.292411089;1153.196200;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286216.292779207;26.961;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2865;1784286216.325464010;1153.229253;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286216.325832129;33.053;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2866;1784286216.482053995;1153.385843;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286216.482422113;156.590;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2867;1784286216.503885031;1153.407674;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286216.504253149;21.831;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2868;1784286216.782155037;1153.685944;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;37;368.000;1784286216.782523155;278.270;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2869;1784286216.813931942;1153.717721;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286216.814300060;31.777;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2870;1784286216.840464115;1153.744253;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286216.840832233;26.532;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2871;1784286217.059015989;1153.962805;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;37;368.000;1784286217.059384108;218.552;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2872;1784286217.085747004;1153.989536;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286217.086115122;26.731;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2873;1784286217.086879969;1153.990669;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286217.087248087;1.133;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2874;1784286217.377207994;1154.280997;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286217.377576113;290.328;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2875;1784286217.632606030;1154.536395;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;37;368.000;1784286217.632974148;255.398;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2876;1784286217.659382105;1154.563171;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286217.659750223;26.776;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2877;1784286217.675972939;1154.579762;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286217.676341057;16.591;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2878;1784286217.933552980;1154.837342;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286217.933921099;257.580;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2879;1784286217.965432882;1154.869222;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286217.965801001;31.880;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2880;1784286218.222337008;1155.126126;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;38;368.000;1784286218.222705126;256.904;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2881;1784286218.259162903;1155.162952;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286218.259531021;36.826;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2882;1784286218.506027937;1155.409817;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286218.506396055;246.865;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2883;1784286218.527555943;1155.431345;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286218.527924061;21.528;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2884;1784286218.798324108;1155.702113;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286218.798692226;270.768;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2885;1784286218.814763069;1155.718552;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286218.815131187;16.439;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2886;1784286218.852565050;1155.756354;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286218.852933168;37.802;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2887;1784286219.095819950;1155.999609;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286219.096188068;243.255;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2888;1784286219.127579927;1156.031369;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286219.127948046;31.760;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2889;1784286219.363699913;1156.267489;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286219.364068031;236.120;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2890;1784286219.396471024;1156.300260;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286219.396839142;32.771;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2891;1784286219.666878939;1156.570668;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286219.667247057;270.408;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2892;1784286219.693424940;1156.597214;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286219.693793058;26.546;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2893;1784286219.927707911;1156.831497;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286219.928076029;234.283;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2894;1784286219.996454000;1156.900243;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286219.996822119;68.746;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2895;1784286220.232316971;1157.136106;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;38;368.000;1784286220.232685089;235.863;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2896;1784286220.253916025;1157.157705;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286220.254284143;21.599;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2897;1784286220.497275114;1157.401064;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286220.497643232;243.359;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2898;1784286220.529182911;1157.432972;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286220.529551029;31.908;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2899;1784286220.786789894;1157.690579;67:c7:99:58:2d:aa;36;0x00;-67;-67.00;0.00;38;368.000;1784286220.787158012;257.607;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2900;1784286220.787933111;1157.691722;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286220.788301229;1.143;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2901;1784286221.070574999;1157.974364;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286221.070943117;282.642;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2902;1784286221.097400904;1158.001190;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286221.097769022;26.826;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2903;1784286221.124109030;1158.027898;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286221.124477148;26.708;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2904;1784286221.379527092;1158.283316;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286221.379895210;255.418;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2905;1784286221.411401987;1158.315191;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286221.411770105;31.875;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2906;1784286221.448628902;1158.352418;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286221.448997021;37.227;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2907;1784286221.652780056;1158.556569;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286221.653148174;204.151;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2908;1784286221.679438114;1158.583227;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286221.679806232;26.658;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2909;1784286221.706012964;1158.609802;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286221.706381083;26.575;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2910;1784286221.951302052;1158.855091;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286221.951670170;245.289;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2911;1784286221.977946043;1158.881735;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286221.978314161;26.644;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2912;1784286221.999680042;1158.903469;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286222.000048161;21.734;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2913;1784286222.258315086;1159.162104;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;37;368.000;1784286222.258683205;258.635;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2914;1784286222.295336008;1159.199125;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286222.295704126;37.021;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2915;1784286222.337830067;1159.241619;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286222.338198185;42.494;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2916;1784286222.515172005;1159.418961;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286222.515540123;177.342;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2917;1784286222.542089939;1159.445879;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286222.542458057;26.918;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2918;1784286222.805447102;1159.709236;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;37;368.000;1784286222.805815220;263.357;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2919;1784286222.832535028;1159.736324;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286222.832903147;27.088;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2920;1784286222.864448071;1159.768237;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286222.864816189;31.913;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2921;1784286223.123399019;1160.027188;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286223.123767138;258.951;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2922;1784286223.145056009;1160.048845;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286223.145424128;21.657;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2923;1784286223.408302069;1160.312091;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286223.408670187;263.246;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2924;1784286223.424855947;1160.328645;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286223.425224066;16.554;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2925;1784286223.663841963;1160.567631;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286223.664210081;238.986;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2926;1784286223.695712090;1160.599501;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286223.696080208;31.870;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2927;1784286223.946573973;1160.850363;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286223.946942091;250.862;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2928;1784286223.978117943;1160.881907;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286223.978486061;31.544;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2929;1784286224.237586021;1161.141375;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286224.237954140;259.468;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2930;1784286224.271822929;1161.175612;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286224.272191048;34.237;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2931;1784286224.525435925;1161.429225;67:c7:99:58:2d:aa;36;0x00;-66;-66.00;0.00;38;368.000;1784286224.525804043;253.613;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2932;1784286224.551163912;1161.454953;67:c7:99:58:2d:aa;36;0x00;-64;-64.00;0.00;39;368.000;1784286224.551532030;25.728;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2933;1784286224.809340000;1161.713129;67:c7:99:58:2d:aa;36;0x00;-65;-65.00;0.00;38;368.000;1784286224.809708118;258.176;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
2934;1784286224.835988045;1161.739777;67:c7:99:58:2d:aa;36;0x00;-63;-63.00;0.00;39;368.000;1784286224.836356163;26.648;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
