parametre;valeur
duree_acquisition_s;60.602266827000676
temps_exposition_rf_s;0.138976
taux_occupation_percent;0.22932475512298947
puissance_moyenne_nw;4.528055051093269
energie_totale_nj;0.6292909787807381
indice_tempo;56.9488
niveau_tempo;ORANGE
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
