index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759049.941205;1784759049.941205;0.0;;1;38;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;1.3694886667040295e-13;0.00013694886667040294
2;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759049.967424;1784759049.967424;0.0;26.218891143798828;1;39;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;6.82152124877025e-13;0.0006821521248770251
3;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759050.249674;1784759050.249674;0.0;282.25016593933105;1;39;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;1.227355383083647e-12;0.0012273553830836471
4;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759050.504716;1784759050.504716;0.0;255.04183769226074;1;38;ADV_IND;33;-62.0;344.0;2.170493265011868e-13;0.00021704932650118682;1.4444047095848338e-12;0.0014444047095848339
5;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759050.525959;1784759050.525959;0.0;21.24309539794922;1;39;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;1.989607967791456e-12;0.001989607967791456
6;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759050.791992;1784759050.791992;0.0;266.0329341888428;1;37;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;2.534811225998078e-12;0.002534811225998078
7;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759050.823494;1784759050.823494;0.0;31.50200843811035;1;38;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;2.671760092668481e-12;0.002671760092668481
8;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759050.845643;1784759050.845643;0.0;22.149085998535156;1;39;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;3.216963350875103e-12;0.003216963350875103
9;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759051.381529;1784759051.381529;0.0;535.8860492706299;1;38;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;3.353912217545506e-12;0.003353912217545506
10;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;7f:b2:48:08:01:fd;1784759051.407832;1784759051.407832;0.0;26.302814483642578;1;39;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;3.899115475752128e-12;0.0038991154757521285
