parametre;valeur
debut;2026-08-18T14:50:23.658300
motif_arret;condition d'arrêt atteinte
nombre_mesures;1092
energie_totale_j;2.4617879221993067e-05
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;False
lora_reel_actif;False
