temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
0.011207818984985352,Wi-Fi 2.4 GHz,"PAQUET,425,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-20,1e-05,,0.0010718486599726204
1.2536046504974365,Wi-Fi 2.4 GHz,"PAQUET,426,TAILLE,22,Welcome to new project",-23,5.011872336272725e-06,,0.0010718486599726204
2.3681087493896484,Wi-Fi 2.4 GHz,"PAQUET,427,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-22,6.30957344480193e-06,,0.0010718486599726204
3.40524959564209,Wi-Fi 2.4 GHz,"PAQUET,428,TAILLE,22,Welcome to new project",-20,1e-05,,0.0010718486599726204
4.499335050582886,Wi-Fi 2.4 GHz,"PAQUET,429,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-19,1.2589254117941661e-05,,0.0010718486599726204
5.519963026046753,Wi-Fi 2.4 GHz,"PAQUET,430,TAILLE,22,Welcome to new project",-23,5.011872336272725e-06,,0.0010718486599726204
6.562620401382446,Wi-Fi 2.4 GHz,"PAQUET,437,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-22,6.30957344480193e-06,,0.0010718486599726204
7.643905401229858,Wi-Fi 2.4 GHz,"PAQUET,438,TAILLE,22,Welcome to new project",-24,3.981071705534969e-06,,0.0010718486599726204
8.71346378326416,Wi-Fi 2.4 GHz,"PAQUET,439,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-23,5.011872336272725e-06,,0.0010718486599726204
9.72729229927063,Wi-Fi 2.4 GHz,"PAQUET,440,TAILLE,22,Welcome to new project",-22,6.30957344480193e-06,,0.0010718486599726204
10.77744197845459,Wi-Fi 2.4 GHz,"PAQUET,441,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-23,5.011872336272725e-06,,0.0010718486599726204
11.807890176773071,Wi-Fi 2.4 GHz,"PAQUET,442,TAILLE,22,Welcome to new project",-23,5.011872336272725e-06,,0.0010718486599726204
