timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787667572.1735406;4.625805829000456;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-75.0;;;;-75.0;3.1622776601683794e-11;0.00028;8.854377448471461e-15;8.854377448471461e-15;25;0x00;37;VERT;False
1787667572.8759494;5.328215182000349;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-74.0;;;;-74.0;3.9810717055349695e-11;0.000376;1.4968829612811484e-14;1.4968829612811484e-14;37;0x00;38;VERT;False
1787667572.876026;5.328289474000485;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-79.0;;;;-79.0;1.2589254117941662e-11;0.000376;4.7335595483460644e-15;1.970238916115755e-14;37;0x00;39;VERT;False
1787667573.0770643;5.5293296130003;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-75.0;;;;-75.0;3.1622776601683794e-11;0.00028;8.854377448471461e-15;1.7708754896942922e-14;25;0x00;37;VERT;False
1787667574.8827016;7.334967388000223;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-74.0;;;;-74.0;3.9810717055349695e-11;0.000376;1.4968829612811484e-14;3.467121877396903e-14;37;0x00;38;VERT;False
1787667574.8827848;7.335048328000994;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-79.0;;;;-79.0;1.2589254117941662e-11;0.000376;4.7335595483460644e-15;3.940477832231509e-14;37;0x00;39;VERT;False
1787667574.9835277;7.4357928879999236;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-75.0;;;;-75.0;3.1622776601683794e-11;0.00028;8.854377448471461e-15;2.6563132345414385e-14;25;0x00;37;VERT;False
1787667575.284757;7.73702193400095;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b6:fb;-80.0;;;;-80.0;1e-11;0.000536;5.3599999999999995e-15;5.3599999999999995e-15;57;0x00;38;VERT;False
1787667575.2848346;7.737098227000388;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-75.0;;;;-75.0;3.1622776601683794e-11;0.00028;8.854377448471461e-15;3.5417509793885844e-14;25;0x00;39;VERT;False
1787667575.48577;7.938034980001248;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-75.0;;;;-75.0;3.1622776601683794e-11;0.00028;8.854377448471461e-15;4.4271887242357304e-14;25;0x00;37;VERT;False
1787667576.3888204;8.841085642001417;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-81.0;;;;-81.0;7.943282347242821e-12;0.00028;2.22411905722799e-15;4.649600629958529e-14;25;0x00;38;VERT;False
1787667576.3888965;8.841160156000115;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-74.0;;;;-74.0;3.9810717055349695e-11;0.00028;1.1147000775497913e-14;5.76430070750832e-14;25;0x00;39;VERT;False
1787667576.5899274;9.04219366000143;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-74.0;;;;-74.0;3.9810717055349695e-11;0.00028;1.1147000775497913e-14;6.879000785058111e-14;25;0x00;37;VERT;False
1787667576.8912835;9.34354892400006;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-73.0;;;;-73.0;5.011872336272715e-11;0.000376;1.8844639984385406e-14;5.82494183067005e-14;37;0x00;38;VERT;False
1787667576.8913627;9.343626179999774;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-78.0;;;;-78.0;1.5848931924611107e-11;0.000376;5.959198403653776e-15;6.420861671035427e-14;37;0x00;39;VERT;False
1787667576.8914022;9.343665899999905;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-74.0;;;;-74.0;3.9810717055349695e-11;0.00028;1.1147000775497913e-14;7.993700862607902e-14;25;0x00;37;VERT;False
1787667580.704022;13.156291032000809;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-84.0;;;;-84.0;3.9810717055349695e-12;0.00028;1.1147000775497915e-15;8.105170870362881e-14;25;0x00;38;VERT;False
1787667580.7041507;13.156414545001098;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-73.0;;;;-73.0;5.011872336272715e-11;0.00028;1.40332425415636e-14;9.508495124519242e-14;25;0x00;39;VERT;False
1787667580.9055314;13.357797048000066;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-72.0;;;;-72.0;6.309573444801942e-11;0.000376;2.3723996152455302e-14;8.793261286280958e-14;37;0x00;37;VERT;False
1787667580.9056203;13.357883729000605;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-73.0;;;;-73.0;5.011872336272715e-11;0.000376;1.8844639984385406e-14;1.0677725284719499e-13;37;0x00;38;VERT;False
1787667580.9056602;13.35792359700099;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-79.0;;;;-79.0;1.2589254117941662e-11;0.000376;4.7335595483460644e-15;1.1151081239554106e-13;37;0x00;39;VERT;False
1787667581.0066197;13.458885002000898;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-75.0;;;;-75.0;3.1622776601683794e-11;0.00028;8.854377448471461e-15;1.0393932869366388e-13;25;0x00;37;VERT;False
1787667582.9127834;15.365048331999787;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-74.0;;;;-74.0;3.9810717055349695e-11;0.000376;1.4968829612811484e-14;1.2647964200835254e-13;37;0x00;38;VERT;False
1787667582.9128568;15.365120218000811;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-79.0;;;;-79.0;1.2589254117941662e-11;0.000376;4.7335595483460644e-15;1.312132015566986e-13;37;0x00;39;VERT;False
1787667582.9128954;15.365158993001387;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-74.0;;;;-74.0;3.9810717055349695e-11;0.00028;1.1147000775497913e-14;1.150863294691618e-13;25;0x00;37;VERT;False
1787667584.9201157;17.37238130700098;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-75.0;;;;-75.0;3.1622776601683794e-11;0.000376;1.1890164002233105e-14;1.4310336555893172e-13;37;0x00;38;VERT;False
1787667584.9202015;17.372465340000417;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-79.0;;;;-79.0;1.2589254117941662e-11;0.000376;4.7335595483460644e-15;1.4783692510727778e-13;37;0x00;39;VERT;False
1787667585.121716;17.57398476799972;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-75.0;;;;-75.0;3.1622776601683794e-11;0.00028;8.854377448471461e-15;1.2394070691763326e-13;25;0x00;37;VERT;False
1787667586.9300752;19.38234119899971;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-75.0;;;;-75.0;3.1622776601683794e-11;0.000376;1.1890164002233105e-14;1.5972708910951089e-13;37;0x00;38;VERT;False
1787667586.9301674;19.382431195001118;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-79.0;;;;-79.0;1.2589254117941662e-11;0.000376;4.7335595483460644e-15;1.6446064865785696e-13;37;0x00;39;VERT;False
1787667587.0310574;19.4833223300011;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-75.0;;;;-75.0;3.1622776601683794e-11;0.00028;8.854377448471461e-15;1.3279508436610472e-13;25;0x00;37;VERT;False
1787667587.333573;19.785839314999976;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-87.0;;;;-87.0;1.9952623149688827e-12;0.00028;5.586734481912871e-16;1.33353757814296e-13;25;0x00;38;VERT;False
1787667587.333725;19.785988604000522;BLE Sniffer;Appareil BLE;2,4 GHz BLE;48:e9:9e:3d:b7:7b;-74.0;;;;-74.0;3.9810717055349695e-11;0.00028;1.1147000775497913e-14;1.4450075858979393e-13;25;0x00;39;VERT;False
