parametre;valeur
duree_acquisition_s;60.49564113600036
temps_exposition_rf_s;0.151248
taux_occupation_percent;0.2500147071091933
puissance_moyenne_nw;2.4850939647334074
energie_totale_nj;0.37586549197799834
indice_tempo;57.562400000000004
niveau_tempo;ORANGE
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
