timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-23T00:14:50.102807;Appareil_001;INITIAL;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:50.108414;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:50.927253;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:51.033043;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:51.238418;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:51.242804;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:51.548832;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:51.554088;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:51.860347;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:51.865100;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:52.070709;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:52.075400;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:52.381366;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:52.387305;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:52.694102;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:52.698881;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:53.206116;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:53.314511;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:53.520498;Appareil_001;ROUGE;ORANGE;RSSI;-59.0;dBm
2026-07-23T00:14:53.525386;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:54.133170;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:54.137958;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:54.645268;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:14:54.650753;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:14:54.959025;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
