numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_dbm;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
1725;1784212604.830560923;530.530955;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212604.830929041;267.802;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1726;1784212605.111268044;530.811662;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212605.111636162;280.707;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1727;1784212605.137876987;530.838271;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212605.138245106;26.609;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1728;1784212605.401361942;531.101756;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212605.401730061;263.485;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1729;1784212605.428071976;531.128466;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212605.428440094;26.710;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1730;1784212605.686584949;531.386979;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212605.686953068;258.513;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1731;1784212605.713301897;531.413696;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212605.713670015;26.717;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1732;1784212605.965358019;531.665752;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212605.965726137;252.056;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1733;1784212606.006997108;531.707391;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212606.007365227;41.639;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1734;1784212606.252639055;531.953033;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212606.253007174;245.642;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1735;1784212606.284480095;531.984874;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212606.284848213;31.841;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1736;1784212606.543071985;532.243466;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212606.543440104;258.592;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1737;1784212607.109164000;532.809558;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212607.109532118;566.092;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1738;1784212607.126032114;532.826426;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212607.126400232;16.868;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1739;1784212607.400821924;533.101216;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212607.401190042;274.790;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1740;1784212607.424057007;533.124451;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212607.424425125;23.235;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1741;1784212608.268970966;533.969365;43:ea:dc:f0:72:5f;36;0x00;-69;37;368.000;1784212608.269339085;844.914;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1742;1784212608.541265965;534.241660;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212608.541634083;272.295;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1743;1784212608.572963953;534.273358;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212608.573332071;31.698;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1744;1784212608.826175928;534.526570;43:ea:dc:f0:72:5f;36;0x00;-69;37;368.000;1784212608.826544046;253.212;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1745;1784212608.852844000;534.553238;43:ea:dd:30:72:5f;36;0x00;-69;38;368.000;1784212608.853212118;26.668;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1746;1784212608.874655008;534.575049;43:ea:dc:f0:72:5f;36;0x00;-70;39;368.000;1784212608.875023127;21.811;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1747;1784212609.108292103;534.808686;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212609.108660221;233.637;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1748;1784212609.145133972;534.845528;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212609.145502090;36.842;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1749;1784212609.408423901;535.108818;43:ea:dc:f0:72:5f;36;0x00;-70;38;368.000;1784212609.408792019;263.290;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1750;1784212609.440148115;535.140542;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212609.440516233;31.724;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1751;1784212609.678215027;535.378609;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212609.678583145;238.067;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1752;1784212609.704735041;535.405129;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212609.705103159;26.520;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1753;1784212610.537893057;536.238287;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212610.538261175;833.158;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1754;1784212610.564452887;536.264847;43:ea:dc:f0:72:5f;36;0x00;-70;39;368.000;1784212610.564821005;26.560;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1755;1784212610.818785906;536.519180;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212610.819154024;254.333;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1756;1784212610.857151031;536.557545;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212610.857519150;38.365;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1757;1784212611.395241976;537.095636;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212611.395610094;538.091;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1758;1784212611.416738033;537.117132;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212611.417106152;21.496;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1759;1784212611.955847025;537.656241;43:ea:dc:f0:72:5f;36;0x00;-70;38;368.000;1784212611.956215143;539.109;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1760;1784212611.983510971;537.683905;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212611.983879089;27.664;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1761;1784212612.239909887;537.940304;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212612.240278006;256.399;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1762;1784212612.530158997;538.230553;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212612.530527115;290.249;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1763;1784212612.562853098;538.263247;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212612.563221216;32.694;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1764;1784212612.810506105;538.510900;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212612.810874224;247.653;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1765;1784212613.090919018;538.791313;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212613.091287136;280.413;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1766;1784212613.386569023;539.086963;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212613.386937141;295.650;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1767;1784212613.408076048;539.108470;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212613.408444166;21.507;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1768;1784212613.673033953;539.373428;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212613.673402071;264.958;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1769;1784212613.705881119;539.406275;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212613.706249237;32.847;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1770;1784212613.972934008;539.673328;43:ea:dc:f0:72:5f;36;0x00;-70;38;368.000;1784212613.973302126;267.053;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1771;1784212614.010061026;539.710455;43:ea:dc:f0:72:5f;36;0x00;-68;39;368.000;1784212614.010429144;37.127;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1772;1784212614.265052080;539.965446;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212614.265420198;254.991;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1773;1784212614.297379971;539.997774;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212614.297748089;32.328;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1774;1784212614.538218021;540.238612;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212614.538586140;240.838;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1775;1784212614.818526030;540.518920;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212614.818894148;280.308;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1776;1784212614.840142965;540.540537;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212614.840511084;21.617;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1777;1784212615.103910923;540.804305;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212615.104279041;263.768;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1778;1784212615.130918980;540.831313;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212615.131287098;27.008;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1779;1784212615.746547937;541.446942;43:ea:dc:f0:72:5f;36;0x00;-69;37;368.000;1784212615.746916056;615.629;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1780;1784212615.790241003;541.490635;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212615.790609121;43.693;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1781;1784212615.955843925;541.656238;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212615.956212044;165.603;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1782;1784212615.968239069;541.668633;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212615.968607187;12.395;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1783;1784212616.245681047;541.946075;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212616.246049166;277.442;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1784;1784212616.282668114;541.983062;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212616.283036232;36.987;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1785;1784212616.565695047;542.266089;43:ea:dc:f0:72:5f;36;0x00;-69;37;368.000;1784212616.566063166;283.027;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1786;1784212616.619170904;542.319565;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212616.619539022;53.476;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1787;1784212616.815402985;542.515797;43:ea:dc:f0:72:5f;36;0x00;-70;37;368.000;1784212616.815771103;196.232;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1788;1784212616.841861963;542.542256;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212616.842230082;26.459;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1789;1784212616.868568897;542.568963;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212616.868937016;26.707;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1790;1784212617.102310896;542.802705;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212617.102679014;233.742;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1791;1784212617.130757093;542.831151;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212617.131125212;28.446;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1792;1784212617.387373924;543.087768;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212617.387742043;256.617;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1793;1784212617.413996935;543.114391;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212617.414365053;26.623;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1794;1784212617.675240040;543.375634;43:ea:dc:f0:72:5f;36;0x00;-70;37;368.000;1784212617.675608158;261.243;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1795;1784212617.947411060;543.647805;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212617.947779179;272.171;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1796;1784212617.963901043;543.664295;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212617.964269161;16.490;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1797;1784212618.259589911;543.959984;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212618.259958029;295.689;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1798;1784212618.286340952;543.986735;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212618.286709070;26.751;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1799;1784212618.551023960;544.251418;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212618.551392078;264.683;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1800;1784212618.579054117;544.279448;43:ea:dc:f0:72:5f;36;0x00;-70;39;368.000;1784212618.579422235;28.030;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1801;1784212619.112941027;544.813335;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212619.113309145;533.887;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1802;1784212619.690772057;545.391166;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212619.691140175;577.831;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1803;1784212619.712445021;545.412839;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212619.712813139;21.673;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1804;1784212619.966819048;545.667213;43:ea:dc:f0:72:5f;36;0x00;-70;38;368.000;1784212619.967187166;254.374;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1805;1784212619.989345074;545.689739;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212619.989713192;22.526;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1806;1784212620.251502037;545.951896;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212620.251870155;262.157;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1807;1784212620.525468111;546.225862;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212620.525836229;273.966;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1808;1784212620.552584887;546.252979;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212620.552953005;27.117;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1809;1784212620.817890882;546.518285;43:ea:dc:f0:72:5f;36;0x00;-69;38;368.000;1784212620.818259001;265.306;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1810;1784212620.850564003;546.550958;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212620.850932121;32.673;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1811;1784212621.127584934;546.827979;43:ea:dc:f3:f2:5f;36;0x00;-69;38;368.000;1784212621.127953053;277.021;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1812;1784212621.166306973;546.866701;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212621.166675091;38.722;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1813;1784212621.401482105;547.101876;43:ea:dc:f0:72:5f;36;0x00;-71;38;368.000;1784212621.401850224;235.175;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1814;1784212621.429450035;547.129844;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212621.429818153;27.968;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1815;1784212621.679529905;547.379924;43:ea:dc:f0:72:5f;36;0x00;-68;38;368.000;1784212621.679898024;250.080;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1816;1784212621.698365927;547.398760;43:ea:dc:f0:72:5f;36;0x00;-69;39;368.000;1784212621.698734045;18.836;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
