parametre;valeur
debut;2026-08-25T16:31:04.940605
motif_arret;condition d'arrêt atteinte
nombre_mesures;1797
energie_totale_j;2.2526850759962445e-05
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
