temps_s,rssi_dbm
69.59822273254395,-27
69.71035146713257,-26
69.82254838943481,-26
69.93542313575745,-26
70.04471158981323,-26
70.15685820579529,-27
70.2699077129364,-27
70.38217258453369,-27
70.49417877197266,-27
70.60652756690979,-27
70.71870565414429,-27
70.8309555053711,-27
70.9436264038086,-27
71.0560257434845,-27
71.16845488548279,-27
71.28075885772705,-27
71.39318060874939,-26
71.50565147399902,-26
71.61803913116455,-25
71.7304060459137,-25
71.84278607368469,-25
71.95516967773438,-25
72.0675892829895,-25
72.17942595481873,-25
72.29119491577148,-25
72.4039614200592,-25
72.51650595664978,-25
72.629239320755,-25
72.74166989326477,-25
72.85509824752808,-25
72.96776461601257,-25
73.08007955551147,-26
73.19241857528687,-26
73.30475783348083,-26
73.41716527938843,-27
73.52941250801086,-27
73.64197707176208,-27
73.75421571731567,-27
73.86752104759216,-28
73.97989630699158,-28
74.09214735031128,-29
74.20435452461243,-29
74.31671214103699,-29
74.42972183227539,-29
74.54197692871094,-29
74.65476775169373,-29
74.76697373390198,-29
74.87941455841064,-29
74.99172782897949,-29
75.10544538497925,-30
75.21816420555115,-30
75.33043432235718,-30
75.4407787322998,-30
75.5524263381958,-34
75.66591763496399,-35
75.77747440338135,-34
75.88962697982788,-34
76.00098466873169,-34
76.11321187019348,-33
76.22621321678162,-32
76.33827495574951,-30
76.45003151893616,-28
76.5622169971466,-25
76.67384099960327,-26
76.78601837158203,-26
76.89823198318481,-26
77.0105402469635,-26
77.12277507781982,-27
77.23600888252258,-27
77.34820032119751,-27
77.46110558509827,-27
77.57299041748047,-27
77.68522024154663,-27
77.79746079444885,-27
77.90987491607666,-27
78.02220749855042,-27
78.13405990600586,-27
78.24724102020264,-27
78.35957503318787,-26
78.47211956977844,-26
78.58490204811096,-27
78.69751143455505,-27
78.80978989601135,-27
78.92219734191895,-27
79.03458499908447,-27
79.14683651924133,-27
79.25923275947571,-27
79.37169885635376,-28
79.48507905006409,-28
79.59743285179138,-28
79.70946049690247,-28
79.82200717926025,-29
79.9341549873352,-29
80.0464346408844,-29
80.15869665145874,-30
80.27105760574341,-30
80.38354921340942,-29
80.49598121643066,-29
80.60964131355286,-30
80.72163319587708,-30
80.83396863937378,-30
80.9462583065033,-30
81.0586986541748,-30
81.17115616798401,-30
81.28360652923584,-30
81.39616966247559,-30
81.50857448577881,-30
81.62157654762268,-30
81.73355507850647,-30
81.8458342552185,-30
81.95740866661072,-30
82.06959176063538,-30
82.18125367164612,-30
82.29347038269043,-30
82.40508794784546,-30
82.51673102378845,-30
82.62903237342834,-29
82.74072194099426,-29
82.85401439666748,-29
82.96645998954773,-29
83.07827925682068,-29
83.19048523902893,-29
83.3021628856659,-29
83.41449165344238,-30
83.52616047859192,-30
83.63760209083557,-31
83.74858784675598,-32
83.86081838607788,-32
83.97384738922119,-32
84.08602571487427,-32
84.19818234443665,-31
84.310476064682,-31
84.42259240150452,-30
84.53478527069092,-30
84.64801216125488,-28
84.76019597053528,-26
84.87232565879822,-26
84.98544836044312,-26
85.09763550758362,-25
85.20962452888489,-25
85.32183599472046,-25
85.43397212028503,-25
85.54609751701355,-26
85.65784335136414,-26
85.77457070350647,-26
85.8866274356842,-26
85.99890923500061,-26
86.11117434501648,-26
86.22401309013367,-26
86.33636546134949,-26
86.44872546195984,-26
86.5611252784729,-26
86.67283034324646,-26
86.78502297401428,-26
86.89729118347168,-27
87.00947070121765,-27
87.12186908721924,-28
87.23521661758423,-28
87.34785032272339,-28
87.46065831184387,-28
87.57426333427429,-28
87.6869740486145,-28
87.799320936203,-28
87.91201376914978,-28
88.02464151382446,-29
88.13720560073853,-29
88.24966812133789,-29
88.36230397224426,-30
88.47567081451416,-30
88.5879909992218,-30
88.70052933692932,-30
88.81303262710571,-30
88.92559289932251,-30
89.03815007209778,-30
89.15074348449707,-30
89.26319527626038,-30
89.37872362136841,-30
89.49082255363464,-30
89.60320162773132,-30
89.71487283706665,-30
89.82721853256226,-30
89.93963503837585,-30
90.05203104019165,-30
90.16460728645325,-30
90.27685236930847,-30
90.38911080360413,-30
90.50236344337463,-30
90.61464858055115,-30
90.72698521614075,-30
90.83948302268982,-30
90.95183634757996,-30
91.0642032623291,-30
91.17667579650879,-30
91.2888708114624,-30
91.40117144584656,-30
91.51355743408203,-29
91.62656092643738,-29
91.73890137672424,-28
91.84796190261841,-27
91.96034550666809,-27
92.07265305519104,-26
92.18511414527893,-26
92.29774904251099,-27
92.41040086746216,-27
92.52299308776855,-27
92.6363832950592,-27
92.74897813796997,-27
92.86147713661194,-28
92.97407245635986,-28
93.08667159080505,-29
93.1991536617279,-29
93.3118588924408,-29
93.42439675331116,-29
93.53698778152466,-29
93.650630235672,-29
93.76340579986572,-29
93.87602639198303,-29
93.98862862586975,-29
94.10057854652405,-29
94.21316027641296,-29
94.32574200630188,-30
94.43828964233398,-30
94.55023646354675,-30
94.66294980049133,-30
94.77579069137573,-30
94.88863062858582,-30
95.00120258331299,-30
95.11372542381287,-30
95.22629714012146,-30
95.33891725540161,-30
95.45153498649597,-30
95.56431770324707,-30
95.67691159248352,-30
95.78992486000061,-30
95.90340852737427,-30
96.01580214500427,-29
96.12820792198181,-29
96.24038767814636,-28
96.35370421409607,-28
96.46611642837524,-28
96.58038973808289,-27
96.69190573692322,-26
96.8043303489685,-26
96.9159803390503,-26
97.02822852134705,-26
97.14033007621765,-25
97.24991369247437,-25
97.35952734947205,-25
97.47001647949219,-25
97.5838794708252,-25
97.6933798789978,-25
97.80295467376709,-25
97.91232490539551,-25
98.02201557159424,-25
98.13168573379517,-25
98.24133253097534,-25
98.3509750366211,-25
98.46059679985046,-25
98.57146167755127,-25
98.68114423751831,-25
98.79096674919128,-26
98.90066599845886,-26
99.01034092903137,-27
99.12001991271973,-27
99.2296507358551,-28
99.33938097953796,-28
99.44910264015198,-28
99.55882263183594,-28
99.66849875450134,-28
99.77820754051208,-28
99.88781952857971,-28
99.99750208854675,-28
100.10723352432251,-29
100.21687269210815,-29
100.32651495933533,-29
100.4361515045166,-30
100.5459132194519,-30
100.65556478500366,-29
100.76518058776855,-29
100.87513971328735,-29
100.9848005771637,-29
101.09446835517883,-29
101.20408034324646,-29
101.3136887550354,-29
101.42337441444397,-29
101.53299021720886,-29
101.63972401618958,-29
101.74935698509216,-29
101.85928606987,-29
101.96904444694519,-29
102.07886075973511,-29
102.19201946258545,-29
102.3038113117218,-29
102.41632676124573,-29
102.52872657775879,-29
102.64083933830261,-29
102.7532639503479,-29
102.86599349975586,-29
102.97840404510498,-29
103.09066796302795,-29
103.20300936698914,-29
103.31527805328369,-30
103.42764449119568,-30
103.54053664207458,-30
103.65279340744019,-30
103.761962890625,-32
103.87401461601257,-32
103.98711585998535,-31
104.10311627388,-30
104.21650528907776,-30
104.32613277435303,-30
104.43562746047974,-29
104.54516410827637,-28
104.65475106239319,-26
104.76432013511658,-24
104.87389850616455,-24
104.98351907730103,-24
105.09303903579712,-24
105.2026264667511,-24
105.31213688850403,-24
