temps_s,rssi_dbm
81.8482506275177,-26
82.23268151283264,-26
82.61649775505066,-26
83.00104784965515,-26
83.39424133300781,-26
83.77891182899475,-26
84.16407704353333,-26
84.55181336402893,-26
84.93778657913208,-27
85.32234692573547,-27
85.70580506324768,-27
86.09814763069153,-27
86.48463082313538,-28
86.87158942222595,-28
87.25645923614502,-28
87.64029431343079,-29
88.03668642044067,-29
88.42245841026306,-29
88.80839157104492,-29
89.19396376609802,-29
89.5774085521698,-28
89.96374416351318,-28
90.35033440589905,-27
90.73585557937622,-26
91.12086415290833,-27
91.50736951828003,-28
91.89344382286072,-29
92.27897906303406,-29
92.67489528656006,-28
93.06100249290466,-29
93.44767594337463,-29
93.83248209953308,-29
94.21686387062073,-29
94.60221028327942,-29
94.98999094963074,-28
95.37612247467041,-27
95.76845240592957,-27
96.16098737716675,-26
96.56539463996887,-26
96.96416854858398,-26
97.36946296691895,-26
97.76243233680725,-26
98.15537858009338,-26
98.54850649833679,-26
98.94078540802002,-26
99.3335428237915,-26
99.72603487968445,-26
100.1183545589447,-26
100.51235294342041,-27
100.90534591674805,-26
101.29758644104004,-26
101.68902635574341,-26
102.09226250648499,-26
102.48824501037598,-26
102.88035273551941,-26
103.27397084236145,-25
103.66413187980652,-25
104.05578207969666,-25
104.44944906234741,-26
104.84144139289856,-27
105.23346185684204,-28
105.62432479858398,-28
106.01634049415588,-29
106.41116189956665,-29
106.81457591056824,-28
107.20849633216858,-28
107.5992419719696,-28
107.991295337677,-30
108.38644695281982,-28
108.77698040008545,-28
109.17043399810791,-29
109.56228590011597,-29
109.9559440612793,-28
110.35181260108948,-27
110.7464063167572,-27
111.13772892951965,-26
111.54260873794556,-26
111.93613004684448,-25
112.33202123641968,-25
112.72321677207947,-26
113.11514782905579,-27
113.50914573669434,-29
113.90078067779541,-29
114.29555749893188,-28
114.69405317306519,-28
115.09189319610596,-28
115.49423480033875,-27
115.89408779144287,-27
116.30516004562378,-26
116.78042984008789,-26
117.1804621219635,-26
117.57822251319885,-26
117.97773694992065,-26
118.3795907497406,-26
118.77862238883972,-26
119.1824209690094,-26
119.58191800117493,-26
119.98078966140747,-26
120.38452696800232,-26
120.78174042701721,-26
121.18368768692017,-26
121.58842587471008,-26
121.98637962341309,-26
122.39780020713806,-26
122.79481339454651,-26
123.19304084777832,-26
123.59304881095886,-26
123.9906177520752,-26
124.3932466506958,-26
124.79076504707336,-26
125.18759632110596,-26
125.5879590511322,-26
125.98734259605408,-28
126.39277052879333,-29
126.79256916046143,-29
127.20302557945251,-29
127.60353660583496,-29
128.00242829322815,-28
128.40543389320374,-27
128.80398559570312,-27
129.2010374069214,-27
129.6007833480835,-26
129.99873447418213,-26
130.4016354084015,-26
130.83773374557495,-26
131.23503994941711,-26
131.63750505447388,-26
132.04615950584412,-26
132.4492609500885,-27
132.850182056427,-27
133.24944519996643,-26
133.65232229232788,-26
134.0591037273407,-26
134.4699306488037,-26
134.87780022621155,-26
135.29264879226685,-26
135.70367574691772,-26
136.11896133422852,-26
136.5269181728363,-26
136.93401265144348,-26
137.34157466888428,-26
137.75601172447205,-26
138.17184209823608,-26
138.5910677909851,-26
139.00327730178833,-26
139.4200611114502,-26
139.83137679100037,-26
140.2456820011139,-26
140.65285277366638,-26
