temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
0.0009374618530273438,1,"PAQUET,3380,TAILLE,15,Bonjour famille",-67,1.9952623149688828e-10,3.4534685038324105e-08
0.6060113906860352,2,"PAQUET,3381,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,1.9952623149688828e-10,3.4534685038324105e-08
1.358466386795044,3,"PAQUET,3382,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-66,2.511886431509582e-10,3.4534685038324105e-08
1.89219069480896,4,"PAQUET,3383,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-66,2.511886431509582e-10,3.4534685038324105e-08
2.602221727371216,5,"PAQUET,3384,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,1.9952623149688828e-10,3.4534685038324105e-08
3.355196237564087,6,"PAQUET,3385,TAILLE,15,Bonjour famille",-66,2.511886431509582e-10,3.4534685038324105e-08
4.160673141479492,7,"PAQUET,3386,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,1.9952623149688828e-10,3.4534685038324105e-08
4.89166259765625,8,"PAQUET,3387,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,1.9952623149688828e-10,3.4534685038324105e-08
5.658471584320068,9,"PAQUET,3388,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-65,3.1622776601683795e-10,3.4534685038324105e-08
6.37599778175354,10,"PAQUET,3389,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-65,3.1622776601683795e-10,3.4534685038324105e-08
7.1081702709198,11,"PAQUET,3390,TAILLE,15,Bonjour famille",-68,1.584893192461111e-10,3.4534685038324105e-08
7.914477586746216,12,"PAQUET,3391,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,1.9952623149688828e-10,3.4534685038324105e-08
8.445714473724365,13,"PAQUET,3392,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-66,2.511886431509582e-10,3.4534685038324105e-08
9.155436277389526,14,"PAQUET,3393,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,1.584893192461111e-10,3.4534685038324105e-08
9.62411880493164,15,"PAQUET,3394,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,1.584893192461111e-10,3.4534685038324105e-08
10.3526029586792,16,"PAQUET,3395,TAILLE,15,Bonjour famille",-67,1.9952623149688828e-10,3.4534685038324105e-08
10.836590766906738,17,"PAQUET,3396,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,1.9952623149688828e-10,3.4534685038324105e-08
11.563763856887817,18,"PAQUET,3397,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-68,1.584893192461111e-10,3.4534685038324105e-08
12.31762409210205,19,"PAQUET,3398,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-66,2.511886431509582e-10,3.4534685038324105e-08
13.095537185668945,20,"PAQUET,3399,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-66,2.511886431509582e-10,3.4534685038324105e-08
13.845701932907104,21,"PAQUET,3400,TAILLE,15,Bonjour famille",-67,1.9952623149688828e-10,3.4534685038324105e-08
14.605691194534302,22,"PAQUET,3401,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,1.9952623149688828e-10,3.4534685038324105e-08
