temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
920.1018466949463,Wi-Fi 2.4 GHz,"PAQUET,39,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
925.2181513309479,Wi-Fi 2.4 GHz,"PAQUET,40,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
930.3469285964966,Wi-Fi 2.4 GHz,"PAQUET,41,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
935.4015164375305,Wi-Fi 2.4 GHz,"PAQUET,42,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
939.9525191783905,Wi-Fi 2.4 GHz,"PAQUET,43,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
945.4815647602081,Wi-Fi 2.4 GHz,"PAQUET,44,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
950.0632801055908,Wi-Fi 2.4 GHz,"PAQUET,45,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
955.0844554901123,Wi-Fi 2.4 GHz,"PAQUET,46,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
960.1069257259369,Wi-Fi 2.4 GHz,"PAQUET,47,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
965.1340610980988,Wi-Fi 2.4 GHz,"PAQUET,48,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
970.2020325660706,Wi-Fi 2.4 GHz,"PAQUET,49,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
975.273092508316,Wi-Fi 2.4 GHz,"PAQUET,50,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
980.3490312099457,Wi-Fi 2.4 GHz,"PAQUET,51,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
985.4158086776733,Wi-Fi 2.4 GHz,"PAQUET,52,TAILLE,22,Welcome to new project",-68,1.584893192461111e-10,,4.5532688847707826e-07
989.982114315033,Wi-Fi 2.4 GHz,"PAQUET,53,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
995.0185463428497,Wi-Fi 2.4 GHz,"PAQUET,54,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1000.060674905777,Wi-Fi 2.4 GHz,"PAQUET,55,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1005.1478729248047,Wi-Fi 2.4 GHz,"PAQUET,56,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1010.2401537895203,Wi-Fi 2.4 GHz,"PAQUET,57,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1015.3267500400543,Wi-Fi 2.4 GHz,"PAQUET,58,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1020.4081401824951,Wi-Fi 2.4 GHz,"PAQUET,59,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1024.9875485897064,Wi-Fi 2.4 GHz,"PAQUET,60,TAILLE,22,Welcome to new project",-68,1.584893192461111e-10,,4.5532688847707826e-07
1030.5257019996643,Wi-Fi 2.4 GHz,"PAQUET,61,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1035.0635113716125,Wi-Fi 2.4 GHz,"PAQUET,62,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1040.1823177337646,Wi-Fi 2.4 GHz,"PAQUET,63,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1045.2829372882843,Wi-Fi 2.4 GHz,"PAQUET,64,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1050.3835849761963,Wi-Fi 2.4 GHz,"PAQUET,65,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1055.4839100837708,Wi-Fi 2.4 GHz,"PAQUET,66,TAILLE,22,Welcome to new project",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1060.0864186286926,Wi-Fi 2.4 GHz,"PAQUET,67,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1065.1529233455658,Wi-Fi 2.4 GHz,"PAQUET,68,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1070.215749502182,Wi-Fi 2.4 GHz,"PAQUET,69,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1075.2708568572998,Wi-Fi 2.4 GHz,"PAQUET,70,TAILLE,22,Welcome to new project",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1080.3240041732788,Wi-Fi 2.4 GHz,"PAQUET,71,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1084.925446510315,Wi-Fi 2.4 GHz,"PAQUET,72,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1090.0196437835693,Wi-Fi 2.4 GHz,"PAQUET,73,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1095.112158536911,Wi-Fi 2.4 GHz,"PAQUET,74,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1100.2128469944,Wi-Fi 2.4 GHz,"PAQUET,75,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1105.3007717132568,Wi-Fi 2.4 GHz,"PAQUET,76,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1110.3739385604858,Wi-Fi 2.4 GHz,"PAQUET,77,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-68,1.584893192461111e-10,,4.5532688847707826e-07
1115.4458799362183,Wi-Fi 2.4 GHz,"PAQUET,78,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1120.0711145401,Wi-Fi 2.4 GHz,"PAQUET,79,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1125.172358751297,Wi-Fi 2.4 GHz,"PAQUET,80,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1130.2964673042297,Wi-Fi 2.4 GHz,"PAQUET,81,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1134.9295961856842,Wi-Fi 2.4 GHz,"PAQUET,82,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1140.4378628730774,Wi-Fi 2.4 GHz,"PAQUET,83,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1144.942688703537,Wi-Fi 2.4 GHz,"PAQUET,84,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1149.9852464199066,Wi-Fi 2.4 GHz,"PAQUET,85,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1155.0454359054565,Wi-Fi 2.4 GHz,"PAQUET,86,TAILLE,22,Welcome to new project",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1160.1877980232239,Wi-Fi 2.4 GHz,"PAQUET,87,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1165.2398166656494,Wi-Fi 2.4 GHz,"PAQUET,88,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1170.2936975955963,Wi-Fi 2.4 GHz,"PAQUET,89,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1175.3489639759064,Wi-Fi 2.4 GHz,"PAQUET,90,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1179.9033761024475,Wi-Fi 2.4 GHz,"PAQUET,91,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1185.4324584007263,Wi-Fi 2.4 GHz,"PAQUET,92,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1189.964238166809,Wi-Fi 2.4 GHz,"PAQUET,93,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1195.0460240840912,Wi-Fi 2.4 GHz,"PAQUET,94,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1200.1222290992737,Wi-Fi 2.4 GHz,"PAQUET,95,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1205.2014343738556,Wi-Fi 2.4 GHz,"PAQUET,96,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1210.2755844593048,Wi-Fi 2.4 GHz,"PAQUET,97,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1215.3473920822144,Wi-Fi 2.4 GHz,"PAQUET,98,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1220.4251918792725,Wi-Fi 2.4 GHz,"PAQUET,99,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1224.993182182312,Wi-Fi 2.4 GHz,"PAQUET,100,TAILLE,22,Welcome to new project",-69,1.2589254117941662e-10,,4.5532688847707826e-07
1230.0257296562195,Wi-Fi 2.4 GHz,"PAQUET,101,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1235.059189081192,Wi-Fi 2.4 GHz,"PAQUET,102,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1240.1629016399384,Wi-Fi 2.4 GHz,"PAQUET,103,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1245.2515881061554,Wi-Fi 2.4 GHz,"PAQUET,104,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1250.3519041538239,Wi-Fi 2.4 GHz,"PAQUET,105,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1255.4383115768433,Wi-Fi 2.4 GHz,"PAQUET,106,TAILLE,22,Welcome to new project",-68,1.584893192461111e-10,,4.5532688847707826e-07
1260.0236699581146,Wi-Fi 2.4 GHz,"PAQUET,107,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1265.0666422843933,Wi-Fi 2.4 GHz,"PAQUET,108,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1270.1118891239166,Wi-Fi 2.4 GHz,"PAQUET,109,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1275.2107286453247,Wi-Fi 2.4 GHz,"PAQUET,110,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1280.329400062561,Wi-Fi 2.4 GHz,"PAQUET,111,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1284.9191000461578,Wi-Fi 2.4 GHz,"PAQUET,112,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1290.0104839801788,Wi-Fi 2.4 GHz,"PAQUET,113,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1295.1059985160828,Wi-Fi 2.4 GHz,"PAQUET,114,TAILLE,22,Welcome to new project",-68,1.584893192461111e-10,,4.5532688847707826e-07
1300.2019674777985,Wi-Fi 2.4 GHz,"PAQUET,115,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1305.2900891304016,Wi-Fi 2.4 GHz,"PAQUET,116,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1310.3797998428345,Wi-Fi 2.4 GHz,"PAQUET,117,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1314.9399583339691,Wi-Fi 2.4 GHz,"PAQUET,118,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1320.0001227855682,Wi-Fi 2.4 GHz,"PAQUET,119,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1325.1122376918793,Wi-Fi 2.4 GHz,"PAQUET,120,TAILLE,22,Welcome to new project",-68,1.584893192461111e-10,,4.5532688847707826e-07
1330.215849161148,Wi-Fi 2.4 GHz,"PAQUET,121,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1335.317057609558,Wi-Fi 2.4 GHz,"PAQUET,122,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1339.922458410263,Wi-Fi 2.4 GHz,"PAQUET,123,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1345.0196912288666,Wi-Fi 2.4 GHz,"PAQUET,124,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1350.1236510276794,Wi-Fi 2.4 GHz,"PAQUET,125,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-68,1.584893192461111e-10,,4.5532688847707826e-07
1355.2319076061249,Wi-Fi 2.4 GHz,"PAQUET,126,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1360.3351652622223,Wi-Fi 2.4 GHz,"PAQUET,127,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1364.9361007213593,Wi-Fi 2.4 GHz,"PAQUET,128,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1370.0026876926422,Wi-Fi 2.4 GHz,"PAQUET,129,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1375.0785067081451,Wi-Fi 2.4 GHz,"PAQUET,130,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1380.2024943828583,Wi-Fi 2.4 GHz,"PAQUET,131,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1385.3255634307861,Wi-Fi 2.4 GHz,"PAQUET,132,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1390.4415221214294,Wi-Fi 2.4 GHz,"PAQUET,133,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1395.0557341575623,Wi-Fi 2.4 GHz,"PAQUET,134,TAILLE,22,Welcome to new project",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1400.1774489879608,Wi-Fi 2.4 GHz,"PAQUET,135,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1405.2971861362457,Wi-Fi 2.4 GHz,"PAQUET,136,TAILLE,22,Welcome to new project",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1409.913908481598,Wi-Fi 2.4 GHz,"PAQUET,137,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1414.9915425777435,Wi-Fi 2.4 GHz,"PAQUET,138,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1420.120151758194,Wi-Fi 2.4 GHz,"PAQUET,139,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1425.2383539676666,Wi-Fi 2.4 GHz,"PAQUET,140,TAILLE,22,Welcome to new project",-64,3.9810717055349694e-10,,4.5532688847707826e-07
1430.3671290874481,Wi-Fi 2.4 GHz,"PAQUET,141,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1434.96710562706,Wi-Fi 2.4 GHz,"PAQUET,142,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1440.0863134860992,Wi-Fi 2.4 GHz,"PAQUET,143,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1445.2076160907745,Wi-Fi 2.4 GHz,"PAQUET,144,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1449.8275892734528,Wi-Fi 2.4 GHz,"PAQUET,145,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1454.899040222168,Wi-Fi 2.4 GHz,"PAQUET,146,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1460.0303077697754,Wi-Fi 2.4 GHz,"PAQUET,147,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1465.1430821418762,Wi-Fi 2.4 GHz,"PAQUET,148,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1470.2823762893677,Wi-Fi 2.4 GHz,"PAQUET,149,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1475.4112861156464,Wi-Fi 2.4 GHz,"PAQUET,150,TAILLE,22,Welcome to new project",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1480.525827407837,Wi-Fi 2.4 GHz,"PAQUET,151,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1485.1538319587708,Wi-Fi 2.4 GHz,"PAQUET,152,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1490.299602508545,Wi-Fi 2.4 GHz,"PAQUET,153,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1495.0095188617706,Wi-Fi 2.4 GHz,"PAQUET,154,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1500.0962817668915,Wi-Fi 2.4 GHz,"PAQUET,155,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1505.186294555664,Wi-Fi 2.4 GHz,"PAQUET,156,TAILLE,22,Welcome to new project",-66,2.511886431509582e-10,,4.5532688847707826e-07
1509.821017742157,Wi-Fi 2.4 GHz,"PAQUET,157,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1519.9676175117493,Wi-Fi 2.4 GHz,"PAQUET,159,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,3.1622776601683795e-10,,4.5532688847707826e-07
1525.058572769165,Wi-Fi 2.4 GHz,"PAQUET,160,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1530.2060611248016,Wi-Fi 2.4 GHz,"PAQUET,161,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1535.3255960941315,Wi-Fi 2.4 GHz,"PAQUET,162,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1539.9641451835632,Wi-Fi 2.4 GHz,"PAQUET,163,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1545.103705406189,Wi-Fi 2.4 GHz,"PAQUET,164,TAILLE,22,Welcome to new project",-67,1.9952623149688828e-10,,4.5532688847707826e-07
1550.1359820365906,Wi-Fi 2.4 GHz,"PAQUET,165,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,2.511886431509582e-10,,4.5532688847707826e-07
1555.146502494812,Wi-Fi 2.4 GHz,"PAQUET,166,TAILLE,22,Welcome to new project",-68,1.584893192461111e-10,,4.5532688847707826e-07
