temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
0.0012845993041992188,1,"PAQUET,452,TAILLE,1,A",-26,2.5118864315095823e-06,0.00012827368195500536
0.6374690532684326,2,"PAQUET,453,TAILLE,2,BZ",-27,1.9952623149688787e-06,0.00012827368195500536
1.403139352798462,3,"PAQUET,454,TAILLE,5,HELLO",-27,1.9952623149688787e-06,0.00012827368195500536
2.2198736667633057,4,"PAQUET,455,TAILLE,15,ICI DELTA ALPHA",-27,1.9952623149688787e-06,0.00012827368195500536
2.96502685546875,5,"PAQUET,456,TAILLE,1,A",-28,1.584893192461114e-06,0.00012827368195500536
3.7490272521972656,6,"PAQUET,457,TAILLE,2,BZ",-25,3.162277660168379e-06,0.00012827368195500536
4.569967031478882,7,"PAQUET,458,TAILLE,5,HELLO",-27,1.9952623149688787e-06,0.00012827368195500536
5.372134208679199,8,"PAQUET,459,TAILLE,15,ICI DELTA ALPHA",-27,1.9952623149688787e-06,0.00012827368195500536
6.151078224182129,9,"PAQUET,460,TAILLE,1,A",-26,2.5118864315095823e-06,0.00012827368195500536
6.975895166397095,10,"PAQUET,461,TAILLE,2,BZ",-28,1.584893192461114e-06,0.00012827368195500536
7.8333728313446045,11,"PAQUET,462,TAILLE,5,HELLO",-26,2.5118864315095823e-06,0.00012827368195500536
8.688534259796143,12,"PAQUET,463,TAILLE,15,ICI DELTA ALPHA",-27,1.9952623149688787e-06,0.00012827368195500536
9.470189571380615,13,"PAQUET,464,TAILLE,1,A",-26,2.5118864315095823e-06,0.00012827368195500536
10.252641439437866,14,"PAQUET,465,TAILLE,2,BZ",-25,3.162277660168379e-06,0.00012827368195500536
11.045217990875244,15,"PAQUET,466,TAILLE,5,HELLO",-25,3.162277660168379e-06,0.00012827368195500536
11.935858488082886,16,"PAQUET,467,TAILLE,15,ICI DELTA ALPHA",-25,3.162277660168379e-06,0.00012827368195500536
12.461005926132202,17,"PAQUET,468,TAILLE,1,A",-26,2.5118864315095823e-06,0.00012827368195500536
