temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
135.0416522026062,Wi-Fi 2.4 GHz,"PAQUET,796,TAILLE,22,Welcome to new project",-63,1.2589254117941663e-13,,8.266899268255095e-12
136.23637318611145,Wi-Fi 2.4 GHz,"PAQUET,797,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-62,1.584893192461111e-13,,8.266899268255095e-12
137.38497066497803,Wi-Fi 2.4 GHz,"PAQUET,798,TAILLE,22,Welcome to new project",-64,1e-13,,8.266899268255095e-12
138.51760458946228,Wi-Fi 2.4 GHz,"PAQUET,799,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-64,1e-13,,8.266899268255095e-12
139.70277976989746,Wi-Fi 2.4 GHz,"PAQUET,800,TAILLE,22,Welcome to new project",-63,1.2589254117941663e-13,,8.266899268255095e-12
140.88211870193481,Wi-Fi 2.4 GHz,"PAQUET,801,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-63,1.2589254117941663e-13,,8.266899268255095e-12
142.0399465560913,Wi-Fi 2.4 GHz,"PAQUET,802,TAILLE,22,Welcome to new project",-65,7.943282347242822e-14,,8.266899268255095e-12
143.26426029205322,Wi-Fi 2.4 GHz,"PAQUET,803,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-63,1.2589254117941663e-13,,8.266899268255095e-12
144.42531299591064,Wi-Fi 2.4 GHz,"PAQUET,804,TAILLE,22,Welcome to new project",-66,6.309573444801943e-14,,8.266899268255095e-12
145.55182909965515,Wi-Fi 2.4 GHz,"PAQUET,805,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-63,1.2589254117941663e-13,,8.266899268255095e-12
146.69773268699646,Wi-Fi 2.4 GHz,"PAQUET,806,TAILLE,22,Welcome to new project",-64,1e-13,,8.266899268255095e-12
147.80435228347778,Wi-Fi 2.4 GHz,"PAQUET,807,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-64,1e-13,,8.266899268255095e-12
148.92566013336182,Wi-Fi 2.4 GHz,"PAQUET,808,TAILLE,22,Welcome to new project",-64,1e-13,,8.266899268255095e-12
150.072007894516,Wi-Fi 2.4 GHz,"PAQUET,809,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,7.943282347242822e-14,,8.266899268255095e-12
151.222731590271,Wi-Fi 2.4 GHz,"PAQUET,810,TAILLE,22,Welcome to new project",-65,7.943282347242822e-14,,8.266899268255095e-12
152.38232350349426,Wi-Fi 2.4 GHz,"PAQUET,811,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-65,7.943282347242822e-14,,8.266899268255095e-12
153.53664922714233,Wi-Fi 2.4 GHz,"PAQUET,812,TAILLE,22,Welcome to new project",-64,1e-13,,8.266899268255095e-12
154.7100968360901,Wi-Fi 2.4 GHz,"PAQUET,813,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,6.309573444801943e-14,,8.266899268255095e-12
155.94149899482727,Wi-Fi 2.4 GHz,"PAQUET,814,TAILLE,22,Welcome to new project",-63,1.2589254117941663e-13,,8.266899268255095e-12
157.133043050766,Wi-Fi 2.4 GHz,"PAQUET,815,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,6.309573444801943e-14,,8.266899268255095e-12
158.228830575943,Wi-Fi 2.4 GHz,"PAQUET,816,TAILLE,22,Welcome to new project",-64,1e-13,,8.266899268255095e-12
159.32230043411255,Wi-Fi 2.4 GHz,"PAQUET,817,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,6.309573444801943e-14,,8.266899268255095e-12
160.60832381248474,Wi-Fi 2.4 GHz,"PAQUET,818,TAILLE,22,Welcome to new project",-66,6.309573444801943e-14,,8.266899268255095e-12
161.84684920310974,Wi-Fi 2.4 GHz,"PAQUET,819,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-64,1e-13,,8.266899268255095e-12
163.10243487358093,Wi-Fi 2.4 GHz,"PAQUET,820,TAILLE,22,Welcome to new project",-65,7.943282347242822e-14,,8.266899268255095e-12
164.39789199829102,Wi-Fi 2.4 GHz,"PAQUET,821,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-66,6.309573444801943e-14,,8.266899268255095e-12
165.8335030078888,Wi-Fi 2.4 GHz,"PAQUET,822,TAILLE,22,Welcome to new project",-66,6.309573444801943e-14,,8.266899268255095e-12
