parametre;valeur
debut;2026-08-25T15:56:08.290294
motif_arret;condition d'arrêt atteinte
nombre_mesures;1605
energie_totale_j;7.273035856746769e-07
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
