numero,nom,mac,debut_s,fin_s,duree_us,rssi_dbm,canal,payload_octets,type_pdu,phy
6184,Inconnu,inconnue,1783972894.129622936,1783972894.129886866,264.000,-92,37,23,0x07,LE 1M
6191,Inconnu,inconnue,1783972894.420078993,1783972894.420214891,136.000,-95,38,7,0x07,LE 1M
6197,Inconnu,inconnue,1783972894.711730003,1783972894.712009907,280.000,-78,38,25,0x08,LE 1M
6199,Inconnu,inconnue,1783972894.780451059,1783972894.780586958,136.000,-91,37,7,0x07,LE 1M
6286,Inconnu,inconnue,1783972898.444812059,1783972898.444947958,136.000,-90,37,7,0x07,LE 1M
6301,Inconnu,inconnue,1783972899.093482018,1783972899.093617916,136.000,-89,37,7,0x07,LE 1M
6352,Inconnu,inconnue,1783972901.382266998,1783972901.382402897,136.000,-91,37,7,0x07,LE 1M
6369,Inconnu,inconnue,1783972902.011626005,1783972902.011761904,136.000,-94,39,7,0x07,LE 1M
6385,Inconnu,inconnue,1783972902.636248112,1783972902.636384010,136.000,-91,37,7,0x07,LE 1M
6403,Inconnu,inconnue,1783972903.262120008,1783972903.262255907,136.000,-92,37,7,0x07,LE 1M
6418,Inconnu,inconnue,1783972903.733306885,1783972903.733442783,136.000,-93,37,7,0x07,LE 1M
6438,Inconnu,inconnue,1783972904.603817940,1783972904.603953838,136.000,-94,39,7,0x07,LE 1M
6442,Inconnu,inconnue,1783972904.789063931,1783972904.789199829,136.000,-91,37,7,0x0b,LE 1M
6490,Inconnu,inconnue,1783972907.002053022,1783972907.002188921,136.000,-91,37,7,0x07,LE 1M
6517,Inconnu,inconnue,1783972908.376892090,1783972908.377027988,136.000,-94,37,7,0x07,LE 1M
6523,Inconnu,inconnue,1783972908.627444983,1783972908.627580881,136.000,-91,37,7,0x07,LE 1M
6544,Inconnu,inconnue,1783972909.512295961,1783972909.512431860,136.000,-91,37,7,0x07,LE 1M
6574,Inconnu,inconnue,1783972910.720587015,1783972910.720722914,136.000,-91,37,7,0x07,LE 1M
6583,Inconnu,inconnue,1783972910.990741968,1783972910.990877867,136.000,-90,37,7,0x07,LE 1M
6608,Inconnu,inconnue,1783972912.063786983,1783972912.064066887,280.000,-78,38,25,0x08,LE 1M
6623,Inconnu,inconnue,1783972912.657732010,1783972912.657867908,136.000,-97,38,7,0x07,LE 1M
6634,Inconnu,inconnue,1783972913.095905066,1783972913.096040964,136.000,-92,37,7,0x07,LE 1M
6667,Inconnu,inconnue,1783972914.498999119,1783972914.499135017,136.000,-92,37,7,0x07,LE 1M
6682,Inconnu,inconnue,1783972915.477163076,1783972915.477298975,136.000,-90,37,7,0x07,LE 1M
6698,Inconnu,inconnue,1783972916.258327007,1783972916.258606911,280.000,-92,38,25,0x0c,LE 1M
6703,Inconnu,inconnue,1783972916.363389969,1783972916.363525867,136.000,-91,37,7,0x07,LE 1M
6787,Inconnu,inconnue,1783972919.822602034,1783972919.822737932,136.000,-89,37,7,0x07,LE 1M
6817,Inconnu,inconnue,1783972920.900567055,1783972920.900702953,136.000,-91,37,7,0x07,LE 1M
6853,Inconnu,inconnue,1783972922.287756920,1783972922.287892818,136.000,-91,37,7,0x07,LE 1M
6876,Inconnu,inconnue,1783972923.180563927,1783972923.180699825,136.000,-96,39,7,0x07,LE 1M
6904,Inconnu,inconnue,1783972924.184828997,1783972924.184964895,136.000,-89,37,7,0x07,LE 1M
6906,Inconnu,inconnue,1783972924.277951002,1783972924.278086901,136.000,-96,39,7,0x07,LE 1M
6919,Inconnu,inconnue,1783972924.594692945,1783972924.595068932,376.000,-90,37,37,0x0a,LE 1M
6925,Inconnu,inconnue,1783972924.783763885,1783972924.783899784,136.000,-91,37,7,0x07,LE 1M
6948,Inconnu,inconnue,1783972925.765079021,1783972925.765214920,136.000,-94,39,7,0x07,LE 1M
6982,Inconnu,inconnue,1783972927.177679062,1783972927.177814960,136.000,-90,37,7,0x07,LE 1M
6994,Inconnu,inconnue,1783972927.624793053,1783972927.624928951,136.000,-91,37,7,0x07,LE 1M
7009,Inconnu,inconnue,1783972928.168797970,1783972928.168933868,136.000,-89,37,7,0x07,LE 1M
7016,Inconnu,inconnue,1783972928.470210075,1783972928.470290184,80.000,-92,38,0,0x02,LE 1M
7036,Inconnu,inconnue,1783972929.377815008,1783972929.377950907,136.000,-91,37,7,0x07,LE 1M
7039,Inconnu,inconnue,1783972929.513410091,1783972929.513490200,80.000,-87,37,0,0x00,LE 1M
7093,Inconnu,inconnue,1783972931.845544100,1783972931.845679998,136.000,-91,37,7,0x07,LE 1M
7105,Inconnu,inconnue,1783972932.680078983,1783972932.680214882,136.000,-89,37,7,0x07,LE 1M
7126,Inconnu,inconnue,1783972933.834111929,1783972933.834247828,136.000,-91,37,7,0x07,LE 1M
7150,Inconnu,inconnue,1783972934.952569008,1783972934.952704906,136.000,-90,37,7,0x07,LE 1M
7153,Inconnu,inconnue,1783972935.136996984,1783972935.137132883,136.000,-90,37,7,0x07,LE 1M
7156,Inconnu,inconnue,1783972935.215115070,1783972935.215250969,136.000,-93,37,7,0x07,LE 1M
7183,Inconnu,inconnue,1783972936.220890045,1783972936.221025944,136.000,-89,37,7,0x07,LE 1M
7189,Inconnu,inconnue,1783972936.499514103,1783972936.499650002,136.000,-91,37,7,0x07,LE 1M
7192,Inconnu,inconnue,1783972936.753756046,1783972936.753891945,136.000,-90,37,7,0x07,LE 1M
7198,Inconnu,inconnue,1783972937.067636967,1783972937.067772865,136.000,-90,37,7,0x07,LE 1M
7204,Inconnu,inconnue,1783972937.280505896,1783972937.280641794,136.000,-91,37,7,0x07,LE 1M
7239,Inconnu,inconnue,1783972938.659194946,1783972938.659330845,136.000,-95,39,7,0x07,LE 1M
7261,Inconnu,inconnue,1783972939.814013004,1783972939.814148903,136.000,-92,37,7,0x07,LE 1M
7339,Inconnu,inconnue,1783972943.267868996,1783972943.268004894,136.000,-91,37,7,0x07,LE 1M
7357,Inconnu,inconnue,1783972944.118017912,1783972944.118153811,136.000,-91,37,7,0x07,LE 1M
7378,Inconnu,inconnue,1783972945.051975965,1783972945.052111864,136.000,-91,37,7,0x07,LE 1M
7389,Inconnu,inconnue,1783972945.473668098,1783972945.473803997,136.000,-96,39,7,0x07,LE 1M
7414,Inconnu,inconnue,1783972946.414413929,1783972946.414549828,136.000,-90,37,7,0x07,LE 1M
7441,Inconnu,inconnue,1783972947.640660048,1783972947.640795946,136.000,-89,37,7,0x07,LE 1M
7486,Inconnu,inconnue,1783972949.722498894,1783972949.722634792,136.000,-91,37,7,0x07,LE 1M
7498,Inconnu,inconnue,1783972950.409846067,1783972950.409981966,136.000,-89,37,7,0x07,LE 1M
7510,Inconnu,inconnue,1783972950.922240019,1783972950.922375917,136.000,-93,37,7,0x03,LE 1M
7526,Inconnu,inconnue,1783972951.644684076,1783972951.644804001,120.000,-78,38,5,0x0e,LE 1M
7531,Inconnu,inconnue,1783972951.797308922,1783972951.797444820,136.000,-91,37,7,0x07,LE 1M
7537,Inconnu,inconnue,1783972952.137480974,1783972952.137616873,136.000,-90,37,7,0x07,LE 1M
7576,Inconnu,inconnue,1783972953.954479933,1783972953.954615831,136.000,-92,37,7,0x07,LE 1M
7580,Inconnu,inconnue,1783972954.101660967,1783972954.101940870,280.000,-78,38,25,0x08,LE 1M
7602,Inconnu,inconnue,1783972955.061495066,1783972955.061630964,136.000,-94,39,7,0x07,LE 1M
7615,Inconnu,inconnue,1783972955.569186926,1783972955.569322824,136.000,-90,37,7,0x07,LE 1M
7693,Inconnu,inconnue,1783972959.253036022,1783972959.253171921,136.000,-92,37,7,0x07,LE 1M
7855,Inconnu,inconnue,1783972965.916030884,1783972965.916166782,136.000,-91,37,7,0x07,LE 1M
7876,Inconnu,inconnue,1783972966.879008055,1783972966.879143953,136.000,-92,37,7,0x07,LE 1M
7879,Inconnu,inconnue,1783972966.976212978,1783972966.976348877,136.000,-91,37,7,0x07,LE 1M
7886,Inconnu,inconnue,1783972967.348778009,1783972967.349057913,280.000,-98,38,25,0x08,LE 1M
7933,Inconnu,inconnue,1783972969.444662094,1783972969.445038080,376.000,-93,37,37,0x0a,LE 1M
7936,Inconnu,inconnue,1783972969.760055065,1783972969.760190964,136.000,-93,37,7,0x07,LE 1M
7948,Inconnu,inconnue,1783972970.259090900,1783972970.259226799,136.000,-89,37,7,0x07,LE 1M
7993,Inconnu,inconnue,1783972972.323708057,1783972972.323843956,136.000,-95,37,7,0x07,LE 1M
8017,Inconnu,inconnue,1783972973.438157082,1783972973.438693047,536.000,-92,37,57,0x08,LE 1M
8152,Inconnu,inconnue,1783972979.698898077,1783972979.699033976,136.000,-88,37,7,0x0b,LE 1M
8188,Inconnu,inconnue,1783972981.417022943,1783972981.417414904,392.000,-87,37,39,0x07,LE 1M
8191,Inconnu,inconnue,1783972981.738600969,1783972981.738736868,136.000,-93,37,7,0x07,LE 1M
8209,Inconnu,inconnue,1783972982.563502073,1783972982.563637972,136.000,-89,37,7,0x07,LE 1M
8245,Inconnu,inconnue,1783972984.331587076,1783972984.331722975,136.000,-89,37,7,0x07,LE 1M
8305,Inconnu,inconnue,1783972987.174554110,1783972987.174834013,280.000,-95,37,25,0x08,LE 1M
8326,Inconnu,inconnue,1783972988.129540920,1783972988.129676819,136.000,-90,37,7,0x07,LE 1M
8350,Inconnu,inconnue,1783972989.217320919,1783972989.217456818,136.000,-89,37,7,0x07,LE 1M
8377,Inconnu,inconnue,1783972990.570770025,1783972990.570905924,136.000,-90,37,7,0x07,LE 1M
8410,Inconnu,inconnue,1783972992.136548042,1783972992.136683941,136.000,-91,37,7,0x07,LE 1M
8416,Inconnu,inconnue,1783972992.354681969,1783972992.354817867,136.000,-91,37,7,0x07,LE 1M
8419,Inconnu,inconnue,1783972992.445455074,1783972992.445590973,136.000,-89,37,7,0x07,LE 1M
8440,Inconnu,inconnue,1783972993.429548025,1783972993.429683924,136.000,-90,37,7,0x0b,LE 1M
8443,Inconnu,inconnue,1783972993.534693003,1783972993.534828901,136.000,-92,37,7,0x07,LE 1M
8455,Inconnu,inconnue,1783972993.994754076,1783972993.994889975,136.000,-89,37,7,0x07,LE 1M
8458,Inconnu,inconnue,1783972994.133018017,1783972994.133153915,136.000,-91,37,7,0x07,LE 1M
8509,Inconnu,inconnue,1783972996.297416925,1783972996.297552824,136.000,-89,37,7,0x07,LE 1M
8527,Inconnu,inconnue,1783972997.114633083,1783972997.114768982,136.000,-92,37,7,0x07,LE 1M
8530,Inconnu,inconnue,1783972997.254115105,1783972997.254251003,136.000,-90,37,7,0x07,LE 1M
8548,Inconnu,inconnue,1783972998.025355101,1783972998.025490999,136.000,-89,37,7,0x07,LE 1M
8563,Inconnu,inconnue,1783972998.626739979,1783972998.626875877,136.000,-90,37,7,0x07,LE 1M
8581,Inconnu,inconnue,1783972999.465178967,1783972999.465458870,280.000,-92,37,25,0x08,LE 1M
8614,Inconnu,inconnue,1783973000.973639011,1783973000.974014997,376.000,-90,37,37,0x0a,LE 1M
8626,Inconnu,inconnue,1783973001.456054926,1783973001.456190825,136.000,-90,37,7,0x07,LE 1M
8665,Inconnu,inconnue,1783973003.415360928,1783973003.415624857,264.000,-89,37,23,0x08,LE 1M
8674,Inconnu,inconnue,1783973003.822104931,1783973003.822240829,136.000,-91,37,7,0x07,LE 1M
8680,Inconnu,inconnue,1783973004.089328051,1783973004.089704037,376.000,-92,37,37,0x0a,LE 1M
8710,Inconnu,inconnue,1783973005.439811945,1783973005.439947844,136.000,-91,37,7,0x07,LE 1M
8806,Inconnu,inconnue,1783973009.787173033,1783973009.787308931,136.000,-97,37,7,0x07,LE 1M
8845,Inconnu,inconnue,1783973011.661571980,1783973011.661707878,136.000,-89,37,7,0x07,LE 1M
8851,Inconnu,inconnue,1783973011.932159901,1783973011.932287931,128.000,-94,37,6,0x07,LE 1M
8914,Inconnu,inconnue,1783973014.715862036,1783973014.715997934,136.000,-93,37,7,0x07,LE 1M
8926,Inconnu,inconnue,1783973015.208343983,1783973015.208424091,80.000,-92,37,0,0x07,LE 1M
8932,Inconnu,inconnue,1783973015.506730080,1783973015.506865978,136.000,-94,37,7,0x07,LE 1M
8968,Inconnu,inconnue,1783973016.908154011,1783973016.908498049,344.000,-91,37,33,0x0a,LE 1M
9013,Inconnu,inconnue,1783973019.042262077,1783973019.042397976,136.000,-90,37,7,0x07,LE 1M
9025,Inconnu,inconnue,1783973019.704663992,1783973019.704799891,136.000,-89,37,7,0x07,LE 1M
9052,Inconnu,inconnue,1783973020.930788994,1783973020.930924892,136.000,-91,37,7,0x07,LE 1M
9079,Inconnu,inconnue,1783973022.146214008,1783973022.146349907,136.000,-88,37,7,0x07,LE 1M
9109,Inconnu,inconnue,1783973023.667684078,1783973023.667819977,136.000,-89,37,7,0x07,LE 1M
9223,Inconnu,inconnue,1783973028.996299028,1783973028.996379137,80.000,-89,37,0,0x00,LE 1M
9238,Inconnu,inconnue,1783973029.848664045,1783973029.848799944,136.000,-98,37,7,0x07,LE 1M
9268,Inconnu,inconnue,1783973031.733536959,1783973031.733672857,136.000,-91,37,7,0x07,LE 1M
9360,Inconnu,inconnue,1783973036.096664906,1783973036.096792936,128.000,-97,39,6,0x07,LE 1M
9571,Inconnu,inconnue,1783973044.069751024,1783973044.069886923,136.000,-95,37,7,0x07,LE 1M
9910,Inconnu,inconnue,1783973060.124773979,1783973060.125046015,272.000,-94,37,24,0x07,LE 1M
10020,Inconnu,inconnue,1783973065.261403084,1783973065.261538982,136.000,-95,39,7,0x07,LE 1M
10353,Inconnu,inconnue,1783973081.771919012,1783973081.772054911,136.000,-97,39,7,0x07,LE 1M
10471,Inconnu,inconnue,1783973086.866182089,1783973086.866310120,128.000,-96,37,6,0x0c,LE 1M
10483,Inconnu,inconnue,1783973087.423162937,1783973087.423434973,272.000,-93,37,24,0x08,LE 1M
10957,Inconnu,inconnue,1783973107.843094110,1783973107.843230009,136.000,-95,37,7,0x07,LE 1M
10963,Inconnu,inconnue,1783973108.079689980,1783973108.080065966,376.000,-91,37,37,0x0a,LE 1M
10966,Inconnu,inconnue,1783973108.323489904,1783973108.323625803,136.000,-93,37,7,0x07,LE 1M
11080,Inconnu,inconnue,1783973113.125161886,1783973113.125297785,136.000,-89,37,7,0x07,LE 1M
11083,Inconnu,inconnue,1783973113.272814035,1783973113.272949934,136.000,-93,37,7,0x0f,LE 1M
11200,Inconnu,inconnue,1783973118.715065002,1783973118.715344906,280.000,-91,37,25,0x08,LE 1M
11236,Inconnu,inconnue,1783973120.099860907,1783973120.099996805,136.000,-94,37,7,0x07,LE 1M
11257,Inconnu,inconnue,1783973121.314146996,1783973121.314282894,136.000,-90,37,7,0x07,LE 1M
11264,Inconnu,inconnue,1783973121.611103058,1783973121.611238956,136.000,-94,38,7,0x07,LE 1M
11346,Inconnu,inconnue,1783973125.341514111,1783973125.341650009,136.000,-95,39,7,0x07,LE 1M
11362,Inconnu,inconnue,1783973126.069376945,1783973126.069656849,280.000,-82,37,25,0x08,LE 1M
11662,Inconnu,inconnue,1783973139.391334057,1783973139.391613960,280.000,-94,37,25,0x09,LE 1M
11787,Inconnu,inconnue,1783973145.491282940,1783973145.491442919,160.000,-98,39,10,0x07,LE 1M
11912,Inconnu,inconnue,1783973150.493618011,1783973150.493890047,272.000,-84,38,24,0x0c,LE 1M
11969,Inconnu,inconnue,1783973153.051512957,1783973153.051809072,296.000,-81,38,27,0x0c,LE 1M
11995,Inconnu,inconnue,1783973154.029263020,1783973154.029542923,280.000,-91,37,25,0x08,LE 1M
12116,Inconnu,inconnue,1783973158.931397915,1783973158.931533813,136.000,-98,38,7,0x07,LE 1M
12270,Inconnu,inconnue,1783973165.425889015,1783973165.426161051,272.000,-93,39,24,0x08,LE 1M
12370,Inconnu,inconnue,1783973169.633999109,1783973169.634271145,272.000,-87,37,24,0x08,LE 1M
12399,Inconnu,inconnue,1783973171.074654102,1783973171.075030088,376.000,-94,39,37,0x0a,LE 1M
12557,Inconnu,inconnue,1783973177.793240070,1783973177.793679953,440.000,-98,38,45,0x0a,LE 1M
12676,Inconnu,inconnue,1783973183.331249952,1783973183.331625938,376.000,-94,37,37,0x0a,LE 1M
12724,Inconnu,inconnue,1783973185.641758919,1783973185.642030954,272.000,-92,37,24,0x08,LE 1M
12940,Inconnu,inconnue,1783973195.495151997,1783973195.495287895,136.000,-91,37,7,0x07,LE 1M
12985,Inconnu,inconnue,1783973197.655865908,1783973197.656001806,136.000,-94,37,7,0x07,LE 1M
13008,Inconnu,inconnue,1783973198.528220892,1783973198.528356791,136.000,-96,39,7,0x07,LE 1M
13027,Inconnu,inconnue,1783973199.193912029,1783973199.194047928,136.000,-92,37,7,0x07,LE 1M
13048,Inconnu,inconnue,1783973199.686408043,1783973199.686543941,136.000,-91,37,7,0x07,LE 1M
13084,Inconnu,inconnue,1783973201.382503033,1783973201.382638931,136.000,-94,37,7,0x07,LE 1M
13099,Inconnu,inconnue,1783973202.173964977,1783973202.174100876,136.000,-94,37,7,0x07,LE 1M
13153,Inconnu,inconnue,1783973204.486726999,1783973204.486862898,136.000,-91,37,7,0x07,LE 1M
13180,Inconnu,inconnue,1783973205.542968035,1783973205.543103933,136.000,-94,37,7,0x0e,LE 1M
13210,Inconnu,inconnue,1783973206.911602974,1783973206.911978960,376.000,-94,37,37,0x0a,LE 1M
13231,Inconnu,inconnue,1783973207.915225983,1783973207.915361881,136.000,-91,37,7,0x07,LE 1M
13237,Inconnu,inconnue,1783973208.175410986,1783973208.175546885,136.000,-96,37,7,0x07,LE 1M
13258,Inconnu,inconnue,1783973209.130631924,1783973209.130767822,136.000,-93,37,7,0x07,LE 1M
13282,Inconnu,inconnue,1783973209.984149933,1783973209.984285831,136.000,-95,37,7,0x07,LE 1M
13315,Inconnu,inconnue,1783973211.413415909,1783973211.413807869,392.000,-97,37,39,0x08,LE 1M
13339,Inconnu,inconnue,1783973212.519332886,1783973212.519660950,328.000,-98,37,31,0x08,LE 1M
13471,Inconnu,inconnue,1783973218.763118029,1783973218.763446093,328.000,-97,37,31,0x0b,LE 1M
13598,Inconnu,inconnue,1783973224.724777937,1783973224.724913836,136.000,-91,38,7,0x07,LE 1M
13714,Inconnu,inconnue,1783973230.380400896,1783973230.380536795,136.000,-95,37,7,0x07,LE 1M
13772,Inconnu,inconnue,1783973233.132621050,1783973233.132756948,136.000,-93,38,7,0x07,LE 1M
13861,Inconnu,inconnue,1783973236.921039104,1783973236.921319008,280.000,-89,37,25,0x08,LE 1M
