numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
2622,1783972752.912292004,1783972752.912652016,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
2623,1783972752.944466114,1783972752.944746017,280.000,60:17:27:94:50:d3,-77,37,25,0x00,LE 1M
2624,1783972752.971204996,1783972752.971484900,280.000,60:17:26:94:50:53,-77,38,25,0x00,LE 1M
2625,1783972752.997833967,1783972752.998113871,280.000,60:17:27:94:50:d3,-79,39,25,0x00,LE 1M
2626,1783972753.025091887,1783972753.025451899,360.000,67:6d:ea:60:e2:68,-55,37,35,0x00,LE 1M
2627,1783972753.057043076,1783972753.057403088,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2628,1783972753.078763008,1783972753.079123020,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
2629,1783972753.121721983,1783972753.122001886,280.000,65:84:5e:01:2f:4d,-89,37,25,0x00,LE 1M
2630,1783972753.150522947,1783972753.150882959,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2631,1783972753.176470995,1783972753.176831007,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
2632,1783972753.211770058,1783972753.212049961,280.000,60:17:27:94:50:d3,-78,37,25,0x00,LE 1M
2633,1783972753.298866034,1783972753.299226046,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2634,1783972753.325841904,1783972753.326201916,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
2635,1783972753.352443933,1783972753.352723837,280.000,65:a4:5e:01:2f:4d,-87,37,25,0x00,LE 1M
2636,1783972753.436575890,1783972753.436935902,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2637,1783972753.466048002,1783972753.466408014,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
2638,1783972753.494402885,1783972753.494682789,280.000,60:17:27:94:50:d3,-79,37,25,0x00,LE 1M
2639,1783972753.563870907,1783972753.564230919,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2640,1783972753.590858936,1783972753.591218948,360.000,67:6d:ea:60:e2:68,-58,39,35,0x00,LE 1M
2641,1783972753.612417936,1783972753.612697840,280.000,65:a4:5e:01:2f:4d,-88,37,25,0x00,LE 1M
2642,1783972753.700215101,1783972753.700575113,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2643,1783972753.722291946,1783972753.722651958,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
2644,1783972753.748956919,1783972753.749236822,280.000,60:17:27:94:50:d3,-77,37,25,0x00,LE 1M
2645,1783972753.828578949,1783972753.828938961,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2646,1783972753.866097927,1783972753.866457939,360.000,67:6d:ea:60:e2:68,-61,39,35,0x00,LE 1M
2647,1783972753.887995958,1783972753.888531923,536.000,65:a4:5e:01:2f:4d,-89,37,57,0x00,LE 1M
2648,1783972753.966475964,1783972753.966835976,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
2649,1783972753.989686012,1783972753.990046024,360.000,67:6d:ea:60:e2:68,-63,39,35,0x00,LE 1M
2650,1783972753.991720915,1783972753.992000818,280.000,60:17:27:94:50:d3,-75,37,25,0x00,LE 1M
2651,1783972754.019661903,1783972754.019941807,280.000,60:17:27:94:50:d3,-74,38,25,0x00,LE 1M
2652,1783972754.046627998,1783972754.046907902,280.000,60:17:27:94:50:d3,-78,39,25,0x00,LE 1M
2653,1783972754.094623089,1783972754.094983101,360.000,67:6d:ea:60:e2:68,-57,37,35,0x00,LE 1M
2654,1783972754.121539116,1783972754.121899128,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2655,1783972754.137969971,1783972754.138329983,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2656,1783972754.170195103,1783972754.170571089,376.000,e3:6c:8c:bd:97:00,-88,37,37,0x02,LE 1M
2657,1783972754.237550020,1783972754.237910032,360.000,67:6d:ea:60:e2:68,-58,38,35,0x00,LE 1M
2658,1783972754.259350061,1783972754.259710073,360.000,67:6d:ea:60:e2:68,-66,39,35,0x00,LE 1M
2659,1783972754.280920982,1783972754.281193018,272.000,56:aa:ac:66:20:3d,-93,37,24,0x00,LE 1M
2660,1783972754.313121080,1783972754.313400984,280.000,60:17:27:94:50:d3,-75,38,25,0x00,LE 1M
2661,1783972754.339865923,1783972754.340145826,280.000,60:17:27:94:50:d3,-81,39,25,0x00,LE 1M
2662,1783972754.372441053,1783972754.372801065,360.000,67:6d:ea:60:e2:68,-59,37,35,0x00,LE 1M
2663,1783972754.399460077,1783972754.399820089,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2664,1783972754.410912991,1783972754.411273003,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2665,1783972754.438096046,1783972754.438368082,272.000,77:f3:51:e5:de:c8,-83,37,24,0x00,LE 1M
2666,1783972754.517715931,1783972754.518075943,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2667,1783972754.549766064,1783972754.550126076,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2668,1783972754.581365108,1783972754.581645012,280.000,60:17:27:94:50:d3,-82,37,25,0x00,LE 1M
2669,1783972754.613914013,1783972754.614193916,280.000,60:17:a7:94:50:d3,-77,38,25,0x00,LE 1M
2670,1783972754.635473013,1783972754.635752916,280.000,60:17:27:94:50:d3,-81,39,25,0x00,LE 1M
2671,1783972754.662069082,1783972754.662261009,192.000,c7:e9:61:8c:2d:db,-82,37,14,0x02,LE 1M
2672,1783972754.689368963,1783972754.689728975,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2673,1783972754.711040020,1783972754.711400032,360.000,67:6d:ea:60:e2:68,-66,39,35,0x00,LE 1M
2674,1783972754.743566990,1783972754.743839025,272.000,77:f3:51:e5:de:c8,-84,37,24,0x00,LE 1M
2675,1783972754.796578884,1783972754.796938896,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2676,1783972754.818629026,1783972754.818989038,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2677,1783972754.841001034,1783972754.841280937,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
2678,1783972754.940423965,1783972754.940783978,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2679,1783972754.962107897,1783972754.962467909,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2680,1783972754.983802080,1783972754.984081984,280.000,45:a4:5e:01:2f:4d,-87,37,25,0x00,LE 1M
2681,1783972755.030364990,1783972755.030637026,272.000,77:f3:51:e5:de:c8,-90,38,24,0x00,LE 1M
2682,1783972755.068205118,1783972755.068477154,272.000,77:f3:51:e5:de:c8,-91,39,24,0x00,LE 1M
2683,1783972755.105587959,1783972755.105931997,344.000,e3:ed:e8:ce:74:7c,-90,37,33,0x00,LE 1M
2684,1783972755.139600039,1783972755.139960051,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2685,1783972755.169028044,1783972755.169388056,360.000,67:6d:ea:60:e2:68,-63,39,35,0x00,LE 1M
2686,1783972755.197843075,1783972755.198122978,280.000,60:17:27:94:50:d3,-79,37,25,0x00,LE 1M
2687,1783972755.219398022,1783972755.219677925,280.000,e0:17:27:9c:50:d3,-77,38,25,0x00,LE 1M
2688,1783972755.240866899,1783972755.241146803,280.000,60:17:27:94:50:d3,-79,39,25,0x00,LE 1M
2689,1783972755.273734093,1783972755.274094105,360.000,67:6d:ea:60:e2:68,-60,37,35,0x00,LE 1M
2690,1783972755.322098017,1783972755.322458029,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2691,1783972755.348941088,1783972755.349301100,360.000,67:6d:ea:60:e2:68,-65,39,35,0x00,LE 1M
2692,1783972755.376224041,1783972755.376503944,280.000,60:17:27:94:50:d3,-81,37,25,0x00,LE 1M
2693,1783972755.478991032,1783972755.479351044,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2694,1783972755.506341934,1783972755.506701946,360.000,67:6d:ea:60:e2:68,-66,39,35,0x00,LE 1M
2695,1783972755.530525923,1783972755.530805826,280.000,65:a4:5e:01:2f:4d,-88,37,25,0x00,LE 1M
2696,1783972755.621845961,1783972755.622205973,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2697,1783972755.659106016,1783972755.659466028,360.000,67:6d:ea:60:e2:68,-68,39,35,0x00,LE 1M
2698,1783972755.671436071,1783972755.671715975,280.000,60:17:27:94:50:d3,-81,37,25,0x00,LE 1M
2699,1783972755.739048004,1783972755.739408016,360.000,67:6d:ea:60:e2:68,-57,38,35,0x00,LE 1M
2700,1783972755.761786938,1783972755.762146950,360.000,67:6d:ea:60:e2:68,-69,39,35,0x00,LE 1M
2701,1783972755.887573004,1783972755.887933016,360.000,67:6d:ea:60:e2:68,-64,37,35,0x00,LE 1M
2702,1783972755.914412022,1783972755.914772034,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2703,1783972755.956662893,1783972755.957022905,360.000,67:6d:ea:60:e2:68,-70,39,35,0x00,LE 1M
2704,1783972755.983360052,1783972755.983632088,272.000,56:9a:ac:06:20:3d,-92,37,24,0x00,LE 1M
2705,1783972756.037384033,1783972756.037744045,360.000,67:6d:ea:60:e2:68,-57,38,35,0x00,LE 1M
2706,1783972756.064157009,1783972756.064517021,360.000,67:6d:ea:60:e2:68,-67,39,35,0x00,LE 1M
2707,1783972756.091883898,1783972756.092059851,176.000,63:f0:a4:5a:38:5b,-51,37,12,0x03,LE 1M
2708,1783972756.147243977,1783972756.147603989,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2709,1783972756.174345016,1783972756.174705029,360.000,67:6d:ea:60:e2:68,-73,39,35,0x00,LE 1M
2710,1783972756.190725088,1783972756.191004992,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
2711,1783972756.212080956,1783972756.212360859,280.000,60:17:27:94:50:d3,-73,38,25,0x00,LE 1M
2712,1783972756.249492884,1783972756.249772787,280.000,60:17:27:94:50:d3,-79,39,25,0x00,LE 1M
2713,1783972756.287386894,1783972756.287746906,360.000,67:6d:ea:60:e2:68,-61,37,35,0x00,LE 1M
2714,1783972756.304033041,1783972756.304393053,360.000,67:6d:ea:60:e2:68,-60,38,35,0x00,LE 1M
2715,1783972756.320707083,1783972756.321067095,360.000,67:6d:ea:60:e2:68,-67,39,35,0x00,LE 1M
2716,1783972756.347302914,1783972756.347478867,176.000,63:f0:a4:5a:38:5b,-47,37,12,0x03,LE 1M
2717,1783972756.416394949,1783972756.416754961,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2718,1783972756.443396091,1783972756.443756104,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2719,1783972756.460247993,1783972756.460527897,280.000,60:17:27:94:50:d3,-82,37,25,0x00,LE 1M
2720,1783972756.544377089,1783972756.544737101,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2721,1783972756.561595917,1783972756.561955929,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2722,1783972756.584424019,1783972756.584615946,192.000,c7:e9:61:8c:2d:db,-82,37,14,0x02,LE 1M
2723,1783972756.622433901,1783972756.622697830,264.000,inconnue,-74,38,23,0x0e,LE 1M
2724,1783972756.653669119,1783972756.653949022,280.000,63:f0:a4:5a:38:5b,-84,39,25,0x00,LE 1M
2725,1783972756.686177015,1783972756.686449051,272.000,77:f3:51:e5:de:c8,-84,37,24,0x00,LE 1M
2726,1783972756.718938112,1783972756.719298124,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2727,1783972756.745862961,1783972756.746222973,360.000,67:6d:ea:60:e2:68,-61,39,35,0x00,LE 1M
2728,1783972756.777930975,1783972756.778210878,280.000,60:17:27:94:50:d3,-82,37,25,0x00,LE 1M
2729,1783972756.836607933,1783972756.836967945,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
2730,1783972756.863857985,1783972756.864217997,360.000,67:6d:ea:60:e2:68,-61,39,35,0x00,LE 1M
2731,1783972756.899784088,1783972756.899960041,176.000,7a:31:07:b4:9d:3f,-45,37,12,0x03,LE 1M
2732,1783972756.980226040,1783972756.980586052,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
2733,1783972757.002254009,1783972757.002614021,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2734,1783972757.028865099,1783972757.029041052,176.000,56:aa:ac:66:20:3d,-45,37,12,0x03,LE 1M
2735,1783972757.055500031,1783972757.055779934,280.000,60:17:27:94:50:d3,-75,38,25,0x00,LE 1M
2736,1783972757.076889038,1783972757.077168941,280.000,60:17:27:94:50:d3,-81,39,25,0x00,LE 1M
2737,1783972757.098660946,1783972757.099004984,344.000,e3:ed:e8:ce:77:7c,-87,37,33,0x01,LE 1M
2738,1783972757.141288996,1783972757.141649008,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2739,1783972757.168219090,1783972757.168579102,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2740,1783972757.205439091,1783972757.205615044,176.000,63:f0:a4:5a:38:5b,-48,37,12,0x03,LE 1M
2741,1783972757.238044024,1783972757.238404036,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2742,1783972757.265012026,1783972757.265372038,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2743,1783972757.299442053,1783972757.299618006,176.000,4b:cf:57:97:ae:26,-47,37,12,0x03,LE 1M
2744,1783972757.325922012,1783972757.326201916,280.000,60:17:27:94:50:d3,-75,38,25,0x00,LE 1M
2745,1783972757.362963915,1783972757.363243818,280.000,60:17:27:94:50:d3,-80,39,25,0x00,LE 1M
2746,1783972757.394695044,1783972757.394886971,192.000,f9:5f:e0:8a:21:a7,-87,37,14,0x02,LE 1M
2747,1783972757.401473045,1783972757.401833057,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2748,1783972757.423104048,1783972757.423464060,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2749,1783972757.455498934,1783972757.455674887,176.000,63:f0:a4:5a:38:5b,-48,37,12,0x03,LE 1M
2750,1783972757.503287077,1783972757.503647089,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2751,1783972757.535295010,1783972757.535655022,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2752,1783972757.572319031,1783972757.572494984,176.000,56:aa:ac:66:20:3d,-46,37,12,0x03,LE 1M
2753,1783972757.599636078,1783972757.599915981,280.000,60:17:27:94:50:d3,-77,38,25,0x00,LE 1M
2754,1783972757.626247883,1783972757.626527786,280.000,60:17:27:94:50:d3,-80,39,25,0x00,LE 1M
2755,1783972757.652854919,1783972757.653030872,176.000,7a:31:07:b4:9d:3f,-45,37,12,0x03,LE 1M
2756,1783972757.693551064,1783972757.693911076,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2757,1783972757.725517035,1783972757.725877047,360.000,67:6d:ea:60:e2:68,-61,39,35,0x00,LE 1M
2758,1783972757.752131939,1783972757.752307892,176.000,63:f0:a4:5a:38:5b,-44,37,12,0x03,LE 1M
2759,1783972757.779903889,1783972757.780263901,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2760,1783972757.801697016,1783972757.802057028,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2761,1783972757.834022999,1783972757.834198952,176.000,7a:31:07:b4:9d:3f,-46,37,12,0x03,LE 1M
2762,1783972757.918665886,1783972757.919025898,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2763,1783972757.955809116,1783972757.956169128,360.000,67:6d:ea:60:e2:68,-63,39,35,0x00,LE 1M
2764,1783972758.007421017,1783972758.007596970,176.000,77:f3:51:e5:de:c8,-47,37,12,0x03,LE 1M
2765,1783972758.040442944,1783972758.040802956,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2766,1783972758.072556019,1783972758.072916031,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2767,1783972758.073509932,1783972758.073685884,176.000,56:aa:ac:66:20:3d,-47,37,12,0x03,LE 1M
2768,1783972758.111320019,1783972758.111599922,280.000,60:17:27:94:58:d3,-76,38,25,0x00,LE 1M
2769,1783972758.127624989,1783972758.127904892,280.000,60:17:27:94:50:d3,-80,39,25,0x00,LE 1M
2770,1783972758.186039925,1783972758.186399937,360.000,67:6d:ea:60:e2:68,-60,37,35,0x00,LE 1M
2771,1783972758.220022917,1783972758.220382929,360.000,67:6d:ea:60:e2:68,-58,38,35,0x00,LE 1M
2772,1783972758.249573946,1783972758.249933958,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2773,1783972758.298542023,1783972758.298717976,176.000,63:f0:a4:5a:38:5b,-47,37,12,0x03,LE 1M
2774,1783972758.331588030,1783972758.331948042,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2775,1783972758.353410959,1783972758.353770971,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2776,1783972758.374959946,1783972758.375135899,176.000,56:aa:ac:66:20:3d,-48,37,12,0x03,LE 1M
2777,1783972758.401618958,1783972758.401898861,280.000,60:17:27:94:50:d3,-77,38,25,0x00,LE 1M
2778,1783972758.434022903,1783972758.434350967,328.000,62:11:07:b4:9d:3f,-94,39,31,0x00,LE 1M
2779,1783972758.461344004,1783972758.461704016,360.000,67:6d:ea:60:e2:68,-57,37,35,0x00,LE 1M
2780,1783972758.489825010,1783972758.490185022,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2781,1783972758.508241892,1783972758.508601904,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
2782,1783972758.551711082,1783972758.551887035,176.000,63:f0:a4:5a:38:5b,-45,37,12,0x03,LE 1M
2783,1783972758.589112997,1783972758.589376926,264.000,55:ed:d5:86:38:dc,-75,38,23,0x02,LE 1M
2784,1783972758.620959044,1783972758.621150970,192.000,c7:e9:61:8c:2d:db,-79,39,14,0x02,LE 1M
2785,1783972758.642707109,1783972758.643067122,360.000,67:6d:ea:60:e2:68,-56,37,35,0x00,LE 1M
2786,1783972758.676419973,1783972758.676779985,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2787,1783972758.703198910,1783972758.703558922,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
2788,1783972758.746112108,1783972758.746304035,192.000,e9:47:6a:27:2d:a0,-93,37,14,0x02,LE 1M
2789,1783972758.777641058,1783972758.777920961,280.000,60:17:27:94:50:d3,-77,38,25,0x00,LE 1M
2790,1783972758.814558983,1783972758.814838886,280.000,60:17:27:94:50:d3,-80,39,25,0x00,LE 1M
2791,1783972758.858169079,1783972758.858529091,360.000,67:6d:ea:60:e2:68,-55,37,35,0x00,LE 1M
2792,1783972758.900681019,1783972758.901041031,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2793,1783972758.932861090,1783972758.933221102,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2794,1783972758.970772028,1783972758.970947981,176.000,7a:31:07:b4:9d:3f,-45,37,12,0x03,LE 1M
2795,1783972758.987365007,1783972758.987725019,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
2796,1783972759.009124041,1783972759.009484053,360.000,67:6d:ea:60:e2:68,-66,39,35,0x00,LE 1M
2797,1783972759.048409939,1783972759.048689842,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
2798,1783972759.075180054,1783972759.075459957,280.000,0c:0a:02:1a:01:02,-75,38,25,0x03,LE 1M
2799,1783972759.096867085,1783972759.097146988,280.000,60:17:27:94:50:d3,-78,39,25,0x00,LE 1M
2800,1783972759.123399019,1783972759.123574972,176.000,7a:31:07:b4:9d:3f,-45,37,12,0x03,LE 1M
2801,1783972759.155963898,1783972759.156323910,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
2802,1783972759.182914019,1783972759.183274031,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2803,1783972759.209541082,1783972759.209885120,344.000,fb:ed:e8:ce:17:7c,-89,37,33,0x00,LE 1M
2804,1783972759.248013973,1783972759.248373985,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2805,1783972759.287559986,1783972759.287919998,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2806,1783972759.329720974,1783972759.329896927,176.000,7a:31:07:b4:9d:3f,-45,37,12,0x03,LE 1M
2807,1783972759.362608910,1783972759.362968922,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
2808,1783972759.395117998,1783972759.395478010,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2809,1783972759.411573887,1783972759.411765814,192.000,f9:5f:e0:8a:21:a7,-89,37,14,0x02,LE 1M
2810,1783972759.459853888,1783972759.460213900,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
2811,1783972759.481417894,1783972759.481777906,360.000,67:6d:ea:60:e2:68,-65,39,35,0x00,LE 1M
2812,1783972759.507899046,1783972759.508074999,176.000,7a:31:07:b4:9d:3f,-45,37,12,0x03,LE 1M
2813,1783972759.540920019,1783972759.541280031,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
2814,1783972759.577778101,1783972759.578138113,360.000,67:6d:ea:60:e2:68,-65,39,35,0x00,LE 1M
2815,1783972759.614872932,1783972759.615048885,176.000,7a:31:07:b4:9d:3f,-45,37,12,0x03,LE 1M
2816,1783972759.689477921,1783972759.689837933,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2817,1783972759.711287022,1783972759.711647034,360.000,67:6d:ea:60:e2:68,-67,39,35,0x00,LE 1M
2818,1783972759.764081955,1783972759.764361858,280.000,60:17:27:94:50:d3,-79,37,25,0x00,LE 1M
2819,1783972759.799194098,1783972759.799370050,176.000,60:17:27:94:50:d3,-46,38,12,0x03,LE 1M
2820,1783972759.825901985,1783972759.826181889,280.000,60:17:27:94:50:d3,-78,39,25,0x00,LE 1M
2821,1783972759.865209103,1783972759.865569115,360.000,67:6d:ea:60:e2:68,-55,37,35,0x00,LE 1M
2822,1783972759.903434992,1783972759.903795004,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2823,1783972759.925168037,1783972759.925528049,360.000,67:6d:ea:60:e2:68,-68,39,35,0x00,LE 1M
2824,1783972759.952677965,1783972759.952869892,192.000,e1:64:e3:a9:55:87,-84,37,14,0x02,LE 1M
2825,1783972759.969748974,1783972759.970012903,264.000,0f:a3:df:8e:7c:c4,-93,38,23,0x02,LE 1M
2826,1783972759.997001886,1783972759.997273922,272.000,77:f3:51:e5:de:c8,-95,39,24,0x00,LE 1M
2827,1783972760.046113014,1783972760.046473026,360.000,67:6d:ea:60:e2:68,-56,37,35,0x00,LE 1M
2828,1783972760.079637051,1783972760.079997063,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2829,1783972760.115484953,1783972760.115844965,360.000,67:6d:ea:60:e2:68,-70,39,35,0x00,LE 1M
2830,1783972760.149507046,1783972760.149786949,280.000,60:17:27:94:50:d3,-78,37,25,0x00,LE 1M
2831,1783972760.171159983,1783972760.171439886,280.000,68:17:27:94:50:d3,-77,38,25,0x00,LE 1M
2832,1783972760.213943958,1783972760.214223862,280.000,60:17:27:94:50:d3,-77,39,25,0x00,LE 1M
2833,1783972760.245871067,1783972760.246231079,360.000,67:6d:ea:60:e2:68,-58,37,35,0x00,LE 1M
2834,1783972760.272588015,1783972760.272948027,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2835,1783972760.299314022,1783972760.299674034,360.000,67:6d:ea:60:e2:68,-71,39,35,0x00,LE 1M
2836,1783972760.316617966,1783972760.316897869,280.000,65:a4:5e:01:2f:4d,-89,37,25,0x00,LE 1M
2837,1783972760.348270893,1783972760.348446846,176.000,77:f3:51:e5:de:c8,-48,38,12,0x03,LE 1M
2838,1783972760.371535063,1783972760.371895075,360.000,67:6d:ea:60:e2:68,-71,39,35,0x00,LE 1M
2839,1783972760.403805017,1783972760.404084921,280.000,60:17:27:94:50:d3,-77,37,25,0x00,LE 1M
2840,1783972760.430212021,1783972760.430387974,176.000,60:17:27:94:50:d3,-48,38,12,0x03,LE 1M
2841,1783972760.462812901,1783972760.463092804,280.000,60:17:27:94:50:d3,-79,39,25,0x00,LE 1M
2842,1783972760.495678902,1783972760.496038914,360.000,67:6d:ea:60:e2:68,-59,37,35,0x00,LE 1M
2843,1783972760.522964954,1783972760.523324966,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2844,1783972760.554941893,1783972760.555301905,360.000,67:6d:ea:60:e2:68,-68,39,35,0x00,LE 1M
2845,1783972760.582132101,1783972760.582412004,280.000,65:a4:5e:01:2f:4d,-89,37,25,0x00,LE 1M
2846,1783972760.614729881,1783972760.614905834,176.000,77:f3:51:e5:de:c8,-48,38,12,0x03,LE 1M
2847,1783972760.651664019,1783972760.651936054,272.000,77:f3:51:e5:de:c8,-94,39,24,0x00,LE 1M
2848,1783972760.678407907,1783972760.678767920,360.000,67:6d:ea:60:e2:68,-60,37,35,0x00,LE 1M
2849,1783972760.710268021,1783972760.710628033,360.000,67:6d:ea:60:e2:68,-57,38,35,0x00,LE 1M
2850,1783972760.737166882,1783972760.737526894,360.000,67:6d:ea:60:e2:68,-66,39,35,0x00,LE 1M
2851,1783972760.774498940,1783972760.774762869,264.000,55:ed:d5:86:38:dc,-76,37,23,0x02,LE 1M
2852,1783972760.806509972,1783972760.806917906,408.000,60:17:27:94:50:d3,-75,38,41,0x00,LE 1M
2853,1783972760.838803053,1783972760.839082956,280.000,60:17:27:94:50:d3,-79,39,25,0x00,LE 1M
2854,1783972760.865983009,1783972760.866343021,360.000,67:6d:ea:60:e2:68,-55,37,35,0x00,LE 1M
2855,1783972760.898119926,1783972760.898479939,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
2856,1783972760.930037022,1783972760.930397034,360.000,67:6d:ea:60:e2:68,-63,39,35,0x00,LE 1M
2857,1783972760.972775936,1783972760.973104000,328.000,89:06:65:a7:de:21,-90,37,31,0x08,LE 1M
2858,1783972761.002686977,1783972761.003046989,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2859,1783972761.024519920,1783972761.024879932,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2860,1783972761.057307959,1783972761.057651997,344.000,e3:ed:e8:8e:76:7c,-89,37,33,0x00,LE 1M
2861,1783972761.096745014,1783972761.097017050,272.000,77:f3:51:e5:de:c8,-88,38,24,0x00,LE 1M
2862,1783972761.113306999,1783972761.113579035,272.000,77:f3:51:e5:de:c8,-94,39,24,0x00,LE 1M
2863,1783972761.129987955,1783972761.130347967,360.000,67:6d:ea:60:e2:68,-53,37,35,0x00,LE 1M
2864,1783972761.172386885,1783972761.172746897,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
2865,1783972761.199302912,1783972761.199662924,360.000,67:6d:ea:60:e2:68,-64,39,35,0x00,LE 1M
2866,1783972761.226552963,1783972761.226832867,280.000,60:17:27:94:50:d3,-75,37,25,0x00,LE 1M
