parametre;valeur
debut;2026-08-25T16:43:26.331807
motif_arret;condition d'arrêt atteinte
nombre_mesures;1933
energie_totale_j;1.5171775578763982e-05
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
