parametre;valeur
debut;2026-08-25T17:29:59.029880
motif_arret;condition d'arrêt atteinte
nombre_mesures;1763
energie_totale_j;2.097652124721357e-05
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
