parametre;valeur
debut;2026-08-25T16:22:35.743540
motif_arret;arrêt manuel
nombre_mesures;111
energie_totale_j;7.803745478676696e-13
simulation_activee;False
mcp3208_active;False
ble_actif;True
wifi_actif;False
lora_simulation_active;False
lora_reel_actif;False
