parametre;valeur
debut;2026-08-25T15:19:40.741196
motif_arret;condition d'arrêt atteinte
nombre_mesures;1210
energie_totale_j;7.79105161797534e-06
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
