numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
1,1784085243.290523052,1784085243.290827036,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
2,1784085243.341376066,1784085243.341752052,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
3,1784085243.358200073,1784085243.358335972,136.000,inconnue,-69,39,7,0x07,LE 1M
4,1784085243.396353006,1784085243.396728992,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
5,1784085243.428419113,1784085243.428699017,280.000,6c:8d:f0:9a:d6:f2,-77,38,25,0x00,LE 1M
6,1784085243.455024958,1784085243.455304861,280.000,6c:8d:f0:9a:d6:f2,-79,39,25,0x00,LE 1M
7,1784085243.481952906,1784085243.482328892,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
8,1784085243.509138107,1784085243.509410143,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
9,1784085243.535743952,1784085243.536047935,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
10,1784085243.562391043,1784085243.562695026,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
11,1784085243.593913078,1784085243.594048977,136.000,inconnue,-48,38,7,0x07,LE 1M
12,1784085243.599869013,1784085243.600004911,136.000,inconnue,-68,39,7,0x07,LE 1M
13,1784085243.616197109,1784085243.616477013,280.000,63:01:49:29:80:f1,-82,37,25,0x00,LE 1M
14,1784085243.642817020,1784085243.643193007,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
15,1784085243.644136906,1784085243.644512892,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
16,1784085243.645344973,1784085243.645480871,136.000,inconnue,-48,37,7,0x07,LE 1M
17,1784085243.646105051,1784085243.646409035,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
18,1784085243.672542095,1784085243.672846079,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
19,1784085243.694096088,1784085243.694400072,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
20,1784085243.710581064,1784085243.710957050,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
21,1784085243.739573956,1784085243.739853859,280.000,6c:8d:f0:9a:d6:f2,-80,39,25,0x00,LE 1M
22,1784085243.756108046,1784085243.756484032,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
23,1784085243.757113934,1784085243.757489920,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
24,1784085243.789261103,1784085243.789533138,272.000,41:5c:46:03:51:8b,-91,39,24,0x00,LE 1M
25,1784085243.831495047,1784085243.831630945,136.000,inconnue,-48,37,7,0x07,LE 1M
26,1784085243.832391977,1784085243.832767963,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
27,1784085243.833204031,1784085243.833580017,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
28,1784085243.834013939,1784085243.834389925,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
29,1784085243.865844011,1784085243.866147995,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
30,1784085243.887295008,1784085243.887598991,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
31,1784085243.909066916,1784085243.909442902,376.000,f6:7b:cc:3c:84:f1,-80,37,37,0x02,LE 1M
32,1784085243.930799007,1784085243.931174994,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
33,1784085243.957451105,1784085243.957827091,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
34,1784085243.979604006,1784085243.979979992,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
35,1784085244.017318010,1784085244.017453909,136.000,inconnue,-48,38,7,0x07,LE 1M
36,1784085244.044465065,1784085244.044769049,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
37,1784085244.055934906,1784085244.056310892,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
38,1784085244.072462082,1784085244.072838068,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
39,1784085244.119894028,1784085244.120270014,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
40,1784085244.162456036,1784085244.162735939,280.000,6c:8d:f0:9a:d6:f2,-74,37,25,0x00,LE 1M
41,1784085244.189162016,1784085244.189434052,272.000,41:5c:5e:03:51:8b,-74,38,24,0x00,LE 1M
42,1784085244.216470957,1784085244.216846943,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
43,1784085244.238095045,1784085244.238471031,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
44,1784085244.254371881,1784085244.254507780,136.000,inconnue,-48,38,7,0x07,LE 1M
45,1784085244.281219959,1784085244.281595945,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
46,1784085244.302690983,1784085244.303066969,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
47,1784085244.356193066,1784085244.356569052,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
48,1784085244.365433931,1784085244.365713835,280.000,47:ab:00:35:3b:aa,-92,39,25,0x00,LE 1M
49,1784085244.367405891,1784085244.367709875,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
50,1784085244.395375013,1784085244.395678997,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
51,1784085244.439596891,1784085244.439900875,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
52,1784085244.471591949,1784085244.471967936,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
53,1784085244.498569965,1784085244.498705864,136.000,inconnue,-48,38,7,0x07,LE 1M
54,1784085244.520107031,1784085244.520242929,136.000,inconnue,-69,39,7,0x07,LE 1M
55,1784085244.557101965,1784085244.557477951,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
56,1784085244.584337950,1784085244.584617853,280.000,6c:8d:f0:ba:d6:f2,-78,38,25,0x00,LE 1M
57,1784085244.595776081,1784085244.596055984,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
58,1784085244.627412081,1784085244.627604008,192.000,f6:8d:7e:ff:52:32,-64,37,14,0x02,LE 1M
59,1784085244.659321070,1784085244.659593105,272.000,41:5c:5e:03:51:8b,-74,38,24,0x00,LE 1M
60,1784085244.686198950,1784085244.686470985,272.000,41:5c:5e:03:11:83,-90,39,24,0x00,LE 1M
61,1784085244.710489035,1784085244.710865021,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
62,1784085244.740304947,1784085244.740680933,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
63,1784085244.743190050,1784085244.743494034,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
64,1784085244.776614904,1784085244.776918888,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
65,1784085244.808876991,1784085244.809012890,136.000,inconnue,-48,38,7,0x07,LE 1M
66,1784085244.840416908,1784085244.840552807,136.000,inconnue,-68,39,7,0x07,LE 1M
67,1784085244.862042904,1784085244.862322807,280.000,63:01:49:29:80:f1,-82,37,25,0x00,LE 1M
68,1784085244.883523941,1784085244.883899927,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
69,1784085244.910274029,1784085244.910650015,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
70,1784085244.932435036,1784085244.932811022,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
71,1784085244.964243889,1784085244.964379787,136.000,inconnue,-48,38,7,0x07,LE 1M
72,1784085244.997566938,1784085244.997702837,136.000,inconnue,-68,39,7,0x07,LE 1M
73,1784085245.048502922,1784085245.048806906,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
74,1784085245.071571112,1784085245.071875095,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
75,1784085245.103528976,1784085245.103904963,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
76,1784085245.135761023,1784085245.136137009,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
77,1784085245.167742968,1784085245.168118954,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
78,1784085245.199290037,1784085245.199562073,272.000,41:6e:43:6f:c8:f6,-94,39,24,0x00,LE 1M
79,1784085245.231693029,1784085245.231972933,280.000,6c:8d:f0:9a:d6:f2,-75,37,25,0x00,LE 1M
80,1784085245.263477087,1784085245.263853073,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
81,1784085245.290132999,1784085245.290508986,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
82,1784085245.316709995,1784085245.317085981,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
83,1784085245.338253975,1784085245.338526011,272.000,41:5c:5e:03:59:8b,-73,38,24,0x00,LE 1M
84,1784085245.370095015,1784085245.370367050,272.000,41:5c:5e:03:51:8b,-91,39,24,0x00,LE 1M
85,1784085245.386620998,1784085245.386756897,136.000,inconnue,-48,37,7,0x07,LE 1M
86,1784085245.418931007,1784085245.419306993,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
87,1784085245.450858116,1784085245.451234102,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
88,1784085245.482669115,1784085245.482973099,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
89,1784085245.509406090,1784085245.509782076,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
90,1784085245.546708107,1784085245.546844006,136.000,inconnue,-68,39,7,0x07,LE 1M
91,1784085245.578777075,1784085245.579153061,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
92,1784085245.605545044,1784085245.605921030,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
93,1784085245.637698889,1784085245.638074875,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
94,1784085245.669888020,1784085245.670192003,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
95,1784085245.702102900,1784085245.702478886,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
96,1784085245.729029894,1784085245.729309797,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
97,1784085245.756197929,1784085245.756469965,272.000,41:5c:5e:03:51:8b,-82,37,24,0x00,LE 1M
98,1784085245.757061005,1784085245.757333040,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
99,1784085245.757797956,1784085245.758069992,272.000,41:7c:5e:03:51:8b,-94,39,24,0x00,LE 1M
100,1784085245.789776087,1784085245.790055990,280.000,63:01:49:29:80:f1,-84,37,25,0x00,LE 1M
101,1784085245.821513891,1784085245.821889877,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
102,1784085245.853684902,1784085245.853964806,280.000,41:ab:00:75:3b:aa,-94,39,25,0x00,LE 1M
103,1784085245.880498886,1784085245.880842924,344.000,e1:1f:39:f2:f8:45,-85,37,33,0x00,LE 1M
104,1784085245.912784100,1784085245.913160086,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
105,1784085245.924072027,1784085245.924448013,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
106,1784085245.950828075,1784085245.951204062,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
107,1784085245.982743025,1784085245.983047009,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
108,1784085246.015033007,1784085246.015224934,192.000,fb:6d:cd:74:f9:a9,-78,39,14,0x02,LE 1M
109,1784085246.036644936,1784085246.036780834,136.000,inconnue,-48,37,7,0x07,LE 1M
110,1784085246.058101892,1784085246.058477879,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
111,1784085246.095179081,1784085246.095555067,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
112,1784085246.134464025,1784085246.134840012,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
113,1784085246.166430950,1784085246.166806936,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
114,1784085246.193281889,1784085246.193561792,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
115,1784085246.215500116,1784085246.215764046,264.000,68:df:e3:be:46:99,-83,37,23,0x02,LE 1M
116,1784085246.239917040,1784085246.240221024,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
117,1784085246.261498928,1784085246.261802912,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
118,1784085246.279306889,1784085246.279682875,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
119,1784085246.301301003,1784085246.301676989,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
120,1784085246.328913927,1784085246.329289913,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
121,1784085246.355454922,1784085246.355590820,136.000,inconnue,-48,37,7,0x07,LE 1M
122,1784085246.392541885,1784085246.392917871,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
123,1784085246.425039053,1784085246.425415039,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
124,1784085246.456912041,1784085246.457288027,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
125,1784085246.494055986,1784085246.494431973,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
126,1784085246.515355110,1784085246.515491009,136.000,inconnue,-68,39,7,0x07,LE 1M
127,1784085246.521500111,1784085246.521804094,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
128,1784085246.543431997,1784085246.543807983,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
129,1784085246.570082903,1784085246.570458889,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
130,1784085246.591845036,1784085246.592221022,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
131,1784085246.618444920,1784085246.618724823,280.000,6c:8d:f0:9a:d6:f2,-75,38,25,0x00,LE 1M
132,1784085246.641098022,1784085246.641377926,280.000,6c:8d:f0:9a:d6:f2,-77,39,25,0x00,LE 1M
133,1784085246.654839993,1784085246.655112028,272.000,41:5c:5e:03:51:8b,-80,37,24,0x00,LE 1M
134,1784085246.695300102,1784085246.695572138,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
135,1784085246.723218918,1784085246.723490953,272.000,41:5c:5e:03:51:8b,-92,39,24,0x00,LE 1M
136,1784085246.760318041,1784085246.760694027,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
137,1784085246.782582998,1784085246.782718897,136.000,inconnue,-48,38,7,0x07,LE 1M
138,1784085246.803932905,1784085246.804068804,136.000,inconnue,-68,39,7,0x07,LE 1M
139,1784085246.804826975,1784085246.805106878,280.000,63:01:49:29:80:f1,-82,37,25,0x00,LE 1M
140,1784085246.805609941,1784085246.805913925,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
141,1784085246.827081919,1784085246.827457905,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
142,1784085246.869914055,1784085246.870290041,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
143,1784085246.881347895,1784085246.881723881,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
144,1784085246.908086061,1784085246.908462048,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
145,1784085246.950557947,1784085246.950693846,136.000,inconnue,-48,37,7,0x07,LE 1M
146,1784085246.972404003,1784085246.972779989,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
147,1784085247.005464077,1784085247.005768061,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
148,1784085247.034584045,1784085247.034888029,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
149,1784085247.069530964,1784085247.069810867,280.000,6c:8d:f0:9a:d6:f2,-75,38,25,0x00,LE 1M
150,1784085247.071240902,1784085247.071520805,280.000,6c:8d:f0:9a:d6:f2,-82,39,25,0x00,LE 1M
151,1784085247.079221964,1784085247.079597950,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
152,1784085247.111582041,1784085247.111958027,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
153,1784085247.149811983,1784085247.150084019,272.000,41:5c:5e:03:51:8b,-91,39,24,0x00,LE 1M
154,1784085247.182233095,1784085247.182368994,136.000,inconnue,-48,37,7,0x07,LE 1M
155,1784085247.214145899,1784085247.214521885,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
156,1784085247.220315933,1784085247.220691919,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
157,1784085247.242369890,1784085247.242745876,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
158,1784085247.274629116,1784085247.274933100,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
159,1784085247.306884050,1784085247.307188034,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
160,1784085247.333671093,1784085247.334047079,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
161,1784085247.360225916,1784085247.360361814,136.000,inconnue,-48,38,7,0x07,LE 1M
162,1784085247.381710052,1784085247.381845951,136.000,inconnue,-68,39,7,0x07,LE 1M
163,1784085247.413930893,1784085247.414306879,376.000,f6:7b:cc:3c:84:f1,-81,37,37,0x02,LE 1M
164,1784085247.448432922,1784085247.448712826,280.000,6c:8d:f0:9e:d6:f2,-77,38,25,0x00,LE 1M
165,1784085247.482619047,1784085247.482898951,280.000,6c:8d:f0:9a:d6:f2,-79,39,25,0x00,LE 1M
166,1784085247.516357899,1784085247.516733885,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
167,1784085247.544414997,1784085247.544790983,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
168,1784085247.561908007,1784085247.562283993,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
169,1784085247.592693090,1784085247.592965126,272.000,41:5c:5e:03:51:8b,-80,37,24,0x00,LE 1M
170,1784085247.625015974,1784085247.625288010,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
171,1784085247.663311958,1784085247.663615942,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
172,1784085247.700061083,1784085247.700196981,136.000,inconnue,-48,37,7,0x07,LE 1M
173,1784085247.727492094,1784085247.727868080,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
174,1784085247.759938002,1784085247.760313988,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
175,1784085247.781698942,1784085247.782074928,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
176,1784085247.803771973,1784085247.804147959,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
177,1784085247.830379009,1784085247.830514908,136.000,inconnue,-68,39,7,0x07,LE 1M
178,1784085247.863497019,1784085247.863801003,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
179,1784085247.900520086,1784085247.900824070,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
180,1784085247.932631016,1784085247.932934999,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
181,1784085247.954355955,1784085247.954731941,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
182,1784085247.975872040,1784085247.976248026,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
183,1784085248.007786989,1784085248.008162975,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
184,1784085248.035365105,1784085248.035645008,280.000,6c:8d:f0:9a:d6:f2,-75,37,25,0x00,LE 1M
185,1784085248.056776047,1784085248.057055950,280.000,6c:8d:f0:9a:d6:f2,-76,38,25,0x00,LE 1M
186,1784085248.083508015,1784085248.083787918,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
187,1784085248.124572992,1784085248.124845028,272.000,41:5c:5e:03:51:8b,-81,37,24,0x00,LE 1M
188,1784085248.130880117,1784085248.131016016,136.000,inconnue,-48,38,7,0x07,LE 1M
189,1784085248.131731033,1784085248.131866932,136.000,inconnue,-68,39,7,0x07,LE 1M
190,1784085248.132863998,1784085248.133239985,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
191,1784085248.134001017,1784085248.134377003,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
192,1784085248.148428917,1784085248.148732901,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
193,1784085248.150384903,1784085248.150688887,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
194,1784085248.178966045,1784085248.179157972,192.000,f6:8d:7e:ff:52:32,-74,38,14,0x02,LE 1M
195,1784085248.196216106,1784085248.196496010,280.000,41:ab:00:75:3b:aa,-94,39,25,0x00,LE 1M
196,1784085248.228971004,1784085248.229346991,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
197,1784085248.229962111,1784085248.230338097,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
198,1784085248.267359972,1784085248.267735958,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
199,1784085248.289222002,1784085248.289357901,136.000,inconnue,-48,37,7,0x07,LE 1M
200,1784085248.315975904,1784085248.316351891,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
201,1784085248.343647957,1784085248.344023943,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
202,1784085248.368872881,1784085248.369248867,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
203,1784085248.390588999,1784085248.390964985,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
204,1784085248.417452097,1784085248.417756081,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
205,1784085248.444144964,1784085248.444448948,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
206,1784085248.475749969,1784085248.476053953,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
207,1784085248.507627010,1784085248.507906914,280.000,6c:8d:f0:9a:d6:f2,-77,39,25,0x00,LE 1M
208,1784085248.534631014,1784085248.534903049,272.000,41:5c:5e:03:51:8b,-81,37,24,0x00,LE 1M
209,1784085248.566427946,1784085248.566571951,144.000,41:5c:5e:03:51:8b,-73,38,8,0x00,LE 1M
210,1784085248.587932110,1784085248.588204145,272.000,41:5c:5e:03:71:8b,-91,39,24,0x00,LE 1M
211,1784085248.614375114,1784085248.614511013,136.000,inconnue,-48,37,7,0x07,LE 1M
212,1784085248.646302938,1784085248.646678925,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
213,1784085248.678180933,1784085248.678556919,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
214,1784085248.704890013,1784085248.705265999,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
215,1784085248.742542028,1784085248.742918015,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
216,1784085248.769331932,1784085248.769707918,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
217,1784085248.801826000,1784085248.802129984,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
218,1784085248.823785067,1784085248.824161053,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
219,1784085248.845956087,1784085248.846332073,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
220,1784085248.877646923,1784085248.877926826,280.000,6c:8d:f0:9a:d6:f2,-75,37,25,0x00,LE 1M
221,1784085248.907802105,1784085248.908082008,280.000,6c:8d:f1:1a:d6:f2,-77,38,25,0x00,LE 1M
222,1784085248.944736004,1784085248.945015907,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
223,1784085248.987282038,1784085248.987586021,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
224,1784085249.008951902,1784085249.009327888,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
225,1784085249.041775942,1784085249.041911840,136.000,inconnue,-69,39,7,0x07,LE 1M
226,1784085249.069047928,1784085249.069423914,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
227,1784085249.095802069,1784085249.096178055,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
228,1784085249.096735954,1784085249.097015858,280.000,41:ab:00:75:3b:aa,-94,39,25,0x00,LE 1M
229,1784085249.098149061,1784085249.098525047,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
230,1784085249.130314112,1784085249.130450010,136.000,inconnue,-48,38,7,0x07,LE 1M
231,1784085249.151833057,1784085249.151968956,136.000,inconnue,-70,39,7,0x07,LE 1M
232,1784085249.173286915,1784085249.173590899,304.000,5d:9d:6f:a8:90:a8,-47,37,28,0x00,LE 1M
233,1784085249.205660105,1784085249.205964088,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
234,1784085249.237627983,1784085249.237972021,344.000,e1:1f:39:f2:f8:45,-84,39,33,0x00,LE 1M
235,1784085249.275114059,1784085249.275490046,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
236,1784085249.306740046,1784085249.306931973,192.000,fb:6d:cd:74:f9:a9,-76,38,14,0x02,LE 1M
237,1784085249.333342075,1784085249.333621979,280.000,6c:8d:f0:9a:d6:f2,-79,39,25,0x00,LE 1M
238,1784085249.366048098,1784085249.366424084,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
239,1784085249.408188105,1784085249.408564091,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
240,1784085249.438756943,1784085249.438892841,136.000,inconnue,-70,39,7,0x07,LE 1M
241,1784085249.475805044,1784085249.476077080,272.000,41:5c:5e:03:51:8b,-82,37,24,0x00,LE 1M
242,1784085249.512964010,1784085249.513236046,272.000,41:5c:5e:03:51:8b,-74,38,24,0x00,LE 1M
243,1784085249.544861078,1784085249.545133114,272.000,c1:5c:5e:03:51:8b,-91,39,24,0x00,LE 1M
244,1784085249.582063913,1784085249.582439899,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
245,1784085249.603709936,1784085249.604085922,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
246,1784085249.640784979,1784085249.641160965,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
247,1784085249.667960882,1784085249.668264866,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
248,1784085249.705209017,1784085249.705513000,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
249,1784085249.734138012,1784085249.734441996,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
250,1784085249.735444069,1784085249.735707998,264.000,68:df:e3:be:46:99,-81,37,23,0x02,LE 1M
