device_id;uuid_principal;adresse_mac;nombre_trames;temps_exposition_rf_s;taux_occupation_percent;puissance_moyenne_nw;energie_totale_nj;indice_tempo;niveau_tempo
Appareil_040;00112b33-4455-6677-0099-aabbccddeeff;5c:3f:11:34:82:9e;1;0.000368;0.0003031056177402866;0.1584893192461111;5.8324069482568874e-05;7.942865962305555;VERT
Appareil_041;apple:appareil apple ble:c0:0d:c5:9f:e2:af;c0:0d:c5:9f:e2:af;1;0.00034399999999999996;0.00028333786006157224;0.07943282347242822;2.7324891274515306e-05;3.988841173621411;VERT
Appareil_042;apple:appareil apple ble:70:35:75:41:2a:1a;70:35:75:41:2a:1a;1;0.00028;0.0002306238395850007;0.0006309573444801943;1.7666805645445437e-07;0.04554786722400971;VERT
Appareil_043;apple:appareil apple ble:6e:a9:6e:23:30:5e;6e:a9:6e:23:30:5e;1;0.000368;0.0003031056177402866;0.19952623149688828;7.342565319085489e-05;9.994711574844414;VERT
Appareil_044;apple:appareil apple ble:4f:2d:cc:db:4c:1d;4f:2d:cc:db:4c:1d;1;0.00023999999999999998;0.00019767757678714344;0.05011872336272715;1.2028493607054515e-05;2.5179361681363575;VERT
Appareil_045;apple:appareil apple ble:73:e1:5b:d3:09:fb;73:e1:5b:d3:09:fb;1;0.000352;0.00028992711262114374;0.1584893192461111;5.5788240374631104e-05;7.942065962305554;VERT
Appareil_046;apple:appareil apple ble:73:e1:5a:d3:09:fa;73:e1:5a:d3:09:fa;2;0.000736;0.0006062112354805732;0.20483898119853464;0.00014927830097964393;10.278749059926731;VERT
Appareil_047;e20a39f4-73e5-5bc4-a12f-17d1ad07a961;4e:ee:20:af:66:b9;1;0.00034399999999999996;0.00028333786006157224;0.1584893192461111;5.452032582066221e-05;7.941665962305555;VERT
Appareil_048;apple:appareil apple ble:76:75:75:41:2a:1a;76:75:75:41:2a:1a;1;0.00028;0.0002306238395850007;0.001995262314968883;5.586734481912871e-07;0.11376311574844414;VERT
Appareil_049;10112233-4455-7677-8899-aabbccddeeff;6e:b9:6e:20:30:5e;1;0.000368;0.0003031056177402866;0.1584893192461111;5.8324069482568874e-05;7.942865962305555;VERT
Appareil_050;apple:appareil apple ble:53:39:db:6e:70:9b;53:39:db:6e:70:9b;1;0.0005279999999999999;0.0004348906689317155;0.0007943282347242822;4.1940530793442096e-07;0.0661164117362141;VERT
Appareil_051;apple:appareil apple ble:4f:2d:cc:db:4e:19;4f:2d:cc:db:4e:19;1;0.00023999999999999998;0.00019767757678714344;0.06309573444801943;1.514297626752466e-05;3.1667867224009716;VERT
