temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
0.010966062545776367,Wi-Fi 2.4 GHz,"PAQUET,326,TAILLE,22,Welcome to new project",-31,7.943282347242822e-07,,0.0015082557907080316
1.1446688175201416,Wi-Fi 2.4 GHz,"PAQUET,327,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,0.0015082557907080316
2.2419352531433105,Wi-Fi 2.4 GHz,"PAQUET,328,TAILLE,22,Welcome to new project",-31,7.943282347242822e-07,,0.0015082557907080316
3.2957561016082764,Wi-Fi 2.4 GHz,"PAQUET,329,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-31,7.943282347242822e-07,,0.0015082557907080316
4.366230487823486,Wi-Fi 2.4 GHz,"PAQUET,330,TAILLE,22,Welcome to new project",-38,1.584893192461114e-07,,0.0015082557907080316
5.380391836166382,Wi-Fi 2.4 GHz,"PAQUET,331,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-42,6.30957344480193e-08,,0.0015082557907080316
6.424864768981934,Wi-Fi 2.4 GHz,"PAQUET,332,TAILLE,22,Welcome to new project",-35,3.162277660168379e-07,,0.0015082557907080316
7.473082780838013,Wi-Fi 2.4 GHz,"PAQUET,333,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-30,1e-06,,0.0015082557907080316
8.56507658958435,Wi-Fi 2.4 GHz,"PAQUET,334,TAILLE,22,Welcome to new project",-31,7.943282347242822e-07,,0.0015082557907080316
9.583942890167236,Wi-Fi 2.4 GHz,"PAQUET,335,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-33,5.011872336272725e-07,,0.0015082557907080316
10.619343042373657,Wi-Fi 2.4 GHz,"PAQUET,336,TAILLE,22,Welcome to new project",-33,5.011872336272725e-07,,0.0015082557907080316
11.652847051620483,Wi-Fi 2.4 GHz,"PAQUET,337,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-34,3.981071705534969e-07,,0.0015082557907080316
12.709846258163452,Wi-Fi 2.4 GHz,"PAQUET,338,TAILLE,22,Welcome to new project",-33,5.011872336272725e-07,,0.0015082557907080316
13.787214994430542,Wi-Fi 2.4 GHz,"PAQUET,339,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-33,5.011872336272725e-07,,0.0015082557907080316
14.85200572013855,Wi-Fi 2.4 GHz,"PAQUET,340,TAILLE,22,Welcome to new project",-34,3.981071705534969e-07,,0.0015082557907080316
15.907349348068237,Wi-Fi 2.4 GHz,"PAQUET,341,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-32,6.30957344480193e-07,,0.0015082557907080316
16.9764187335968,Wi-Fi 2.4 GHz,"PAQUET,342,TAILLE,22,Welcome to new project",-34,3.981071705534969e-07,,0.0015082557907080316
18.08856511116028,Wi-Fi 2.4 GHz,"PAQUET,343,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-34,3.981071705534969e-07,,0.0015082557907080316
19.18712830543518,Wi-Fi 2.4 GHz,"PAQUET,344,TAILLE,22,Welcome to new project",-36,2.5118864315095823e-07,,0.0015082557907080316
20.274064540863037,Wi-Fi 2.4 GHz,"PAQUET,345,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-34,3.981071705534969e-07,,0.0015082557907080316
21.36215829849243,Wi-Fi 2.4 GHz,"PAQUET,346,TAILLE,22,Welcome to new project",-35,3.162277660168379e-07,,0.0015082557907080316
22.38835310935974,Wi-Fi 2.4 GHz,"PAQUET,347,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-36,2.5118864315095823e-07,,0.0015082557907080316
23.410006999969482,Wi-Fi 2.4 GHz,"PAQUET,348,TAILLE,22,Welcome to new project",-38,1.584893192461114e-07,,0.0015082557907080316
24.43008017539978,Wi-Fi 2.4 GHz,"PAQUET,349,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-36,2.5118864315095823e-07,,0.0015082557907080316
25.475836277008057,Wi-Fi 2.4 GHz,"PAQUET,350,TAILLE,22,Welcome to new project",-35,3.162277660168379e-07,,0.0015082557907080316
26.513006687164307,Wi-Fi 2.4 GHz,"PAQUET,351,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-30,1e-06,,0.0015082557907080316
27.550435781478882,Wi-Fi 2.4 GHz,"PAQUET,352,TAILLE,22,Welcome to new project",-34,3.981071705534969e-07,,0.0015082557907080316
28.591437339782715,Wi-Fi 2.4 GHz,"PAQUET,353,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-34,3.981071705534969e-07,,0.0015082557907080316
29.65114116668701,Wi-Fi 2.4 GHz,"PAQUET,354,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,0.0015082557907080316
30.723232746124268,Wi-Fi 2.4 GHz,"PAQUET,355,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-28,1.584893192461114e-06,,0.0015082557907080316
31.773380517959595,Wi-Fi 2.4 GHz,"PAQUET,356,TAILLE,22,Welcome to new project",-28,1.584893192461114e-06,,0.0015082557907080316
32.81699228286743,Wi-Fi 2.4 GHz,"PAQUET,357,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,0.0015082557907080316
33.89964151382446,Wi-Fi 2.4 GHz,"PAQUET,358,TAILLE,22,Welcome to new project",-33,5.011872336272725e-07,,0.0015082557907080316
34.96031403541565,Wi-Fi 2.4 GHz,"PAQUET,359,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-30,1e-06,,0.0015082557907080316
36.01704239845276,Wi-Fi 2.4 GHz,"PAQUET,360,TAILLE,22,Welcome to new project",-27,1.9952623149688787e-06,,0.0015082557907080316
37.073739528656006,Wi-Fi 2.4 GHz,"PAQUET,361,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-28,1.584893192461114e-06,,0.0015082557907080316
38.13930916786194,Wi-Fi 2.4 GHz,"PAQUET,362,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,0.0015082557907080316
39.24220299720764,Wi-Fi 2.4 GHz,"PAQUET,363,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,0.0015082557907080316
40.31990909576416,Wi-Fi 2.4 GHz,"PAQUET,364,TAILLE,22,Welcome to new project",-27,1.9952623149688787e-06,,0.0015082557907080316
41.39321565628052,Wi-Fi 2.4 GHz,"PAQUET,365,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-26,2.5118864315095823e-06,,0.0015082557907080316
42.42280411720276,Wi-Fi 2.4 GHz,"PAQUET,366,TAILLE,22,Welcome to new project",-27,1.9952623149688787e-06,,0.0015082557907080316
43.459901571273804,Wi-Fi 2.4 GHz,"PAQUET,367,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-28,1.584893192461114e-06,,0.0015082557907080316
44.55107045173645,Wi-Fi 2.4 GHz,"PAQUET,368,TAILLE,22,Welcome to new project",-28,1.584893192461114e-06,,0.0015082557907080316
45.57718229293823,Wi-Fi 2.4 GHz,"PAQUET,369,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,0.0015082557907080316
46.61810350418091,Wi-Fi 2.4 GHz,"PAQUET,370,TAILLE,22,Welcome to new project",-27,1.9952623149688787e-06,,0.0015082557907080316
47.64945149421692,Wi-Fi 2.4 GHz,"PAQUET,371,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-27,1.9952623149688787e-06,,0.0015082557907080316
48.69749712944031,Wi-Fi 2.4 GHz,"PAQUET,372,TAILLE,22,Welcome to new project",-28,1.584893192461114e-06,,0.0015082557907080316
49.82065510749817,Wi-Fi 2.4 GHz,"PAQUET,373,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-28,1.584893192461114e-06,,0.0015082557907080316
50.90687537193298,Wi-Fi 2.4 GHz,"PAQUET,374,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,0.0015082557907080316
51.98811936378479,Wi-Fi 2.4 GHz,"PAQUET,375,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-30,1e-06,,0.0015082557907080316
53.14843511581421,Wi-Fi 2.4 GHz,"PAQUET,376,TAILLE,22,Welcome to new project",-30,1e-06,,0.0015082557907080316
54.2146213054657,Wi-Fi 2.4 GHz,"PAQUET,377,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-31,7.943282347242822e-07,,0.0015082557907080316
55.274083852767944,Wi-Fi 2.4 GHz,"PAQUET,378,TAILLE,22,Welcome to new project",-30,1e-06,,0.0015082557907080316
56.33129072189331,Wi-Fi 2.4 GHz,"PAQUET,379,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,0.0015082557907080316
57.471678495407104,Wi-Fi 2.4 GHz,"PAQUET,380,TAILLE,22,Welcome to new project",-30,1e-06,,0.0015082557907080316
58.535486936569214,Wi-Fi 2.4 GHz,"PAQUET,381,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-30,1e-06,,0.0015082557907080316
59.63053584098816,Wi-Fi 2.4 GHz,"PAQUET,382,TAILLE,22,Welcome to new project",-31,7.943282347242822e-07,,0.0015082557907080316
60.694628953933716,Wi-Fi 2.4 GHz,"PAQUET,383,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-28,1.584893192461114e-06,,0.0015082557907080316
61.74637532234192,Wi-Fi 2.4 GHz,"PAQUET,384,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,0.0015082557907080316
62.79837417602539,Wi-Fi 2.4 GHz,"PAQUET,385,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,0.0015082557907080316
63.85816144943237,Wi-Fi 2.4 GHz,"PAQUET,386,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,0.0015082557907080316
64.97140264511108,Wi-Fi 2.4 GHz,"PAQUET,387,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-31,7.943282347242822e-07,,0.0015082557907080316
