temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
0.0009465217590332031,1,"PAQUET,759,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
0.6612143516540527,2,"PAQUET,760,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
1.63334059715271,3,"PAQUET,761,TAILLE,1,A",-25,3.162277660168379e-06,0.0001455258742450591
2.266573667526245,4,"PAQUET,762,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
2.8639538288116455,5,"PAQUET,763,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
3.429133415222168,6,"PAQUET,764,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
4.030894756317139,7,"PAQUET,765,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
4.653112888336182,8,"PAQUET,766,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
5.193017244338989,9,"PAQUET,767,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
5.7584216594696045,10,"PAQUET,768,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
6.342895030975342,11,"PAQUET,769,TAILLE,1,A",-28,1.584893192461114e-06,0.0001455258742450591
6.934788465499878,12,"PAQUET,770,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
7.532847166061401,13,"PAQUET,771,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
8.108229875564575,14,"PAQUET,772,TAILLE,1,A",-30,1e-06,0.0001455258742450591
8.69450330734253,15,"PAQUET,773,TAILLE,1,A",-28,1.584893192461114e-06,0.0001455258742450591
9.217171669006348,16,"PAQUET,774,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
9.752074480056763,17,"PAQUET,775,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
10.298370838165283,18,"PAQUET,776,TAILLE,1,A",-30,1e-06,0.0001455258742450591
10.86023759841919,19,"PAQUET,777,TAILLE,1,A",-30,1e-06,0.0001455258742450591
11.40061354637146,20,"PAQUET,778,TAILLE,1,A",-28,1.584893192461114e-06,0.0001455258742450591
11.942397356033325,21,"PAQUET,779,TAILLE,1,A",-28,1.584893192461114e-06,0.0001455258742450591
12.49771785736084,22,"PAQUET,780,TAILLE,1,A",-25,3.162277660168379e-06,0.0001455258742450591
13.067352056503296,23,"PAQUET,781,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
13.637372970581055,24,"PAQUET,782,TAILLE,1,A",-25,3.162277660168379e-06,0.0001455258742450591
14.219912052154541,25,"PAQUET,783,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
14.808376789093018,26,"PAQUET,784,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
15.382848739624023,27,"PAQUET,785,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
15.974554061889648,28,"PAQUET,786,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
16.579686403274536,29,"PAQUET,787,TAILLE,1,A",-25,3.162277660168379e-06,0.0001455258742450591
17.166503190994263,30,"PAQUET,788,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
17.772159576416016,31,"PAQUET,789,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
18.37452793121338,32,"PAQUET,790,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
18.971812963485718,33,"PAQUET,791,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
19.57144522666931,34,"PAQUET,792,TAILLE,1,A",-25,3.162277660168379e-06,0.0001455258742450591
20.193181037902832,35,"PAQUET,793,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
20.80975604057312,36,"PAQUET,794,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
21.361452102661133,37,"PAQUET,795,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
21.991991758346558,38,"PAQUET,796,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
22.528451681137085,39,"PAQUET,797,TAILLE,1,A",-25,3.162277660168379e-06,0.0001455258742450591
23.05751609802246,40,"PAQUET,798,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
23.596786975860596,41,"PAQUET,799,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
24.135987281799316,42,"PAQUET,800,TAILLE,1,A",-28,1.584893192461114e-06,0.0001455258742450591
24.693487882614136,43,"PAQUET,801,TAILLE,1,A",-28,1.584893192461114e-06,0.0001455258742450591
25.2481210231781,44,"PAQUET,802,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
25.815718173980713,45,"PAQUET,803,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
26.371045112609863,46,"PAQUET,804,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
26.925174236297607,47,"PAQUET,805,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
27.48205327987671,48,"PAQUET,806,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
28.039557933807373,49,"PAQUET,807,TAILLE,1,A",-29,1.2589254117941661e-06,0.0001455258742450591
28.60477900505066,50,"PAQUET,808,TAILLE,1,A",-28,1.584893192461114e-06,0.0001455258742450591
29.178871631622314,51,"PAQUET,809,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
29.75216770172119,52,"PAQUET,810,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
30.321847438812256,53,"PAQUET,811,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
30.895853281021118,54,"PAQUET,812,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
31.471744775772095,55,"PAQUET,813,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
32.05618953704834,56,"PAQUET,814,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
32.632232904434204,57,"PAQUET,815,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
33.203184366226196,58,"PAQUET,816,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
33.77153491973877,59,"PAQUET,817,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
34.360836029052734,60,"PAQUET,818,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
34.95511984825134,61,"PAQUET,819,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
35.54800271987915,62,"PAQUET,820,TAILLE,1,A",-24,3.981071705534969e-06,0.0001455258742450591
36.16663908958435,63,"PAQUET,821,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
36.82019066810608,64,"PAQUET,822,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
37.45350742340088,65,"PAQUET,823,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
38.099292278289795,66,"PAQUET,824,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
38.76247978210449,67,"PAQUET,825,TAILLE,1,A",-28,1.584893192461114e-06,0.0001455258742450591
39.41460156440735,68,"PAQUET,826,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
40.0646276473999,69,"PAQUET,827,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
40.72569251060486,70,"PAQUET,828,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
41.368940353393555,71,"PAQUET,829,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
41.95284581184387,72,"PAQUET,830,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
42.527647495269775,73,"PAQUET,831,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
43.11378765106201,74,"PAQUET,832,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
43.69821906089783,75,"PAQUET,833,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
44.2804434299469,76,"PAQUET,834,TAILLE,1,A",-26,2.5118864315095823e-06,0.0001455258742450591
44.85733485221863,77,"PAQUET,835,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
45.4354932308197,78,"PAQUET,836,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
46.01735997200012,79,"PAQUET,837,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
46.59385848045349,80,"PAQUET,838,TAILLE,1,A",-25,3.162277660168379e-06,0.0001455258742450591
47.178340911865234,81,"PAQUET,839,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
47.76453137397766,82,"PAQUET,840,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
48.36400628089905,83,"PAQUET,841,TAILLE,1,A",-30,1e-06,0.0001455258742450591
48.96247124671936,84,"PAQUET,842,TAILLE,1,A",-27,1.9952623149688787e-06,0.0001455258742450591
49.56729054450989,85,"PAQUET,843,TAILLE,1,A",-25,3.162277660168379e-06,0.0001455258742450591
