numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_brut_dbm;rssi_calibre_dbm;offset_db;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
101;1784645837.649244070;14.942652;79:77:6a:2e:8d:1c;33;0x00;-56;-56.00;0.00;39;344.000;1784645837.649588108;54.064;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
102;1784645837.853179932;15.146588;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645837.853523970;203.936;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
103;1784645837.887814045;15.181222;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;39;344.000;1784645837.888158083;34.634;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
104;1784645838.194561958;15.487970;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;37;344.000;1784645838.194905996;306.748;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
105;1784645838.225724936;15.519133;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;38;344.000;1784645838.226068974;31.163;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
106;1784645838.260055065;15.553463;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;39;344.000;1784645838.260399103;34.330;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
107;1784645838.406784058;15.700192;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;38;344.000;1784645838.407128096;146.729;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
108;1784645838.415859938;15.709268;79:77:6a:2e:8d:1c;33;0x00;-59;-59.00;0.00;39;344.000;1784645838.416203976;9.076;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
109;1784645838.710480928;16.003889;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;37;344.000;1784645838.710824966;294.621;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
110;1784645838.720585108;16.013993;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;38;344.000;1784645838.720929146;10.104;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
111;1784645838.722213984;16.015622;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;39;344.000;1784645838.722558022;1.629;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
112;1784645839.002453089;16.295861;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;38;344.000;1784645839.002797127;280.239;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
113;1784645839.029553890;16.322962;79:77:6a:2e:8d:1c;33;0x00;-56;-56.00;0.00;39;344.000;1784645839.029897928;27.101;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
114;1784645839.289912939;16.583321;79:77:6a:2e:8d:1c;33;0x00;-59;-59.00;0.00;39;344.000;1784645839.290256977;260.359;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
115;1784645839.583219051;16.876627;79:77:6a:2e:8d:1c;33;0x00;-57;-57.00;0.00;38;344.000;1784645839.583563089;293.306;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
116;1784645839.592508078;16.885916;79:77:6a:2e:8d:1c;33;0x00;-59;-59.00;0.00;39;344.000;1784645839.592852116;9.289;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
117;1784645839.860970974;17.154379;79:77:6a:2e:8d:1c;33;0x00;-59;-59.00;0.00;39;344.000;1784645839.861315012;268.463;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
118;1784645840.157130957;17.450539;79:77:6a:2e:8d:1c;33;0x00;-57;-57.00;0.00;38;344.000;1784645840.157474995;296.160;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
119;1784645840.186472893;17.479881;79:77:6a:2e:8d:1c;33;0x00;-59;-59.00;0.00;39;344.000;1784645840.186816931;29.342;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
120;1784645840.407444000;17.700852;79:77:6a:2e:8d:1c;33;0x00;-57;-57.00;0.00;38;344.000;1784645840.407788038;220.971;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
121;1784645840.409065008;17.702473;79:77:6a:2e:8d:1c;33;0x00;-59;-59.00;0.00;39;344.000;1784645840.409409046;1.621;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
122;1784645841.018276930;18.311685;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;39;344.000;1784645841.018620968;609.212;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
123;1784645841.307667017;18.601075;79:77:6a:2e:8d:1c;33;0x00;-63;-63.00;0.00;38;344.000;1784645841.308011055;289.390;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
124;1784645841.342492104;18.635900;79:77:6a:2e:8d:1c;33;0x00;-56;-56.00;0.00;39;344.000;1784645841.342836142;34.825;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
125;1784645841.557236910;18.850645;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645841.557580948;214.745;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
126;1784645841.597352982;18.890761;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;39;344.000;1784645841.597697020;40.116;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
127;1784645841.858011961;19.151420;79:77:6a:2e:8d:1c;33;0x00;-59;-59.00;0.00;39;344.000;1784645841.858355999;260.659;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
128;1784645842.149871111;19.443279;79:77:6a:2e:8d:1c;33;0x00;-61;-61.00;0.00;37;344.000;1784645842.150215149;291.859;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
129;1784645842.188488007;19.481896;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;38;344.000;1784645842.188832045;38.617;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
130;1784645842.226836920;19.520245;79:77:6a:2e:8d:1c;33;0x00;-61;-61.00;0.00;39;344.000;1784645842.227180958;38.349;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
131;1784645842.687828064;19.981236;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;37;344.000;1784645842.688172102;460.991;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
132;1784645842.689616919;19.983025;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;38;344.000;1784645842.689960957;1.789;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
133;1784645842.713450909;20.006859;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;39;344.000;1784645842.713794947;23.834;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
134;1784645843.013271093;20.306679;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;39;344.000;1784645843.013615131;299.820;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
135;1784645843.343338966;20.636747;79:77:6a:2e:8d:1c;33;0x00;-70;-70.00;0.00;38;344.000;1784645843.343683004;330.068;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
136;1784645843.372169018;20.665577;79:77:6a:2e:8d:1c;33;0x00;-72;-72.00;0.00;39;344.000;1784645843.372513056;28.830;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
137;1784645843.575352907;20.868761;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;39;344.000;1784645843.575696945;203.184;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
138;1784645843.855508089;21.148916;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;37;344.000;1784645843.855852127;280.155;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
139;1784645843.880182028;21.173590;79:77:6a:2e:8d:1c;33;0x00;-65;-65.00;0.00;38;344.000;1784645843.880526066;24.674;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
140;1784645844.168988943;21.462397;79:77:6a:2e:8d:1c;33;0x00;-74;-74.00;0.00;39;344.000;1784645844.169332981;288.807;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
141;1784645844.472805977;21.766214;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645844.473150015;303.817;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
142;1784645844.734900951;22.028309;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;38;344.000;1784645844.735244989;262.095;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
143;1784645844.768731117;22.062139;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645844.769075155;33.830;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
144;1784645844.996644020;22.290052;79:77:6a:2e:8d:1c;33;0x00;-63;-63.00;0.00;38;344.000;1784645844.996988058;227.913;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
145;1784645845.031332016;22.324740;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645845.031676054;34.688;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
146;1784645845.356368065;22.649776;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;38;344.000;1784645845.356712103;325.036;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
147;1784645845.389719963;22.683128;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;39;344.000;1784645845.390064001;33.352;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
148;1784645845.616610050;22.910018;79:77:6a:2e:8d:1c;33;0x00;-61;-61.00;0.00;38;344.000;1784645845.616954088;226.890;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
149;1784645845.647486925;22.940895;79:77:6a:2e:8d:1c;33;0x00;-70;-70.00;0.00;39;344.000;1784645845.647830963;30.877;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
150;1784645845.834755898;23.128164;79:76:6a:2e:8d:1c;33;0x00;-72;-72.00;0.00;38;344.000;1784645845.835099936;187.269;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
151;1784645845.874218941;23.167627;79:77:6a:2e:8d:1c;33;0x00;-72;-72.00;0.00;39;344.000;1784645845.874562979;39.463;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
152;1784645846.161206961;23.454615;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;37;344.000;1784645846.161550999;286.988;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
153;1784645846.190428972;23.483837;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;38;344.000;1784645846.190773010;29.222;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
154;1784645846.234865904;23.528274;79:77:6a:2e:8d:1c;33;0x00;-72;-72.00;0.00;39;344.000;1784645846.235209942;44.437;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
155;1784645846.714823008;24.008231;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;38;344.000;1784645846.715167046;479.957;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
156;1784645846.715847015;24.009255;79:77:6a:2e:8d:1c;33;0x00;-65;-65.00;0.00;39;344.000;1784645846.716191053;1.024;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
157;1784645846.994705915;24.288114;79:77:6a:2e:8d:1c;33;0x00;-57;-57.00;0.00;38;344.000;1784645846.995049953;278.859;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
158;1784645847.303575039;24.596983;79:77:6a:2e:8d:1c;33;0x00;-57;-57.00;0.00;37;344.000;1784645847.303919077;308.869;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
159;1784645847.352560997;24.645969;79:77:6a:2e:8d:1c;33;0x00;-55;-55.00;0.00;38;344.000;1784645847.352905035;48.986;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
160;1784645847.385580063;24.678988;79:77:6a:2e:8d:1c;33;0x00;-58;-58.00;0.00;39;344.000;1784645847.385924101;33.019;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
161;1784645847.597101927;24.890510;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;39;344.000;1784645847.597445965;211.522;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
162;1784645847.851212025;25.144620;79:77:6a:2e:8d:1c;33;0x00;-57;-57.00;0.00;39;344.000;1784645847.851556063;254.110;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
163;1784645848.140114069;25.433522;79:77:6a:2e:8d:1c;33;0x00;-56;-56.00;0.00;38;344.000;1784645848.140458107;288.902;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
164;1784645848.167994976;25.461403;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;39;344.000;1784645848.168339014;27.881;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
165;1784645848.436849117;25.730257;79:77:6a:2e:8d:1c;33;0x00;-60;-60.00;0.00;37;344.000;1784645848.437193155;268.854;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
166;1784645848.471306086;25.764714;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645848.471650124;34.457;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
167;1784645848.510626078;25.804034;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645848.510970116;39.320;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
168;1784645848.711086035;26.004494;79:77:6a:2e:8d:1c;33;0x00;-72;-72.00;0.00;39;344.000;1784645848.711430073;200.460;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
169;1784645849.012017012;26.305425;79:77:6a:2e:8d:1c;33;0x00;-74;-74.00;0.00;39;344.000;1784645849.012361050;300.931;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
170;1784645849.590440989;26.883849;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645849.590785027;578.424;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
171;1784645849.852039099;27.145447;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645849.852383137;261.598;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
172;1784645850.202699900;27.496108;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645850.203043938;350.661;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
173;1784645850.422952890;27.716361;79:77:6a:2e:8d:1c;33;0x00;-63;-63.00;0.00;37;344.000;1784645850.423296928;220.253;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
174;1784645850.454161882;27.747570;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645850.454505920;31.209;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
175;1784645850.481498957;27.774907;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645850.481842995;27.337;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
176;1784645850.727144003;28.020552;79:77:6a:2e:8d:1c;33;0x00;-63;-63.00;0.00;37;344.000;1784645850.727488041;245.645;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
177;1784645850.750591040;28.043999;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645850.750935078;23.447;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
178;1784645850.774719954;28.068128;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645850.775063992;24.129;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
179;1784645850.989280939;28.282689;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645850.989624977;214.561;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
180;1784645851.258166075;28.551574;79:77:6a:2e:8d:1c;33;0x00;-63;-63.00;0.00;37;344.000;1784645851.258510113;268.885;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
181;1784645851.282514095;28.575922;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645851.282858133;24.348;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
182;1784645851.304946899;28.598355;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645851.305290937;22.433;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
183;1784645851.567594051;28.861002;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645851.567938089;262.647;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
184;1784645851.849423885;29.142832;79:77:6a:2e:8d:1c;33;0x00;-63;-63.00;0.00;37;344.000;1784645851.849767923;281.830;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
185;1784645851.888672113;29.182080;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645851.889016151;39.248;;4c000215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
186;1784645851.918169022;29.211577;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645851.918513060;29.497;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
187;1784645852.193202019;29.486610;79:77:6a:2e:8d:1c;33;0x00;-63;-63.00;0.00;37;344.000;1784645852.193546057;275.033;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
188;1784645852.226064920;29.519473;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645852.226408958;32.863;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
189;1784645852.248770952;29.542179;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645852.249114990;22.706;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
190;1784645852.454916000;29.748324;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645852.455260038;206.145;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
191;1784645852.483264923;29.776673;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645852.483608961;28.349;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
192;1784645852.702101946;29.995510;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645852.702445984;218.837;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
193;1784645852.703901052;29.997309;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645852.704245090;1.799;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
194;1784645853.001029015;30.294437;79:77:6a:2e:8d:1c;33;0x00;-61;-61.00;0.00;37;344.000;1784645853.001373053;297.128;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
195;1784645853.024332047;30.317740;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645853.024676085;23.303;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
196;1784645853.068103075;30.361511;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645853.068447113;43.771;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
197;1784645853.297713995;30.591122;79:77:6a:2e:8d:1c;33;0x00;-62;-62.00;0.00;38;344.000;1784645853.298058033;229.611;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
198;1784645853.299449921;30.592858;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645853.299793959;1.736;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
199;1784645853.584362984;30.877771;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;37;344.000;1784645853.584707022;284.913;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
200;1784645853.618854046;30.912262;79:77:6a:2e:8d:1c;33;0x00;-63;-63.00;0.00;38;344.000;1784645853.619198084;34.491;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
201;1784645853.650099993;30.943508;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645853.650444031;31.246;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
