timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-22T23:26:03.467706;Appareil_001;INITIAL;ORANGE;RSSI;-62.0;dBm
2026-07-22T23:26:05.490281;Appareil_001;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-22T23:26:05.994696;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-22T23:26:12.570335;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:26:12.572509;Appareil_001;VERT;ORANGE;RSSI;-63.0;dBm
2026-07-22T23:26:13.989113;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:26:14.292366;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-22T23:26:14.600802;Appareil_001;ORANGE;VERT;RSSI;-84.0;dBm
2026-07-22T23:26:14.804248;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-22T23:26:15.109643;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-22T23:26:16.234002;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-22T23:26:16.337227;Appareil_001;ORANGE;VERT;RSSI;-80.0;dBm
2026-07-22T23:26:16.642245;Appareil_001;VERT;ORANGE;RSSI;-63.0;dBm
2026-07-22T23:26:17.968090;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-22T23:26:18.271918;Appareil_001;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-22T23:26:24.036335;Appareil_001;ORANGE;VERT;RSSI;-84.0;dBm
2026-07-22T23:26:30.589984;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-22T23:26:30.594789;Appareil_001;ORANGE;VERT;RSSI;-84.0;dBm
2026-07-22T23:26:30.798601;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-22T23:26:30.902017;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-22T23:26:31.105980;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-22T23:26:31.209644;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:26:31.717609;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-22T23:26:33.847986;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-22T23:26:33.951603;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-22T23:26:34.667694;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-22T23:26:34.670981;Appareil_001;ROUGE;ORANGE;RSSI;-58.0;dBm
2026-07-22T23:26:58.052335;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-22T23:26:58.257804;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-22T23:27:02.647416;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-22T23:27:02.853244;Appareil_001;VERT;ORANGE;RSSI;-63.0;dBm
