index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755563.374526;1784755563.374526;0.0;;1;38;ADV_IND;36;-62.0;368.0;2.321923027687115e-13;0.0002321923027687115;2.321923027687115e-13;0.0002321923027687115
2;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755563.411197;1784755563.411197;0.0;36.67092323303223;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;3.056179559595664e-13;0.0003056179559595664
3;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755563.66626;1784755563.66626;0.0;255.06305694580078;1;38;ADV_IND;36;-62.0;368.0;2.321923027687115e-13;0.0002321923027687115;5.378102587282779e-13;0.000537810258728278
4;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755563.692864;1784755563.692864;0.0;26.60393714904785;1;39;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;6.302476794078305e-13;0.0006302476794078306
5;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755563.996961;1784755563.996961;0.0;304.09717559814453;1;38;ADV_IND;36;-62.0;368.0;2.321923027687115e-13;0.0002321923027687115;8.62439982176542e-13;0.000862439982176542
6;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755564.028224;1784755564.028224;0.0;31.262874603271484;1;39;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;9.548774028560947e-13;0.0009548774028560946
7;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755564.218166;1784755564.218166;0.0;189.9421215057373;1;37;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;1.1013808416197815e-12;0.0011013808416197816
8;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755564.249483;1784755564.249483;0.0;31.31699562072754;1;38;ADV_IND;36;-62.0;368.0;2.321923027687115e-13;0.0002321923027687115;1.3335731443884929e-12;0.001333573144388493
9;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755564.271061;1784755564.271061;0.0;21.577835083007812;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;1.4069987975793477e-12;0.0014069987975793476
10;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;45:15:84:e0:59:c0;1784755565.166877;1784755565.166877;0.0;895.8160877227783;1;37;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;1.5535022363430345e-12;0.0015535022363430346
