parametre;valeur
debut;2026-08-25T17:19:28.909795
motif_arret;condition d'arrêt atteinte
nombre_mesures;2108
energie_totale_j;4.146690897562674e-06
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
