index;uuid;major;minor;address;start_epoch;end_epoch;duration_ms;interval_ms;packet_count;channels;rssi_mean;tx_power
93;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657994.930061;1784657994.930061;0.0;248.70920181274414;1;37;-53.0;-56
94;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657994.968012;1784657994.968012;0.0;37.950992584228516;1;38;-54.0;-56
95;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657995.006863;1784657995.006863;0.0;38.851022720336914;1;39;-60.0;-56
96;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657995.042468;1784657995.042468;0.0;250.56195259094238;1;37;-53.0;-59
97;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657995.071442;1784657995.071442;0.0;28.973817825317383;1;38;-54.0;-59
98;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657995.111436;1784657995.111436;0.0;39.994001388549805;1;39;-60.0;-59
99;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657995.339241;1784657995.339241;0.0;332.3779106140137;1;37;-53.0;-56
100;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657995.368467;1784657995.370532;2.064943313598633;29.226064682006836;2;38,39;-57.0;-56
101;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657995.384594;1784657995.386639;2.045154571533203;273.15807342529297;2;38,39;-57.0;-59
102;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657995.616336;1784657995.616336;0.0;247.86901473999023;1;38;-54.0;-56
103;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657995.645603;1784657995.645603;0.0;29.266834259033203;1;39;-60.0;-56
104;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657995.703689;1784657995.703689;0.0;319.0951347351074;1;38;-55.0;-59
105;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657995.735289;1784657995.735289;0.0;31.599998474121094;1;39;-60.0;-59
106;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657995.892915;1784657995.895024;2.109050750732422;247.31206893920898;2;37,38;-53.5;-56
107;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657995.927927;1784657995.927927;0.0;35.012006759643555;1;39;-60.0;-56
108;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657996.046721;1784657996.046721;0.0;311.431884765625;1;39;-60.0;-59
109;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657996.127934;1784657996.14784;19.906044006347656;200.00696182250977;2;37,38;-53.5;-56
110;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657996.176703;1784657996.176703;0.0;48.76899719238281;1;39;-60.0;-56
111;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657996.237227;1784657996.237227;0.0;190.5059814453125;1;39;-60.0;-59
112;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657996.338925;1784657996.340843;1.9180774688720703;162.22190856933594;2;37,38;-53.5;-56
113;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657996.378615;1784657996.378615;0.0;39.69001770019531;1;39;-60.0;-56
114;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657996.443338;1784657996.443338;0.0;206.11095428466797;1;38;-54.0;-59
115;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657996.471948;1784657996.471948;0.0;28.6099910736084;1;39;-60.0;-59
116;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657996.693844;1784657996.71198;18.136024475097656;315.2291774749756;2;38,39;-57.0;-56
117;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657996.754366;1784657996.757879;3.5130977630615234;282.41801261901855;2;38,39;-57.0;-59
118;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657996.920858;1784657996.92277;1.9121170043945312;227.01382637023926;2;38,39;-57.0;-56
119;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657997.01198;1784657997.01198;0.0;257.6141357421875;1;38;-54.0;-59
120;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657997.035667;1784657997.035667;0.0;23.686885833740234;1;39;-60.0;-59
121;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657997.214981;1784657997.217478;2.496957778930664;294.12317276000977;2;38,39;-57.0;-56
122;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657997.304922;1784657997.313527;8.605003356933594;269.2551612854004;2;38,39;-57.0;-59
123;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657997.494697;1784657997.494697;0.0;279.71601486206055;1;39;-60.0;-56
124;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657997.592272;1784657997.594158;1.8858909606933594;287.3499393463135;2;38,39;-57.0;-59
125;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657997.789484;1784657997.789484;0.0;294.7869300842285;1;38;-54.0;-56
126;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657997.817893;1784657997.817893;0.0;28.40900421142578;1;39;-60.0;-56
127;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657998.061559;1784657998.065191;3.632068634033203;243.6659336090088;3;37,38,39;-55.666666666666664;-56
128;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657998.195619;1784657998.195619;0.0;603.3470630645752;1;39;-60.0;-59
129;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657998.351255;1784657998.351255;0.0;289.69597816467285;1;37;-53.0;-56
130;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657998.384824;1784657998.384824;0.0;33.5690975189209;1;38;-54.0;-56
131;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657998.407781;1784657998.407781;0.0;22.95684814453125;1;39;-60.0;-56
132;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657998.560275;1784657998.560275;0.0;364.6559715270996;1;38;-54.0;-59
133;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657998.59343;1784657998.59343;0.0;33.154964447021484;1;39;-60.0;-59
134;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657998.717484;1784657998.717484;0.0;309.70311164855957;1;38;-54.0;-56
135;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657998.745993;1784657998.745993;0.0;28.508901596069336;1;39;-60.0;-56
136;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657998.793389;1784657998.804401;11.011838912963867;199.95903968811035;2;38,39;-57.0;-59
137;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657998.918915;1784657998.933518;14.602899551391602;172.92213439941406;2;38,39;-57.0;-56
138;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657999.017293;1784657999.029916;12.623071670532227;223.90389442443848;2;38,39;-57.0;-59
139;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657999.213097;1784657999.213097;0.0;294.18206214904785;1;38;-54.0;-56
140;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657999.240944;1784657999.240944;0.0;27.846813201904297;1;39;-60.0;-56
141;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657999.507771;1784657999.507771;0.0;266.8271064758301;1;38;-54.0;-56
142;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657999.535427;1784657999.535427;0.0;27.656078338623047;1;39;-60.0;-56
143;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657999.63564;1784657999.63564;0.0;618.3469295501709;1;39;-60.0;-59
144;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784657999.788916;1784657999.808122;19.205808639526367;253.48901748657227;2;38,39;-57.0;-56
145;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784658000.007362;1784658000.007362;0.0;371.7219829559326;1;38;-54.0;-59
146;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784658000.031203;1784658000.031203;0.0;23.841142654418945;1;39;-60.0;-59
147;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784658000.132846;1784658000.132846;0.0;343.9300060272217;1;38;-53.0;-56
148;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784658000.177105;1784658000.177105;0.0;44.258832931518555;1;39;-60.0;-56
149;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784658000.2756;1784658000.278803;3.203153610229492;244.39692497253418;2;37,38;-53.5;-59
150;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784658000.308062;1784658000.308062;0.0;32.462120056152344;1;39;-60.0;-59
151;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784658000.373574;1784658000.393482;19.90795135498047;196.46906852722168;2;38,39;-57.0;-56
152;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784658000.481645;1784658000.481645;0.0;173.5830307006836;1;37;-53.0;-59
153;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784658000.504142;1784658000.504142;0.0;22.496938705444336;1;38;-54.0;-59
154;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784658000.532351;1784658000.532351;0.0;28.20897102355957;1;39;-60.0;-59
155;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784658000.64743;1784658000.64743;0.0;273.85592460632324;1;39;-60.0;-56
156;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784658000.800425;1784658000.830889;30.46393394470215;268.07403564453125;3;37,38,39;-55.666666666666664;-59
157;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;6b:9c:91:31:d6:e6;1784658001.025017;1784658001.025017;0.0;377.58708000183105;1;38;-54.0;-56
