timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-23T00:17:41.451676;Appareil_001;INITIAL;ORANGE;RSSI;-70.0;dBm
2026-07-23T00:17:41.457552;Appareil_002;INITIAL;ORANGE;RSSI;-63.0;dBm
2026-07-23T00:17:42.646472;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:17:42.786222;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:42.898794;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:43.004055;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:43.013835;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:17:43.019728;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:43.125550;Appareil_003;INITIAL;VERT;RSSI;-72.0;dBm
2026-07-23T00:17:43.445541;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:43.452227;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:43.884768;Appareil_002;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:43.891022;Appareil_002;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:44.000476;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:44.005877;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:44.437365;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:44.543563;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:44.980415;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:44.987794;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:46.338287;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:46.344406;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:48.510260;Appareil_002;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:48.516824;Appareil_002;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:50.246125;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:50.461971;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:51.051392;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:17:51.061116;Appareil_001;VERT;ORANGE;RSSI;-58.0;dBm
2026-07-23T00:17:52.052176;Appareil_002;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:17:52.168232;Appareil_002;VERT;ORANGE;RSSI;-58.0;dBm
