parametre;valeur
debut;2026-08-25T15:13:53.562570
motif_arret;condition d'arrêt atteinte
nombre_mesures;1403
energie_totale_j;9.417091607148287e-06
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
