parametre;valeur
debut;2026-08-25T16:11:35.159846
motif_arret;condition d'arrêt atteinte
nombre_mesures;802
energie_totale_j;2.0236565766378127e-08
simulation_activee;True
mcp3208_active;False
ble_actif;False
wifi_actif;False
lora_simulation_active;False
lora_reel_actif;False
