index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732700.176227;1784732700.176227;0.0;;1;38;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;1.3694886667040295e-13;0.00013694886667040294
2;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732700.212803;1784732700.212803;0.0;36.5757942199707;1;39;ADV_IND;33;-68.0;344.0;5.452032582066221e-14;5.452032582066221e-05;1.9146919249106517e-13;0.00019146919249106515
3;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:7b:6b:c7:fc;1784732700.453385;1784732700.453385;0.0;240.58222770690918;1;38;ADV_IND;33;-63.0;344.0;1.7240840836778137e-13;0.00017240840836778138;3.638776008588465e-13;0.00036387760085884654
4;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732700.474849;1784732700.474849;0.0;21.463871002197266;1;39;ADV_IND;33;-68.0;344.0;5.452032582066221e-14;5.452032582066221e-05;4.1839792667950873e-13;0.0004183979266795087
5;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732701.044192;1784732701.044192;0.0;569.343090057373;1;38;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;5.553467933499117e-13;0.0005553467933499117
6;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732701.077159;1784732701.077159;0.0;32.96685218811035;1;39;ADV_IND;33;-68.0;344.0;5.452032582066221e-14;5.452032582066221e-05;6.098671191705739e-13;0.000609867119170574
7;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732701.604323;1784732701.604323;0.0;527.1639823913574;1;38;ADV_IND;33;-63.0;344.0;1.7240840836778137e-13;0.00017240840836778138;7.822755275383553e-13;0.0007822755275383553
8;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732701.63552;1784732701.63552;0.0;31.197071075439453;1;39;ADV_IND;33;-70.0;344.0;3.4400000000000004e-14;3.44e-05;8.166755275383553e-13;0.0008166755275383553
9;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732701.916123;1784732701.916123;0.0;280.60293197631836;1;39;ADV_IND;33;-67.0;344.0;6.863702363492957e-14;6.863702363492957e-05;8.853125511732849e-13;0.0008853125511732848
10;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;6b:20:4b:6b:c7:fc;1784732702.453261;1784732702.453261;0.0;537.1379852294922;1;38;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;1.0222614178436879e-12;0.0010222614178436878
