temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
144.7722146511078,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
145.84098601341248,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
146.8989441394806,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
147.95765852928162,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
149.0164074897766,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
150.10829544067383,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
151.16595649719238,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
152.2336461544037,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
153.30327939987183,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
154.39502239227295,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-79,1.2589254117941662e-11,,1.1328275042330247e-06
155.50599074363708,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
156.5937488079071,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
157.67510342597961,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
158.75393152236938,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
159.834397315979,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
160.9297070503235,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
162.0130693912506,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
163.09158420562744,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
164.16889095306396,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
165.2175281047821,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
166.26212191581726,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
167.31748247146606,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
168.38343358039856,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
169.44795513153076,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
170.5090401172638,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
171.57059693336487,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-70,1e-10,,1.1328275042330247e-06
172.63501024246216,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
173.72926354408264,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
174.7952582836151,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
175.86265301704407,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
176.9282364845276,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
177.9953465461731,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
179.07125663757324,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
180.15052914619446,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
181.301451921463,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
182.3721466064453,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
183.45222640037537,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
