index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5e:d8:ca:3b:3a:19;1784732291.908231;1784732291.908231;0.0;;1;38;ADV_IND;33;-71.0;344.0;2.7324891274515306e-14;2.7324891274515306e-05;2.7324891274515306e-14;2.7324891274515306e-05
2;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5e:d8:ca:3b:3a:19;1784732291.950164;1784732291.950164;0.0;41.93305969238281;1;39;ADV_IND;33;-70.0;344.0;3.4400000000000004e-14;3.44e-05;6.172489127451531e-14;6.172489127451531e-05
3;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;7b:c6:e5:78:47:72;1784732292.05742;1784732292.05742;0.0;;1;38;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;3.68e-14;3.68e-05
4;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;7b:c6:e5:78:47:72;1784732292.09911;1784732292.09911;0.0;41.68987274169922;1;39;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;7.36e-14;7.36e-05
5;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5e:d8:ca:3b:3a:19;1784732292.194245;1784732292.194245;0.0;244.0810203552246;1;38;ADV_IND;33;-70.0;344.0;3.4400000000000004e-14;3.44e-05;9.612489127451532e-14;9.612489127451532e-05
6;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;54:92:b0:fa:ca:a5;1784732293.025727;1784732293.025727;0.0;831.48193359375;1;39;ADV_IND;33;-70.0;344.0;3.4400000000000004e-14;3.44e-05;1.3052489127451533e-13;0.00013052489127451534
7;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5e:d8:ca:3b:3a:19;1784732293.326708;1784732293.326708;0.0;300.9810447692871;1;39;ADV_IND;33;-70.0;344.0;3.4400000000000004e-14;3.44e-05;1.6492489127451534e-13;0.00016492489127451534
8;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;54:92:b0:fa:ca:a5;1784732293.884899;1784732293.884899;0.0;558.1908226013184;1;39;ADV_IND;33;-71.0;344.0;2.7324891274515306e-14;2.7324891274515306e-05;1.9224978254903065e-13;0.00019224978254903064
9;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;7b:c6:e5:78:47:72;1784732294.125015;1784732294.125015;0.0;2025.9051322937012;1;37;ADV_IND;36;-75.0;368.0;1.1637181789419636e-14;1.1637181789419635e-05;8.523718178941963e-14;8.523718178941963e-05
10;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;54:92:b0:fa:ca:a5;1784732296.153066;1784732296.153066;0.0;2268.167018890381;1;39;ADV_IND;33;-71.0;344.0;2.7324891274515306e-14;2.7324891274515306e-05;2.1957467382354595e-13;0.00021957467382354595
