parametre;valeur
debut;2026-08-25T16:13:04.557378
motif_arret;arrêt manuel
nombre_mesures;196
energie_totale_j;4.418387150821775e-12
simulation_activee;False
mcp3208_active;False
ble_actif;True
wifi_actif;False
lora_simulation_active;False
lora_reel_actif;False
