index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;51:bb:cd:b7:29:0a;1784731295.405111;1784731295.405111;0.0;;1;38;ADV_IND;36;-69.0;368.0;4.6328455154025316e-14;4.632845515402532e-05;4.6328455154025316e-14;4.632845515402532e-05
2;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;51:bb:cd:b7:29:0a;1784731295.442461;1784731295.442461;0.0;37.34993934631348;1;39;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;8.312845515402531e-14;8.31284551540253e-05
3;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;60:86:db:60:b7:6c;1784731295.920839;1784731295.920839;0.0;;1;39;ADV_IND;33;-70.0;344.0;3.4400000000000004e-14;3.44e-05;3.4400000000000004e-14;3.44e-05
4;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;51:bb:cd:b7:29:0a;1784731295.980493;1784731295.980493;0.0;538.032054901123;1;37;ADV_IND;36;-69.0;368.0;4.6328455154025316e-14;4.632845515402532e-05;1.294569103080506e-13;0.0001294569103080506
5;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;60:86:db:60:b7:6c;1784731296.184704;1784731296.184704;0.0;263.86499404907227;1;37;ADV_IND;33;-69.0;344.0;4.3307034165719315e-14;4.3307034165719316e-05;7.770703416571933e-14;7.770703416571932e-05
6;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;60:86:db:60:b7:6c;1784731297.041544;1784731297.041544;0.0;856.8398952484131;1;37;ADV_IND;33;-69.0;344.0;4.3307034165719315e-14;4.3307034165719316e-05;1.2101406833143864e-13;0.00012101406833143864
7;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;60:86:db:60:b7:6c;1784731297.312694;1784731297.312694;0.0;271.1501121520996;1;38;ADV_IND;33;-69.0;344.0;4.3307034165719315e-14;4.3307034165719316e-05;1.6432110249715796e-13;0.00016432110249715797
8;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;51:bb:cd:b7:29:0a;1784731297.396263;1784731297.396263;0.0;1415.7698154449463;1;39;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;1.6625691030805062e-13;0.0001662569103080506
9;Appareil_002;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;60:86:db:60:b7:6c;1784731297.615792;1784731297.615792;0.0;303.0979633331299;1;37;ADV_IND;33;-69.0;344.0;4.3307034165719315e-14;4.3307034165719316e-05;2.0762813666287727e-13;0.00020762813666287726
10;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;51:bb:cd:b7:29:0a;1784731297.981457;1784731297.981457;0.0;585.1941108703613;1;38;ADV_IND;36;-68.0;368.0;5.832406948256888e-14;5.8324069482568874e-05;2.245809797906195e-13;0.00022458097979061948
