numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_dbm;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
326;1784158590.320491076;469.140984;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158590.320859194;26.999;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
327;1784158590.347167015;469.167660;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158590.347535133;26.676;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
328;1784158591.287131071;470.107624;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158591.287499189;939.964;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
329;1784158591.308830023;470.129323;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158591.309198141;21.699;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
330;1784158592.535703897;471.356197;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158592.536072016;1226.874;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
331;1784158592.567749977;471.388243;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158592.568118095;32.046;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
332;1784158592.600893021;471.421386;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158592.601261139;33.143;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
333;1784158593.902489901;472.722983;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158593.902858019;1301.597;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
334;1784158593.930531979;472.751025;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158593.930900097;28.042;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
335;1784158595.108022928;473.928516;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158595.108391047;1177.491;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
336;1784158595.137465000;473.957958;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158595.137833118;29.442;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
337;1784158595.164520979;473.985014;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158595.164889097;27.056;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
338;1784158596.344041109;475.164534;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158596.344409227;1179.520;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
339;1784158596.375900030;475.196393;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158596.376268148;31.859;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
340;1784158597.694962978;476.515456;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158597.695331097;1319.063;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
341;1784158597.721959114;476.542452;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158597.722327232;26.996;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
342;1784158598.932286978;477.752780;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158598.932655096;1210.328;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
343;1784158598.959029913;477.779523;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158598.959398031;26.743;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
344;1784158600.186424017;479.006917;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158600.186792135;1227.394;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
345;1784158600.208211899;479.028705;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158600.208580017;21.788;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
346;1784158601.482270956;480.302764;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158601.482639074;1274.059;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
347;1784158601.508800983;480.329294;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158601.509169102;26.530;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
348;1784158602.893435955;481.713929;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158602.893804073;1384.635;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
349;1784158602.910337925;481.730831;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158602.910706043;16.902;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
350;1784158602.932485104;481.752978;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158602.932853222;22.147;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
351;1784158604.065399885;482.885893;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158604.065768003;1132.915;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
352;1784158604.097242117;482.917735;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158604.097610235;31.842;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
353;1784158605.431269884;484.251763;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158605.431638002;1334.028;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
354;1784158605.452986002;484.273479;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158605.453354120;21.716;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
355;1784158605.459270000;484.279763;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158605.459638119;6.284;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
356;1784158606.589911938;485.410405;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158606.590280056;1130.642;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
357;1784158606.618518114;485.439011;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158606.618886232;28.606;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
358;1784158607.922230005;486.742723;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158607.922598124;1303.712;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
359;1784158607.949143887;486.769637;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158607.949512005;26.914;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
360;1784158607.976495028;486.796988;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158607.976863146;27.351;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
361;1784158609.264786005;488.085279;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158609.265154123;1288.291;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
362;1784158609.302149057;488.122642;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158609.302517176;37.363;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
363;1784158609.324026108;488.144519;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158609.324394226;21.877;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
364;1784158610.473453045;489.293946;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158610.473821163;1149.427;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
365;1784158610.498054981;489.318548;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158610.498423100;24.602;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
366;1784158611.779556036;490.600049;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158611.779924154;1281.501;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
367;1784158611.814048052;490.634541;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158611.814416170;34.492;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
368;1784158613.142926931;491.963420;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158613.143295050;1328.879;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
369;1784158613.164459944;491.984953;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158613.164828062;21.533;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
370;1784158613.191174984;492.011668;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158613.191543102;26.715;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
371;1784158614.873394966;493.693888;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158614.873763084;1682.220;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
372;1784158614.900083065;493.720576;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158614.900451183;26.688;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
373;1784158614.921725988;493.742219;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158614.922094107;21.643;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
374;1784158616.015883923;494.836377;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158616.016252041;1094.158;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
375;1784158616.047923088;494.868416;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158616.048291206;32.039;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
376;1784158616.975987911;495.796481;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158616.976356030;928.065;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
377;1784158617.002995968;495.823489;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158617.003364086;27.008;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
378;1784158618.174062967;496.994556;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158618.174431086;1171.067;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
379;1784158618.206598043;497.027091;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158618.206966162;32.535;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
380;1784158619.727415085;498.547908;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158619.727783203;1520.817;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
381;1784158619.771409035;498.591902;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158619.771777153;43.994;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
382;1784158619.782859087;498.603352;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158619.783227205;11.450;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
383;1784158621.658477068;500.478970;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158621.658845186;1875.618;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
384;1784158621.685314894;500.505808;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158621.685683012;26.838;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
385;1784158621.686322927;500.506816;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158621.686691046;1.008;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
386;1784158623.397614956;502.218108;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158623.397983074;1711.292;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
387;1784158623.398636103;502.219129;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158623.399004221;1.021;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
388;1784158623.415085077;502.235578;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158623.415453196;16.449;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
389;1784158624.831407070;503.651900;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158624.831775188;1416.322;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
390;1784158624.866955042;503.687448;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158624.867323160;35.548;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
391;1784158625.856085062;504.676578;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784158625.856453180;989.130;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
392;1784158625.857388973;504.677882;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784158625.857757092;1.304;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
393;1784158626.701447010;505.521940;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784158626.701815128;844.058;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
