parametre;valeur
debut;2026-08-25T16:20:35.218706
motif_arret;arrêt manuel
nombre_mesures;893
energie_totale_j;1.2333664703487277e-10
simulation_activee;False
mcp3208_active;False
ble_actif;True
wifi_actif;False
lora_simulation_active;False
lora_reel_actif;False
