parametre;valeur
debut;2026-08-18T15:07:10.606601
motif_arret;arrêt manuel
nombre_mesures;348
energie_totale_j;2.2402391642103564e-09
simulation_activee;False
mcp3208_active;False
ble_actif;True
wifi_actif;False
lora_simulation_active;False
lora_reel_actif;False
