timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787054949.2962744;0.025946020999981556;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;1.9952623149688787e-07;;;;ROUGE;False
1787054949.391458;0.12112933200000953;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;3.9905246299377574e-07;;;;ROUGE;False
1787054949.4921324;0.22180325999988781;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;5.985786944906636e-07;;;;ROUGE;False
1787054949.5917885;0.3214593390000573;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;7.981049259875515e-07;;;;ROUGE;False
1787054949.691963;0.42163368399997125;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;9.976311574844394e-07;;;;ROUGE;False
1787054949.7920282;0.5216987619999145;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;1.1971573889813272e-06;;;;ROUGE;False
1787054949.8921661;0.6218368139998347;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-26.0;;;;-26.0;2.5118864315095823e-06;0.1;2.5118864315095823e-07;1.4483460321322855e-06;;;;ROUGE;False
1787054949.992174;0.7218445819999033;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;1.6478722636291733e-06;;;;ROUGE;False
1787054950.0925996;0.822270718000027;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-26.0;;;;-26.0;2.5118864315095823e-06;0.1;2.5118864315095823e-07;1.8990609067801315e-06;;;;ROUGE;False
1787054950.1921418;0.9218123260000084;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-26.0;;;;-26.0;2.5118864315095823e-06;0.1;2.5118864315095823e-07;2.1502495499310898e-06;;;;ROUGE;False
1787054950.2924116;1.0220823289998862;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;2.349775781427978e-06;;;;ROUGE;False
1787054950.3926694;1.1223403520000375;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;2.5493020129248655e-06;;;;ROUGE;False
1787054950.4925365;1.2222071329999835;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;2.748828244421753e-06;;;;ROUGE;False
1787054950.5925965;1.3222671739999896;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;2.948354475918641e-06;;;;ROUGE;False
1787054950.6926363;1.4223065500000303;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;3.1478807074155285e-06;;;;ROUGE;False
1787054950.7927277;1.5223989769999662;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;3.347406938912416e-06;;;;ROUGE;False
1787054950.8929706;1.6226412969999728;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;3.546933170409304e-06;;;;ROUGE;False
1787054950.9932404;1.7229111520000515;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;3.7464594019061915e-06;;;;ROUGE;False
1787054951.0929759;1.8226472789999661;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;3.945985633403079e-06;;;;ROUGE;False
1787054951.1930375;1.9227088200000253;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;4.145511864899967e-06;;;;ROUGE;False
1787054951.2932;2.0228707960000065;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;4.3450380963968544e-06;;;;ROUGE;False
1787054951.3931763;2.1228468809999868;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-27.0;;;;-27.0;1.9952623149688787e-06;0.1;1.9952623149688787e-07;4.544564327893742e-06;;;;ROUGE;False
