index;uuid;major;minor;address;start_epoch;end_epoch;duration_ms;interval_ms;packet_count;channels;rssi_mean;tx_power
126;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711608.657851;1784711608.657851;0.0;451.8699645996094;1;37;-63.0;-56
127;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711608.6896;1784711608.6896;0.0;31.74901008605957;1;38;-63.0;-56
128;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711608.715849;1784711608.715849;0.0;26.248931884765625;1;39;-58.0;-56
129;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711609.082942;1784711609.082942;0.0;367.0930862426758;1;38;-62.0;-56
130;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711609.114334;1784711609.114334;0.0;31.39209747314453;1;39;-58.0;-56
131;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711609.877465;1784711609.877465;0.0;763.1309032440186;1;37;-63.0;-56
132;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711609.903982;1784711609.903982;0.0;26.51691436767578;1;38;-62.0;-56
133;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711609.93086;1784711609.93086;0.0;26.87811851501465;1;39;-59.0;-56
134;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711610.309699;1784711610.309699;0.0;378.83901596069336;1;37;-63.0;-56
135;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711610.347793;1784711610.364647;16.853809356689453;38.09404373168945;2;38,39;-60.5;-56
136;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711610.732386;1784711610.732386;0.0;384.59300994873047;1;38;-62.0;-56
137;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711610.75439;1784711610.75439;0.0;22.003889083862305;1;39;-59.0;-56
138;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711611.16603;1784711611.16603;0.0;411.639928817749;1;37;-63.0;-56
139;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711611.202811;1784711611.202811;0.0;36.78107261657715;1;38;-62.0;-56
140;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711611.229308;1784711611.229308;0.0;26.49688720703125;1;39;-59.0;-56
141;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711611.836925;1784711611.836925;0.0;607.6171398162842;1;38;-62.0;-56
142;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711611.85826;1784711611.85826;0.0;21.33488655090332;1;39;-59.0;-56
143;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711612.138397;1784711612.138397;0.0;280.1370620727539;1;37;-63.0;-56
144;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711612.164876;1784711612.164876;0.0;26.479005813598633;1;38;-62.0;-56
145;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711612.191379;1784711612.191379;0.0;26.50308609008789;1;39;-59.0;-56
146;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711612.497542;1784711612.51215;14.608144760131836;306.16283416748047;2;37,38;-62.5;-56
147;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711612.534473;1784711612.534473;0.0;36.93103790283203;1;39;-59.0;-56
148;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711612.887449;1784711612.887449;0.0;352.97608375549316;1;37;-63.0;-56
149;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711612.908774;1784711612.908774;0.0;21.324872970581055;1;38;-62.0;-56
150;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711612.945348;1784711612.945348;0.0;36.57412528991699;1;39;-58.0;-56
151;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;65:da:fd:e0:14:4d;1784711613.426111;1784711613.426111;0.0;480.7629585266113;1;37;-63.0;-56
