index;uuid;major;minor;address;start_epoch;end_epoch;duration_ms;interval_ms;packet_count;channels;rssi_mean;tx_power
23;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657659.889537;1784657659.889537;0.0;307.3110580444336;1;37;-52.0;-59
24;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657659.918856;1784657659.918856;0.0;29.318809509277344;1;38;-51.0;-59
25;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657659.964236;1784657659.964236;0.0;45.3801155090332;1;39;-55.0;-59
26;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657660.02151;1784657660.023705;2.195119857788086;176.59592628479004;2;38,39;-53.5;-56
27;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657660.090509;1784657660.094372;3.863096237182617;126.27291679382324;3;37,38,39;-53.0;-59
28;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657660.32426;1784657660.341254;16.993999481201172;302.7501106262207;3;37,38,39;-53.333333333333336;-56
29;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657660.394023;1784657660.407051;13.028144836425781;303.5140037536621;3;37,38,39;-53.333333333333336;-59
30;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657660.592636;1784657660.609205;16.568899154663086;268.37611198425293;3;37,38,39;-54.0;-56
31;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657660.668821;1784657660.668821;0.0;274.7981548309326;1;37;-52.0;-59
32;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657660.691672;1784657660.691672;0.0;22.850990295410156;1;38;-52.0;-59
33;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657660.896153;1784657660.896153;0.0;303.5168647766113;1;38;-53.0;-56
34;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657660.935166;1784657660.935166;0.0;39.012908935546875;1;39;-56.0;-56
35;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657661.122878;1784657661.122878;0.0;431.20598793029785;1;38;-53.0;-59
36;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657661.148436;1784657661.148436;0.0;25.557994842529297;1;39;-56.0;-59
37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657661.322936;1784657661.322936;0.0;387.7701759338379;1;38;-52.0;-56
38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657661.35791;1784657661.35791;0.0;34.973859786987305;1;39;-58.0;-56
39;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657661.564721;1784657661.564721;0.0;416.28503799438477;1;38;-52.0;-59
40;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657661.604459;1784657661.604459;0.0;39.73793983459473;1;39;-57.0;-59
41;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657661.749281;1784657661.751096;1.8150806427001953;391.3710117340088;2;37,38;-53.0;-56
42;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657661.778573;1784657661.778573;0.0;29.29210662841797;1;39;-57.0;-56
43;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657661.937492;1784657661.937492;0.0;333.03284645080566;1;38;-53.0;-59
44;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657661.979847;1784657661.979847;0.0;42.35506057739258;1;39;-57.0;-59
45;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657662.137667;1784657662.137667;0.0;359.09390449523926;1;38;-53.0;-56
46;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657662.17646;1784657662.17646;0.0;38.793087005615234;1;39;-57.0;-56
47;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657662.343993;1784657662.343993;0.0;364.14599418640137;1;38;-53.0;-59
48;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657662.392609;1784657662.392609;0.0;48.61593246459961;1;39;-57.0;-59
49;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657662.590331;1784657662.590331;0.0;413.87104988098145;1;38;-53.0;-56
50;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657662.611079;1784657662.611079;0.0;20.747900009155273;1;39;-57.0;-56
51;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657663.078345;1784657663.078345;0.0;467.2660827636719;1;37;-53.0;-56
52;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657663.101465;1784657663.101465;0.0;23.11992645263672;1;38;-53.0;-56
53;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657663.142772;1784657663.142772;0.0;41.30697250366211;1;39;-57.0;-56
54;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657663.27541;1784657663.289389;13.978958129882812;882.8010559082031;2;37,38;-53.0;-59
55;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657663.325491;1784657663.325491;0.0;50.08101463317871;1;39;-57.0;-59
56;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657663.515774;1784657663.515774;0.0;373.0020523071289;1;38;-53.0;-56
57;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657663.543315;1784657663.543315;0.0;27.540922164916992;1;39;-57.0;-56
58;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657663.603645;1784657663.625431;21.785974502563477;278.1541347503662;3;37,38,39;-54.333333333333336;-59
59;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657663.680968;1784657663.680968;0.0;137.65311241149902;1;37;-53.0;-56
60;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657663.710763;1784657663.713296;2.532958984375;29.794931411743164;2;38,39;-55.0;-56
61;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657663.834329;1784657663.843683;9.354114532470703;230.6838035583496;2;37,38;-53.0;-59
62;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657663.879832;1784657663.879832;0.0;45.50313949584961;1;39;-57.0;-59
63;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657663.947642;1784657663.947642;0.0;236.8791103363037;1;38;-53.0;-56
64;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657664.152579;1784657664.152579;0.0;272.7470397949219;1;37;-53.0;-59
65;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657664.19622;1784657664.19622;0.0;43.640851974487305;1;38;-53.0;-59
66;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657664.225138;1784657664.225138;0.0;28.918027877807617;1;39;-57.0;-59
67;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657664.401292;1784657664.401292;0.0;453.64999771118164;1;38;-53.0;-56
68;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657664.430301;1784657664.430301;0.0;29.008865356445312;1;39;-57.0;-56
69;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657664.632528;1784657664.632528;0.0;202.22711563110352;1;38;-53.0;-56
70;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657664.686686;1784657664.686686;0.0;54.15797233581543;1;39;-57.0;-56
71;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657664.83684;1784657664.83684;0.0;611.7019653320312;1;38;-53.0;-59
72;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657664.866761;1784657664.866761;0.0;29.92105484008789;1;39;-57.0;-59
73;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657664.963806;1784657664.963806;0.0;277.11987495422363;1;38;-53.0;-56
74;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657664.992546;1784657664.992546;0.0;28.74016761779785;1;39;-57.0;-56
75;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657665.204533;1784657665.207113;2.579927444458008;337.7721309661865;2;37,38;-53.0;-59
76;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657665.238878;1784657665.238878;0.0;34.34491157531738;1;39;-57.0;-59
77;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657665.290625;1784657665.312409;21.783828735351562;298.0790138244629;3;37,38,39;-54.333333333333336;-56
78;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657665.471142;1784657665.471142;0.0;232.26404190063477;1;37;-53.0;-59
79;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657665.504004;1784657665.506481;2.476930618286133;32.861948013305664;2;38,39;-55.0;-59
80;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657665.568497;1784657665.570402;1.9049644470214844;277.87184715270996;2;37,38;-53.0;-56
81;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657665.600547;1784657665.600547;0.0;32.050132751464844;1;39;-57.0;-56
82;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657665.709419;1784657665.723708;14.288902282714844;205.4150104522705;2;37,38;-53.0;-59
83;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657665.757124;1784657665.757124;0.0;47.70493507385254;1;39;-57.0;-59
84;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657665.958557;1784657665.958557;0.0;358.00981521606445;1;38;-53.0;-56
85;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657665.987223;1784657665.987223;0.0;28.666019439697266;1;39;-57.0;-56
86;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657666.203319;1784657666.213353;10.033845901489258;446.195125579834;3;37,38,39;-54.333333333333336;-59
87;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657666.305396;1784657666.308999;3.6029815673828125;318.1731700897217;3;37,38,39;-54.333333333333336;-56
88;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657666.355856;1784657666.359945;4.089117050170898;152.53686904907227;3;37,38,39;-54.333333333333336;-59
89;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657666.492142;1784657666.492142;0.0;186.74588203430176;1;38;-53.0;-56
90;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657666.526718;1784657666.526718;0.0;34.5759391784668;1;39;-57.0;-56
91;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657666.69056;1784657666.69056;0.0;334.7041606903076;1;38;-53.0;-59
92;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657666.711957;1784657666.711957;0.0;21.396875381469727;1;39;-57.0;-59
93;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657666.871659;1784657666.873542;1.8830299377441406;344.9411392211914;2;38,39;-55.0;-56
94;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657666.917937;1784657666.917937;0.0;205.9800624847412;1;37;-53.0;-59
95;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657666.961967;1784657666.961967;0.0;44.029951095581055;1;38;-53.0;-59
96;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657667.000718;1784657667.000718;0.0;38.75112533569336;1;39;-57.0;-59
97;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657667.237001;1784657667.254505;17.503976821899414;365.3419017791748;2;37,38;-53.0;-56
98;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657667.282987;1784657667.282987;0.0;45.986175537109375;1;39;-57.0;-56
99;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657667.48195;1784657667.483796;1.8458366394042969;481.2319278717041;2;38,39;-55.0;-59
100;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657667.553382;1784657667.553382;0.0;270.39480209350586;1;38;-53.0;-56
101;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657667.589731;1784657667.589731;0.0;36.34905815124512;1;39;-57.0;-56
102;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657667.758777;1784657667.758777;0.0;276.8268585205078;1;37;-53.0;-59
103;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657667.792029;1784657667.792029;0.0;33.25200080871582;1;38;-53.0;-59
104;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657667.8921;1784657667.8921;0.0;302.3691177368164;1;38;-53.0;-56
105;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657667.925906;1784657667.925906;0.0;33.80584716796875;1;39;-57.0;-56
106;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657668.025954;1784657668.050326;24.372100830078125;233.92510414123535;3;37,38,39;-54.333333333333336;-59
107;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657668.151526;1784657668.153357;1.8310546875;225.62003135681152;2;38,39;-55.0;-56
108;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657668.224609;1784657668.224609;0.0;198.6548900604248;1;39;-57.0;-59
109;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657668.29448;1784657668.29448;0.0;142.95411109924316;1;38;-53.0;-56
110;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657668.322536;1784657668.322536;0.0;28.055906295776367;1;39;-57.0;-56
111;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657668.436995;1784657668.436995;0.0;212.3861312866211;1;39;-57.0;-59
112;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657668.605947;1784657668.605947;0.0;283.41102600097656;1;37;-53.0;-56
113;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657668.643577;1784657668.643577;0.0;37.63008117675781;1;38;-53.0;-56
114;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657668.688651;1784657668.688651;0.0;45.0739860534668;1;39;-57.0;-56
115;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657668.751567;1784657668.751567;0.0;314.5718574523926;1;39;-57.0;-59
116;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657669.02088;1784657669.02088;0.0;332.2288990020752;1;38;-53.0;-56
117;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657669.05466;1784657669.05466;0.0;33.78009796142578;1;39;-57.0;-56
118;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657669.173402;1784657669.173402;0.0;421.83518409729004;1;37;-53.0;-59
119;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657669.206884;1784657669.206884;0.0;33.48183631896973;1;38;-53.0;-59
120;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657669.236973;1784657669.236973;0.0;30.089139938354492;1;39;-57.0;-59
121;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657669.314043;1784657669.326383;12.340068817138672;259.382963180542;3;37,38,39;-54.333333333333336;-56
122;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657669.358793;1784657669.358793;0.0;121.81997299194336;1;38;-53.0;-59
123;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657669.387494;1784657669.387494;0.0;28.701066970825195;1;39;-57.0;-59
124;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657669.509217;1784657669.509217;0.0;195.173978805542;1;37;-53.0;-56
125;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657669.532375;1784657669.532375;0.0;23.15807342529297;1;38;-53.0;-56
126;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657669.567025;1784657669.567025;0.0;34.64984893798828;1;39;-57.0;-56
127;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657669.749459;1784657669.749459;0.0;361.9649410247803;1;38;-53.0;-59
128;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657669.793611;1784657669.793611;0.0;44.152021408081055;1;39;-57.0;-59
129;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657670.012655;1784657670.012655;0.0;445.6300735473633;1;38;-53.0;-56
130;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657670.0527;1784657670.0527;0.0;40.04502296447754;1;39;-57.0;-56
131;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657670.339432;1784657670.339432;0.0;545.820951461792;1;38;-53.0;-59
132;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657670.383978;1784657670.383978;0.0;44.545888900756836;1;39;-57.0;-59
133;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657670.537312;1784657670.537312;0.0;484.61198806762695;1;37;-53.0;-56
134;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657670.562001;1784657670.575331;13.32998275756836;24.6889591217041;2;38,39;-55.0;-56
135;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657670.590514;1784657670.590514;0.0;206.53605461120605;1;38;-53.0;-59
136;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657670.616092;1784657670.616092;0.0;25.578022003173828;1;39;-57.0;-59
137;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657670.735223;1784657670.744025;8.801937103271484;173.22206497192383;2;38,39;-55.0;-56
138;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657670.798471;1784657670.814326;15.855073928833008;182.37900733947754;3;37,38,39;-54.333333333333336;-59
139;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657670.945743;1784657670.945743;0.0;147.27210998535156;1;37;-53.0;-59
140;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657670.979294;1784657670.979294;0.0;33.55097770690918;1;38;-53.0;-59
141;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657671.023607;1784657671.023607;0.0;44.31295394897461;1;39;-57.0;-59
142;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657671.139439;1784657671.139439;0.0;404.21605110168457;1;37;-53.0;-56
143;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657671.167513;1784657671.167513;0.0;28.073787689208984;1;38;-53.0;-56
144;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657671.201134;1784657671.201134;0.0;33.62107276916504;1;39;-57.0;-56
145;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657671.351447;1784657671.351447;0.0;327.84008979797363;1;37;-53.0;-59
146;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657671.374614;1784657671.374614;0.0;23.166894912719727;1;38;-53.0;-59
147;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657671.418932;1784657671.418932;0.0;44.31796073913574;1;39;-57.0;-59
148;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657671.495752;1784657671.495752;0.0;294.6181297302246;1;38;-53.0;-56
149;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657671.525093;1784657671.525093;0.0;29.34098243713379;1;39;-57.0;-56
150;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657671.611588;1784657671.613367;1.7790794372558594;192.6560401916504;2;38,39;-55.0;-59
151;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657671.652206;1784657671.667474;15.268087387084961;127.11286544799805;2;38,39;-55.0;-56
152;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657671.694048;1784657671.694048;0.0;82.45992660522461;1;37;-53.0;-59
153;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657671.720781;1784657671.720781;0.0;26.7331600189209;1;38;-53.0;-59
154;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657671.764674;1784657671.764674;0.0;43.892860412597656;1;39;-57.0;-59
155;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657672.002239;1784657672.002239;0.0;350.0330448150635;1;37;-53.0;-56
156;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657672.030028;1784657672.030028;0.0;27.78911590576172;1;38;-53.0;-56
157;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;45:0e:18:af:5f:74;1784657672.058677;1784657672.058677;0.0;28.648853302001953;1;39;-57.0;-56
158;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657672.258823;1784657672.258823;0.0;494.14896965026855;1;37;-53.0;-59
159;00112233-4455-6677-8899-aabbccddeeff;1;1;74:37:23:b5:98:a8;1784657672.297081;1784657672.297081;0.0;38.25807571411133;1;38;-53.0;-59
