timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-23T01:09:36.168564;Appareil_001;INITIAL;VERT;RSSI;-72.0;dBm
2026-07-23T01:09:36.174892;Appareil_002;INITIAL;VERT;RSSI;-78.0;dBm
2026-07-23T01:09:36.293016;Appareil_003;INITIAL;VERT;RSSI;-82.0;dBm
2026-07-23T01:09:37.022384;Appareil_004;INITIAL;VERT;RSSI;-72.0;dBm
2026-07-23T01:09:37.647925;Appareil_005;INITIAL;VERT;RSSI;-75.0;dBm
2026-07-23T01:09:38.170134;Appareil_006;INITIAL;VERT;RSSI;-75.0;dBm
2026-07-23T01:09:38.819219;Appareil_007;INITIAL;VERT;RSSI;-84.0;dBm
2026-07-23T01:09:39.137875;Appareil_008;INITIAL;VERT;RSSI;-91.0;dBm
2026-07-23T01:09:39.150707;Appareil_009;INITIAL;VERT;RSSI;-76.0;dBm
2026-07-23T01:09:40.027394;Appareil_010;INITIAL;VERT;RSSI;-84.0;dBm
2026-07-23T01:09:42.944397;Appareil_011;INITIAL;VERT;RSSI;-72.0;dBm
2026-07-23T01:09:43.628327;Appareil_012;INITIAL;VERT;RSSI;-85.0;dBm
2026-07-23T01:09:43.637788;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:09:43.647876;Appareil_001;ORANGE;VERT;RSSI;-80.0;dBm
2026-07-23T01:09:44.254392;Appareil_013;INITIAL;VERT;RSSI;-84.0;dBm
2026-07-23T01:09:44.670989;Appareil_014;INITIAL;VERT;RSSI;-81.0;dBm
2026-07-23T01:09:47.425817;Appareil_015;INITIAL;VERT;RSSI;-76.0;dBm
2026-07-23T01:09:47.581544;Appareil_016;INITIAL;VERT;RSSI;-81.0;dBm
2026-07-23T01:09:52.522560;Appareil_017;INITIAL;VERT;RSSI;-75.0;dBm
2026-07-23T01:09:52.689987;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:09:52.859165;Appareil_001;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T01:09:57.656352;Appareil_011;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:09:58.457612;Appareil_018;INITIAL;VERT;RSSI;-96.0;dBm
2026-07-23T01:09:58.858836;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:09:58.873625;Appareil_001;ORANGE;VERT;RSSI;-78.0;dBm
2026-07-23T01:09:59.650171;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:09:59.670647;Appareil_001;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T01:10:00.428978;Appareil_011;ORANGE;VERT;RSSI;-78.0;dBm
2026-07-23T01:10:00.696580;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:10:00.718222;Appareil_001;ORANGE;VERT;RSSI;-78.0;dBm
2026-07-23T01:10:03.497121;Appareil_019;INITIAL;VERT;RSSI;-98.0;dBm
2026-07-23T01:10:05.288435;Appareil_020;INITIAL;VERT;RSSI;-94.0;dBm
2026-07-23T01:10:05.331877;Appareil_021;INITIAL;VERT;RSSI;-77.0;dBm
2026-07-23T01:10:06.255930;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:10:06.281947;Appareil_001;ORANGE;VERT;RSSI;-78.0;dBm
2026-07-23T01:10:07.889485;Appareil_022;INITIAL;VERT;RSSI;-78.0;dBm
2026-07-23T01:10:08.112756;Appareil_023;INITIAL;VERT;RSSI;-72.0;dBm
2026-07-23T01:10:13.533479;Appareil_024;INITIAL;VERT;RSSI;-86.0;dBm
2026-07-23T01:10:14.188661;Appareil_025;INITIAL;VERT;RSSI;-94.0;dBm
2026-07-23T01:10:15.562585;Appareil_026;INITIAL;VERT;RSSI;-98.0;dBm
2026-07-23T01:10:17.851176;Appareil_027;INITIAL;VERT;RSSI;-72.0;dBm
2026-07-23T01:10:18.866088;Appareil_028;INITIAL;VERT;RSSI;-84.0;dBm
2026-07-23T01:10:22.786292;Appareil_029;INITIAL;VERT;RSSI;-87.0;dBm
2026-07-23T01:10:25.014192;Appareil_030;INITIAL;VERT;RSSI;-87.0;dBm
2026-07-23T01:10:26.446266;Appareil_031;INITIAL;VERT;RSSI;-95.0;dBm
2026-07-23T01:10:26.990842;Appareil_032;INITIAL;VERT;RSSI;-75.0;dBm
2026-07-23T01:10:31.125805;Appareil_033;INITIAL;VERT;RSSI;-76.0;dBm
2026-07-23T01:10:31.640061;Appareil_034;INITIAL;VERT;RSSI;-79.0;dBm
2026-07-23T01:10:32.049567;Appareil_001;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:10:32.093968;Appareil_001;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T01:10:35.835981;Appareil_035;INITIAL;VERT;RSSI;-73.0;dBm
2026-07-23T01:10:40.111983;Appareil_036;INITIAL;VERT;RSSI;-96.0;dBm
2026-07-23T01:10:44.422580;Appareil_037;INITIAL;VERT;RSSI;-89.0;dBm
2026-07-23T01:10:46.514111;Appareil_038;INITIAL;VERT;RSSI;-75.0;dBm
2026-07-23T01:10:48.305415;Appareil_039;INITIAL;VERT;RSSI;-93.0;dBm
2026-07-23T01:10:53.772042;Appareil_040;INITIAL;VERT;RSSI;-89.0;dBm
2026-07-23T01:10:54.671235;Appareil_041;INITIAL;VERT;RSSI;-91.0;dBm
2026-07-23T01:10:59.585546;Appareil_006;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:11:00.163288;Appareil_042;INITIAL;VERT;RSSI;-75.0;dBm
2026-07-23T01:11:01.506593;Appareil_043;INITIAL;VERT;RSSI;-87.0;dBm
2026-07-23T01:11:02.056931;Appareil_006;ORANGE;VERT;RSSI;-80.0;dBm
2026-07-23T01:11:02.668443;Appareil_002;VERT;ORANGE;RSSI;-68.0;dBm
2026-07-23T01:11:03.782221;Appareil_044;INITIAL;VERT;RSSI;-86.0;dBm
2026-07-23T01:11:04.491979;Appareil_006;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:11:04.543467;Appareil_045;INITIAL;VERT;RSSI;-88.0;dBm
2026-07-23T01:11:04.944703;Appareil_002;ORANGE;VERT;RSSI;-80.0;dBm
2026-07-23T01:11:07.206709;Appareil_006;ORANGE;VERT;RSSI;-74.0;dBm
2026-07-23T01:11:07.313866;Appareil_006;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:11:07.777208;Appareil_046;INITIAL;VERT;RSSI;-90.0;dBm
2026-07-23T01:11:07.832185;Appareil_002;VERT;ORANGE;RSSI;-69.0;dBm
2026-07-23T01:11:08.855365;Appareil_047;INITIAL;VERT;RSSI;-72.0;dBm
2026-07-23T01:11:09.529240;Appareil_006;ORANGE;VERT;RSSI;-77.0;dBm
2026-07-23T01:11:09.897776;Appareil_048;INITIAL;VERT;RSSI;-91.0;dBm
2026-07-23T01:11:11.840841;Appareil_002;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T01:11:13.405695;Appareil_006;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:11:13.596345;Appareil_049;INITIAL;VERT;RSSI;-87.0;dBm
2026-07-23T01:11:15.371430;Appareil_006;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T01:11:15.919872;Appareil_003;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:11:15.979432;Appareil_003;ORANGE;VERT;RSSI;-83.0;dBm
2026-07-23T01:11:16.488752;Appareil_050;INITIAL;VERT;RSSI;-84.0;dBm
2026-07-23T01:11:17.721594;Appareil_051;INITIAL;VERT;RSSI;-89.0;dBm
2026-07-23T01:11:17.780985;Appareil_002;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:11:18.807880;Appareil_052;INITIAL;VERT;RSSI;-87.0;dBm
2026-07-23T01:11:19.432020;Appareil_006;VERT;ORANGE;RSSI;-70.0;dBm
2026-07-23T01:11:20.049655;Appareil_002;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T01:11:22.097701;Appareil_006;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T01:11:23.918286;Appareil_053;INITIAL;VERT;RSSI;-83.0;dBm
2026-07-23T01:11:24.414174;Appareil_054;INITIAL;VERT;RSSI;-74.0;dBm
2026-07-23T01:11:24.480374;Appareil_006;VERT;ORANGE;RSSI;-70.0;dBm
