parametre;valeur
duree_acquisition_s;121.29881561699949
temps_exposition_rf_s;0.29188
taux_occupation_percent;0.2406288952743033
puissance_moyenne_nw;0.02450542324314344
energie_totale_nj;0.007405343067670431
indice_tempo;15.81927116215717
niveau_tempo;VERT
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
