index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;7a:bb:56:99:77:d5;1784761776.067592;1784761776.067592;0.0;;1;37;ADV_IND;24;-72.0;272.0;1.7162039769861283e-14;1.7162039769861282e-05;1.7162039769861283e-14;1.7162039769861282e-05
2;Appareil_002;apple:appareil apple ble:d7:2a:df:c1:04:e0;d7:2a:df:c1:04:e0;1784761776.136236;1784761776.136236;0.0;;1;39;ADV_NONCONN_IND;37;-78.0;376.0;5.9591984036537755e-15;5.9591984036537755e-06;5.9591984036537755e-15;5.9591984036537755e-06
3;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;4f:2d:cc:dd:4c:1d;1784761776.24118;1784761776.24118;0.0;;1;39;ADV_IND;20;-82.0;240.0;1.5142976267524661e-15;1.514297626752466e-06;1.5142976267524661e-15;1.514297626752466e-06
4;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;7a:bb:56:99:77:d5;1784761776.402646;1784761776.402646;0.0;335.0541591644287;1;38;ADV_IND;24;-71.0;272.0;2.1605727984500475e-14;2.1605727984500475e-05;3.876776775436176e-14;3.876776775436176e-05
5;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;7a:bb:56:99:77:d5;1784761776.439053;1784761776.439053;0.0;36.4069938659668;1;39;ADV_IND;24;-80.0;272.0;2.7199999999999996e-15;2.72e-06;4.148776775436176e-14;4.148776775436176e-05
6;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;4f:2d:cc:dd:4c:1d;1784761776.595953;1784761776.595953;0.0;354.77304458618164;1;37;ADV_IND;20;-80.0;240.0;2.4e-15;2.4e-06;3.9142976267524665e-15;3.914297626752466e-06
7;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;7a:bb:56:99:77:d5;1784761776.628925;1784761776.628925;0.0;189.87202644348145;1;38;ADV_IND;24;-71.0;272.0;2.1605727984500475e-14;2.1605727984500475e-05;6.309349573886224e-14;6.309349573886223e-05
8;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;7a:bb:56:99:77:d5;1784761776.656112;1784761776.656112;0.0;27.186870574951172;1;39;ADV_IND;24;-80.0;272.0;2.7199999999999996e-15;2.72e-06;6.581349573886224e-14;6.581349573886223e-05
9;Appareil_004;apple:appareil apple ble:7a:b5:56:99:77:d5;7a:b5:56:99:77:d5;1784761776.995704;1784761776.995704;0.0;;1;38;ADV_IND;24;-72.0;272.0;1.7162039769861283e-14;1.7162039769861282e-05;1.7162039769861283e-14;1.7162039769861282e-05
10;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;7a:bb:56:99:77:d5;1784761777.026978;1784761777.026978;0.0;370.866060256958;1;39;ADV_IND;24;-80.0;272.0;2.7199999999999996e-15;2.72e-06;6.853349573886224e-14;6.853349573886224e-05
11;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;4f:2d:cc:dd:4c:1d;1784761777.206966;1784761777.206966;0.0;611.0129356384277;1;37;ADV_IND;20;-80.0;240.0;2.4e-15;2.4e-06;6.314297626752466e-15;6.314297626752466e-06
12;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;4f:2d:cc:dd:4c:1d;1784761777.247235;1784761777.247235;0.0;40.26913642883301;1;39;ADV_IND;20;-81.0;240.0;1.906387763338277e-15;1.9063877633382768e-06;8.220685390090743e-15;8.220685390090742e-06
13;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;7a:bb:56:99:77:d5;1784761777.432139;1784761777.432139;0.0;405.16090393066406;1;39;ADV_IND;24;-80.0;272.0;2.7199999999999996e-15;2.72e-06;7.125349573886224e-14;7.125349573886224e-05
14;Appareil_005;apple:appareil apple ble:6f:2d:cc:dd:0c:19;6f:2d:cc:dd:0c:19;1784761777.633939;1784761777.633939;0.0;;1;38;ADV_IND;20;-75.0;240.0;7.58946638440411e-15;7.58946638440411e-06;7.58946638440411e-15;7.58946638440411e-06
15;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;4f:2d:cc:dd:4c:1d;1784761777.655103;1784761777.655103;0.0;407.8679084777832;1;39;ADV_IND;20;-81.0;240.0;1.906387763338277e-15;1.9063877633382768e-06;1.0127073153429019e-14;1.0127073153429018e-05
16;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;7a:bb:56:99:77:d5;1784761777.82411;1784761777.82411;0.0;391.9711112976074;1;39;ADV_IND;24;-81.0;272.0;2.160572798450047e-15;2.160572798450047e-06;7.341406853731228e-14;7.341406853731229e-05
