timestamp;address;pdu_type_code;pdu_type_name;length_bytes;rssi_dbm;channel;uuid;major;minor;tx_power_dbm;raw_hex;source_field;manufacturer;device_type;detection_confidence;local_name;device_id;canonical_uuid;calibrated_rssi_dbm;received_power_w;received_power_nw;airtime_us;frame_energy_j;frame_energy_nj;alert_level;alert_metric_name;alert_metric_value
1784761777.206966;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-80.0;37;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-80.0;1e-11;0.01;240.0;2.4e-15;2.4e-06;VERT;RSSI;-80.0
1784761777.247235;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-81.0;39;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-81.0;7.943282347242821e-12;0.00794328234724282;240.0;1.906387763338277e-15;1.9063877633382768e-06;VERT;RSSI;-81.0
1784761777.432139;7a:bb:56:99:77:d5;0;ADV_IND;24;-80.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-80.0;1e-11;0.01;272.0;2.7199999999999996e-15;2.72e-06;VERT;RSSI;-80.0
1784761777.633939;6f:2d:cc:dd:0c:19;0;ADV_IND;20;-75.0;38;;0;0;0;101a03000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_005;apple:appareil apple ble:6f:2d:cc:dd:0c:19;-75.0;3.1622776601683794e-11;0.03162277660168379;240.0;7.58946638440411e-15;7.58946638440411e-06;VERT;RSSI;-75.0
1784761777.655103;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-81.0;39;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-81.0;7.943282347242821e-12;0.00794328234724282;240.0;1.906387763338277e-15;1.9063877633382768e-06;VERT;RSSI;-81.0
1784761777.82411;7a:bb:56:99:77:d5;0;ADV_IND;24;-81.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-81.0;7.943282347242821e-12;0.00794328234724282;272.0;2.160572798450047e-15;2.160572798450047e-06;VERT;RSSI;-81.0
1784761778.010842;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-81.0;39;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-81.0;7.943282347242821e-12;0.00794328234724282;240.0;1.906387763338277e-15;1.9063877633382768e-06;VERT;RSSI;-81.0
1784761778.074575;eb:79:a5:09:fb:ac;0;ADV_IND;33;-75.0;39;;0;0;0;12026e03071106c524d68f28c7153e257dfc6fa90b68e20004c0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_006;apple:appareil apple ble:eb:79:a5:09:fb:ac;-75.0;3.1622776601683794e-11;0.03162277660168379;344.0;1.0878235150979225e-14;1.0878235150979224e-05;VERT;RSSI;-75.0
1784761778.101326;7a:bb:56:99:77:d5;0;ADV_IND;24;-72.0;37;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-72.0;6.309573444801942e-11;0.06309573444801943;272.0;1.7162039769861283e-14;1.7162039769861282e-05;VERT;RSSI;-72.0
1784761778.127979;7a:bb:56:99:77:d5;0;ADV_IND;24;-71.0;38;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-71.0;7.943282347242822e-11;0.07943282347242822;272.0;2.1605727984500475e-14;2.1605727984500475e-05;VERT;RSSI;-71.0
1784761778.154554;7a:bb:56:99:77:d5;0;ADV_IND;24;-80.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-80.0;1e-11;0.01;272.0;2.7199999999999996e-15;2.72e-06;VERT;RSSI;-80.0
1784761778.471496;7a:bb:56:99:77:d5;0;ADV_IND;24;-73.0;37;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-73.0;5.011872336272715e-11;0.05011872336272715;272.0;1.3632292754661783e-14;1.3632292754661783e-05;VERT;RSSI;-73.0
1784761778.668203;d7:2a:df:c1:04:e0;2;ADV_NONCONN_IND;37;-75.0;37;;0;0;0;1219002cabe5a77f4bd4e7fb8df6c683d3e18a9b7da3a2018c01000004c0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_002;apple:appareil apple ble:d7:2a:df:c1:04:e0;-75.0;3.1622776601683794e-11;0.03162277660168379;376.0;1.1890164002233107e-14;1.1890164002233107e-05;VERT;RSSI;-75.0
1784761778.743068;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-79.0;37;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-79.0;1.2589254117941662e-11;0.012589254117941661;240.0;3.021420988305999e-15;3.021420988305999e-06;VERT;RSSI;-79.0
1784761778.817467;46:6b:b3:73:f0:80;0;ADV_IND;25;-84.0;37;;0;0;0;10073c1ffb0bfdcf380004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_007;apple:appareil apple ble:46:6b:b3:73:f0:80;-84.0;3.9810717055349695e-12;0.003981071705534969;280.0;1.1147000775497913e-15;1.1147000775497914e-06;VERT;RSSI;-84.0
1784761778.854444;46:6b:b3:73:f0:80;0;ADV_IND;25;-84.0;38;;0;0;0;10073c1ffb0bfdcf380004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_007;apple:appareil apple ble:46:6b:b3:73:f0:80;-84.0;3.9810717055349695e-12;0.003981071705534969;280.0;1.1147000775497913e-15;1.1147000775497914e-06;VERT;RSSI;-84.0
1784761778.885818;7a:bb:56:99:77:d5;0;ADV_IND;24;-80.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-80.0;1e-11;0.01;272.0;2.7199999999999996e-15;2.72e-06;VERT;RSSI;-80.0
1784761779.063461;c0:4d:38:69:af:3e;0;ADV_IND;33;-91.0;39;;0;0;0;1202ae03071106afe1a9748721b79f50d5168f3315185a0004c0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_008;apple:appareil apple ble:c0:4d:38:69:af:3e;-91.0;7.943282347242822e-13;0.0007943282347242822;344.0;2.73248912745153e-16;2.73248912745153e-07;VERT;RSSI;-91.0
1784761779.10038;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-79.0;37;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-79.0;1.2589254117941662e-11;0.012589254117941661;240.0;3.021420988305999e-15;3.021420988305999e-06;VERT;RSSI;-79.0
1784761779.121789;4f:2d:cc:1d:4c:1d;0;ADV_IND;20;-76.0;38;;0;0;0;100203000084c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_009;apple:appareil apple ble:4f:2d:cc:1d:4c:1d;-76.0;2.5118864315095823e-11;0.025118864315095822;240.0;6.028527435622997e-15;6.0285274356229975e-06;VERT;RSSI;-76.0
1784761779.143188;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-80.0;39;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-80.0;1e-11;0.01;240.0;2.4e-15;2.4e-06;VERT;RSSI;-80.0
1784761779.265043;46:6b:b3:73:f0:80;0;ADV_IND;25;-83.0;37;;0;0;0;10073c1ffb0bfdcf380004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_007;apple:appareil apple ble:46:6b:b3:73:f0:80;-83.0;5.011872336272715e-12;0.005011872336272715;280.0;1.40332425415636e-15;1.4033242541563598e-06;VERT;RSSI;-83.0
1784761779.420061;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-79.0;37;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-79.0;1.2589254117941662e-11;0.012589254117941661;240.0;3.021420988305999e-15;3.021420988305999e-06;VERT;RSSI;-79.0
1784761779.520949;46:6b:b3:73:f0:80;0;ADV_IND;25;-85.0;37;;0;0;0;10073c1ffb0bfdcf380004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_007;apple:appareil apple ble:46:6b:b3:73:f0:80;-85.0;3.1622776601683794e-12;0.0031622776601683794;280.0;8.854377448471461e-16;8.854377448471462e-07;VERT;RSSI;-85.0
1784761779.547163;46:6b:b3:73:f0:80;0;ADV_IND;25;-84.0;38;;0;0;0;10073c1ffb0bfdcf380004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_007;apple:appareil apple ble:46:6b:b3:73:f0:80;-84.0;3.9810717055349695e-12;0.003981071705534969;280.0;1.1147000775497913e-15;1.1147000775497914e-06;VERT;RSSI;-84.0
1784761779.568353;7a:bb:56:99:77:d5;0;ADV_IND;24;-80.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-80.0;1e-11;0.01;272.0;2.7199999999999996e-15;2.72e-06;VERT;RSSI;-80.0
1784761779.784069;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-81.0;39;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-81.0;7.943282347242821e-12;0.00794328234724282;240.0;1.906387763338277e-15;1.9063877633382768e-06;VERT;RSSI;-81.0
1784761779.895828;46:6b:b3:73:f0:80;0;ADV_IND;25;-84.0;37;;0;0;0;10073c1ffb0b9dcf380004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_007;apple:appareil apple ble:46:6b:b3:73:f0:80;-84.0;3.9810717055349695e-12;0.003981071705534969;280.0;1.1147000775497913e-15;1.1147000775497914e-06;VERT;RSSI;-84.0
1784761779.917376;7a:bb:56:99:77:d5;0;ADV_IND;24;-71.0;38;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-71.0;7.943282347242822e-11;0.07943282347242822;272.0;2.1605727984500475e-14;2.1605727984500475e-05;VERT;RSSI;-71.0
1784761779.945178;7a:bb:56:99:77:d5;0;ADV_IND;24;-80.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-80.0;1e-11;0.01;272.0;2.7199999999999996e-15;2.72e-06;VERT;RSSI;-80.0
1784761779.966551;d3:33:a4:59:a5:b9;2;ADV_NONCONN_IND;14;-84.0;37;;0;0;0;120200010004c0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_010;apple:appareil apple ble:d3:33:a4:59:a5:b9;-84.0;3.9810717055349695e-12;0.003981071705534969;192.0;7.643657674627141e-16;7.643657674627141e-07;VERT;RSSI;-84.0
1784761780.209901;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-80.0;39;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-80.0;1e-11;0.01;240.0;2.4e-15;2.4e-06;VERT;RSSI;-80.0
1784761780.252709;7a:bb:56:99:77:d5;0;ADV_IND;24;-72.0;38;;0;0;0;1006381ea7e59e850404c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-72.0;6.309573444801942e-11;0.06309573444801943;272.0;1.7162039769861283e-14;1.7162039769861282e-05;VERT;RSSI;-72.0
1784761780.279385;7a:bb:56:99:77:d5;0;ADV_IND;24;-80.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-80.0;1e-11;0.01;272.0;2.7199999999999996e-15;2.72e-06;VERT;RSSI;-80.0
1784761780.397402;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-79.0;37;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-79.0;1.2589254117941662e-11;0.012589254117941661;240.0;3.021420988305999e-15;3.021420988305999e-06;VERT;RSSI;-79.0
1784761780.595391;7a:bb:56:99:77:d5;0;ADV_IND;24;-72.0;37;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-72.0;6.309573444801942e-11;0.06309573444801943;272.0;1.7162039769861283e-14;1.7162039769861282e-05;VERT;RSSI;-72.0
1784761780.668597;eb:79:a5:09:fb:ac;0;ADV_IND;33;-76.0;39;;0;0;0;12026e03071106c524d68f28c7153e257dfc6fa90b68e20004c0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_006;apple:appareil apple ble:eb:79:a5:09:fb:ac;-76.0;2.5118864315095823e-11;0.025118864315095822;344.0;8.640889324392962e-15;8.640889324392962e-06;VERT;RSSI;-76.0
1784761780.790365;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-80.0;37;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-80.0;1e-11;0.01;240.0;2.4e-15;2.4e-06;VERT;RSSI;-80.0
1784761780.870005;7a:bb:56:99:77:d5;0;ADV_IND;24;-71.0;38;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-71.0;7.943282347242822e-11;0.07943282347242822;272.0;2.1605727984500475e-14;2.1605727984500475e-05;VERT;RSSI;-71.0
1784761780.896105;7a:bb:56:99:77:d5;0;ADV_IND;24;-80.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-80.0;1e-11;0.01;272.0;2.7199999999999996e-15;2.72e-06;VERT;RSSI;-80.0
1784761781.072995;d7:2a:df:c1:04:e0;2;ADV_NONCONN_IND;37;-74.0;37;;0;0;0;1219002cabe5a77f4bd4e7fb8df6c683d3e15ebb19e2069992f50f0004c0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_002;apple:appareil apple ble:d7:2a:df:c1:04:e0;-74.0;3.9810717055349695e-11;0.03981071705534969;376.0;1.4968829612811484e-14;1.4968829612811484e-05;VERT;RSSI;-74.0
1784761781.099094;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-77.0;38;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-77.0;1.9952623149688828e-11;0.01995262314968883;240.0;4.788629555925319e-15;4.788629555925319e-06;VERT;RSSI;-77.0
1784761781.125452;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-80.0;39;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-80.0;1e-11;0.01;240.0;2.4e-15;2.4e-06;VERT;RSSI;-80.0
1784761781.386972;c0:4d:38:69:af:3e;0;ADV_IND;33;-92.0;39;;0;0;0;1202ae03071106afe1a9748721b79f50d5168f3315185a0004c0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_008;apple:appareil apple ble:c0:4d:38:69:af:3e;-92.0;6.309573444801942e-13;0.0006309573444801943;344.0;2.1704932650118682e-16;2.1704932650118682e-07;VERT;RSSI;-92.0
1784761781.418423;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-80.0;37;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-80.0;1e-11;0.01;240.0;2.4e-15;2.4e-06;VERT;RSSI;-80.0
1784761781.520196;7a:bb:56:99:77:d5;0;ADV_IND;24;-71.0;38;;0;0;0;1006381e47e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-71.0;7.943282347242822e-11;0.07943282347242822;272.0;2.1605727984500475e-14;2.1605727984500475e-05;VERT;RSSI;-71.0
1784761781.551437;7a:bb:56:99:77:d5;0;ADV_IND;24;-80.0;39;;0;0;0;1006381ea7e59e850004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_001;apple:appareil apple ble:7a:bb:56:99:77:d5;-80.0;1e-11;0.01;272.0;2.7199999999999996e-15;2.72e-06;VERT;RSSI;-80.0
1784761781.904325;4f:2d:cc:dd:4c:1d;0;ADV_IND;20;-80.0;37;;0;0;0;100203000004c00100a0ff;btcommon.eir_ad.entry.data,btcommon.eir_ad.entry.company_id,btcommon.eir_ad.entry.type;Apple;Appareil Apple BLE;faible;;Appareil_003;apple:appareil apple ble:4f:2d:cc:dd:4c:1d;-80.0;1e-11;0.01;240.0;2.4e-15;2.4e-06;VERT;RSSI;-80.0
