numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_dbm;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
107;1784284530.353900909;16.407721;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284530.354269028;21.407;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
108;1784284530.375260115;16.429080;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284530.375628233;21.359;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
109;1784284530.538068056;16.591888;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284530.538436174;162.808;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
110;1784284530.549273014;16.603093;5c:8a:dc:2f:62:8d;36;0x00;-67;39;368.000;1784284530.549641132;11.205;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
111;1784284530.828536034;16.882356;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284530.828904152;279.263;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
112;1784284530.849950075;16.903770;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284530.850318193;21.414;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
113;1784284531.114310026;17.168130;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284531.114678144;264.360;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
114;1784284531.140754938;17.194575;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284531.141123056;26.445;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
115;1784284531.403295994;17.457116;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284531.403664112;262.541;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
116;1784284531.434890985;17.488711;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284531.435259104;31.595;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
117;1784284531.694581032;17.748401;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284531.694949150;259.690;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
118;1784284531.715981960;17.769802;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284531.716350079;21.401;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
119;1784284531.988588095;18.042408;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284531.988956213;272.606;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
120;1784284532.026690960;18.080511;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284532.027059078;38.103;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
121;1784284532.271373987;18.325194;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284532.271742105;244.683;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
122;1784284532.302948952;18.356769;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284532.303317070;31.575;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
123;1784284532.544671059;18.598491;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284532.545039177;241.722;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
124;1784284532.571276903;18.625097;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284532.571645021;26.606;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
125;1784284532.832098961;18.885919;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284532.832467079;260.822;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
126;1784284532.858666897;18.912487;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284532.859035015;26.568;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
127;1784284533.405817032;19.459637;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284533.406185150;547.150;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
128;1784284533.432353973;19.486174;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284533.432722092;26.537;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
129;1784284533.687294006;19.741114;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284533.687662125;254.940;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
130;1784284533.713777065;19.767597;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284533.714145184;26.483;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
131;1784284533.998295069;20.052115;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284533.998663187;284.518;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
132;1784284534.030010939;20.083831;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284534.030379057;31.716;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
133;1784284534.056700945;20.110521;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284534.057069063;26.690;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
134;1784284534.280216932;20.334037;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284534.280585051;223.516;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
135;1784284534.306591988;20.360412;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284534.306960106;26.375;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
136;1784284534.354099989;20.407920;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284534.354468107;47.508;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
137;1784284534.559683084;20.613503;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284534.560051203;205.583;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
138;1784284534.586041927;20.639862;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284534.586410046;26.359;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
139;1784284534.850521088;20.904341;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284534.850889206;264.479;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
140;1784284534.883194923;20.937015;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284534.883563042;32.674;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
141;1784284535.152164936;21.205985;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284535.152533054;268.970;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
142;1784284535.185678005;21.239498;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284535.186046124;33.513;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
143;1784284535.427648067;21.481468;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284535.428016186;241.970;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
144;1784284535.479996920;21.533817;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284535.480365038;52.349;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
145;1784284535.707174063;21.760994;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284535.707542181;227.177;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
146;1784284535.738909960;21.792730;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284535.739278078;31.736;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
147;1784284535.750631094;21.804451;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284535.750999212;11.721;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
148;1784284535.993393898;22.047214;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284535.993762016;242.763;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
149;1784284536.014983892;22.068804;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284536.015352011;21.590;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
150;1784284536.272830963;22.326651;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284536.273199081;257.847;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
151;1784284536.299386978;22.353207;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284536.299755096;26.556;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
152;1784284536.331042051;22.384862;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284536.331410170;31.655;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
153;1784284536.563580036;22.617400;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284536.563948154;232.538;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
154;1784284536.590118885;22.643939;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284536.590487003;26.539;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
155;1784284537.138041973;23.191862;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284537.138410091;547.923;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
156;1784284537.160619974;23.214440;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284537.160988092;22.578;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
157;1784284537.415028095;23.468848;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284537.415396214;254.408;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
158;1784284537.715668917;23.769489;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284537.716037035;300.641;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
159;1784284537.742161989;23.795982;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284537.742530107;26.493;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
160;1784284537.993134975;24.046955;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284537.993503094;250.973;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
161;1784284538.036279917;24.090100;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284538.036648035;43.145;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
162;1784284538.289252996;24.343073;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284538.289621115;252.973;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
163;1784284538.326064110;24.379884;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284538.326432228;36.811;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
164;1784284538.567378044;24.621198;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284538.567746162;241.314;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
165;1784284538.588804960;24.642625;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284538.589173079;21.427;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
166;1784284538.847693920;24.901514;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284538.848062038;258.889;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
167;1784284538.879297018;24.933117;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284538.879665136;31.603;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
168;1784284539.128156900;25.181977;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284539.128525019;248.860;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
169;1784284539.159594059;25.213414;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284539.159962177;31.437;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
170;1784284539.467040062;25.520860;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284539.467408180;307.446;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
171;1784284539.488527060;25.542347;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284539.488895178;21.487;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
172;1784284539.509726048;25.563546;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284539.510094166;21.199;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
173;1784284539.704423904;25.758244;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284539.704792023;194.698;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
174;1784284539.720695019;25.774515;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284539.721063137;16.271;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
175;1784284540.010484934;26.064305;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284540.010853052;289.790;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
176;1784284540.031907082;26.085727;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284540.032275200;21.422;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
177;1784284540.278209925;26.332030;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284540.278578043;246.303;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
178;1784284540.304837942;26.358658;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284540.305206060;26.628;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
179;1784284540.596582890;26.650403;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284540.596951008;291.745;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
180;1784284540.633300066;26.687120;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284540.633668184;36.717;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
181;1784284540.871011019;26.924831;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284540.871379137;237.711;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
182;1784284540.897557974;26.951378;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284540.897926092;26.547;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
183;1784284540.923986912;26.977807;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284540.924355030;26.429;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
184;1784284541.149399996;27.203220;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284541.149768114;225.413;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
185;1784284541.175889969;27.229710;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284541.176258087;26.490;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
186;1784284541.417463064;27.471283;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284541.417831182;241.573;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
187;1784284541.433768034;27.487588;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284541.434136152;16.305;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
188;1784284541.767493963;27.821314;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284541.767862082;333.726;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
189;1784284542.294523001;28.348343;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284542.294891119;527.029;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
190;1784284542.326064110;28.379884;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284542.326432228;31.541;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
191;1784284542.569797993;28.623618;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284542.570166111;243.734;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
192;1784284542.596595049;28.650415;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284542.596963167;26.797;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
193;1784284542.846894979;28.900715;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284542.847263098;250.300;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
194;1784284542.869155884;28.922976;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284542.869524002;22.261;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
195;1784284543.165396929;29.219217;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284543.165765047;296.241;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
196;1784284543.448805094;29.502625;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284543.449173212;283.408;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
197;1784284543.717061043;29.770881;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284543.717429161;268.256;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
198;1784284543.743571043;29.797391;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284543.743939161;26.510;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
199;1784284544.013175011;30.066995;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284544.013543129;269.604;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
200;1784284544.014170885;30.067991;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284544.014539003;0.996;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
201;1784284544.298413992;30.352234;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284544.298782110;284.243;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
202;1784284544.330070019;30.383890;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284544.330438137;31.656;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
203;1784284544.871884108;30.925704;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284544.872252226;541.814;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
204;1784284544.893398046;30.947218;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284544.893766165;21.514;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
205;1784284545.161042929;31.214863;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284545.161411047;267.645;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
206;1784284545.187592983;31.241413;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284545.187961102;26.550;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
207;1784284545.440470934;31.494291;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284545.440839052;252.878;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
208;1784284545.467183113;31.521003;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284545.467551231;26.712;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
209;1784284545.721412897;31.775233;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284545.721781015;254.230;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
210;1784284545.756083965;31.809904;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284545.756452084;34.671;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
211;1784284546.017968893;32.071789;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284546.018337011;261.885;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
212;1784284546.034291983;32.088112;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284546.034660101;16.323;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
213;1784284546.292120934;32.345941;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284546.292489052;257.829;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
